order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD0000213,3,PROD00092,SELL00034,2018-07-16,7.59,8.82
ORD0000353,1,PROD00177,SELL00001,2017-06-23,25.5,15.99
ORD0000278,3,PROD00059,SELL00044,2017-09-12,30.64,20.12
ORD0000696,2,PROD00002,SELL00082,2017-04-18,8.84,13.24
ORD0000846,1,PROD00053,SELL00017,2017-02-06,194.57,14.22
ORD0000678,2,PROD00105,SELL00087,2018-04-18,29.13,14.72
ORD0000435,3,PROD00021,SELL00031,2018-07-13,76.67,20.3
ORD0000260,3,PROD00151,SELL00098,2017-06-26,84.74,10.7
ORD0000987,1,PROD00052,SELL00082,2018-06-03,48.84,10.72
ORD0000668,1,PROD00108,SELL00055,2018-04-07,99.55,14.14
ORD0000637,2,PROD00107,SELL00078,2017-07-06,41.58,8.38
ORD0000391,2,PROD00098,SELL00064,2018-01-23,75.41,7.93
ORD0000367,1,PROD00125,SELL00061,2017-01-16,46.61,20.73
ORD0000879,2,PROD00088,SELL00087,2017-07-11,90.63,6.28
ORD0000458,2,PROD00067,SELL00061,2017-11-16,6.74,6.76
ORD0000025,1,PROD00006,SELL00053,2018-08-28,70.41,7.37
ORD0000650,2,PROD00097,SELL00052,2018-06-14,89.52,8.76
ORD0000001,2,PROD00040,SELL00079,2017-06-22,49.17,8.67
ORD0000152,2,PROD00154,SELL00092,2018-05-11,203.14,4.12
ORD0000024,3,PROD00168,SELL00099,2017-07-16,9.15,8.02
ORD0000297,1,PROD00100,SELL00092,2017-12-11,44.08,11.19
ORD0000463,3,PROD00030,SELL00019,2017-10-17,31.8,5.65
ORD0000292,3,PROD00070,SELL00056,2018-05-01,51.16,16.97
ORD0000435,1,PROD00169,SELL00085,2018-07-16,45.75,8.46
ORD0000230,1,PROD00154,SELL00079,2018-07-08,38.35,20.4
ORD0000950,2,PROD00034,SELL00076,2018-07-23,24.93,22.92
ORD0000768,3,PROD00000,SELL00042,2017-08-12,201.43,9.16
ORD0000499,1,PROD00056,SELL00052,2017-02-26,33.15,10.1
ORD0000279,1,PROD00144,SELL00001,2017-11-23,35.37,20.08
ORD0000510,2,PROD00149,SELL00084,2018-05-09,22.65,17.91
ORD0000491,2,PROD00067,SELL00001,2017-12-17,379.2,13.54
ORD0000171,3,PROD00077,SELL00003,2017-12-31,15.24,8.73
ORD0000819,3,PROD00182,SELL00052,2018-04-25,91.87,7.83
ORD0000601,2,PROD00045,SELL00066,2018-06-21,31.59,27.0
ORD0000760,1,PROD00133,SELL00002,2018-08-16,31.38,23.38
ORD0000355,1,PROD00141,SELL00078,2017-07-24,86.16,5.97
ORD0000138,2,PROD00086,SELL00013,2017-06-04,98.62,9.74
ORD0000337,2,PROD00178,SELL00081,2018-02-12,186.75,17.39
ORD0000304,3,PROD00025,SELL00094,2018-05-13,17.2,7.65
ORD0000053,2,PROD00077,SELL00037,2018-09-01,25.23,11.54
ORD0000554,2,PROD00048,SELL00099,2017-01-15,99.25,20.16
ORD0000097,2,PROD00049,SELL00052,2018-08-19,17.99,16.61
ORD0000786,1,PROD00080,SELL00034,2018-07-09,40.21,12.8
ORD0000646,2,PROD00093,SELL00078,2017-05-23,20.3,6.65
ORD0000072,1,PROD00007,SELL00075,2018-04-05,13.25,26.34
ORD0000425,1,PROD00063,SELL00075,2018-09-07,32.14,15.16
ORD0000905,3,PROD00183,SELL00018,2018-06-16,150.85,13.01
ORD0000305,2,PROD00002,SELL00025,2017-11-18,61.28,27.23
ORD0000036,1,PROD00186,SELL00020,2018-06-03,40.41,39.55
ORD0000290,1,PROD00083,SELL00037,2017-01-27,186.49,15.08
ORD0000601,3,PROD00114,SELL00010,2017-03-04,38.94,27.74
ORD0000507,3,PROD00064,SELL00023,2017-05-29,27.91,15.93
ORD0000236,3,PROD00182,SELL00026,2017-12-14,86.22,6.41
ORD0000173,3,PROD00070,SELL00056,2017-06-01,62.0,6.32
ORD0000022,1,PROD00117,SELL00017,2017-12-30,173.69,11.22
ORD0000917,3,PROD00012,SELL00066,2017-03-30,100.5,19.22
ORD0000083,1,PROD00146,SELL00000,2017-07-09,27.15,37.38
ORD0000429,3,PROD00101,SELL00039,2018-03-05,31.51,11.14
ORD0000420,1,PROD00056,SELL00097,2018-09-02,22.78,22.16
ORD0000234,3,PROD00087,SELL00083,2018-01-24,24.67,16.16
ORD0000258,1,PROD00014,SELL00017,2017-07-11,13.36,5.5
ORD0000526,3,PROD00017,SELL00019,2018-06-02,171.95,9.24
ORD0000417,2,PROD00142,SELL00044,2018-09-05,6.83,11.76
ORD0000458,3,PROD00152,SELL00097,2017-03-08,28.28,7.68
ORD0000501,1,PROD00127,SELL00039,2017-05-28,8.06,6.82
ORD0000395,3,PROD00061,SELL00064,2017-07-07,59.54,9.15
ORD0000644,2,PROD00028,SELL00029,2017-07-05,56.72,12.43
ORD0000891,2,PROD00199,SELL00029,2018-02-02,14.63,14.53
ORD0000418,3,PROD00155,SELL00059,2018-03-17,34.36,15.39
ORD0000314,1,PROD00163,SELL00025,2018-02-15,169.25,15.69
ORD0000549,2,PROD00044,SELL00048,2018-08-22,116.97,28.24
ORD0000102,3,PROD00181,SELL00010,2018-05-14,137.9,32.54
ORD0000440,3,PROD00028,SELL00006,2017-08-07,30.59,16.56
ORD0000002,2,PROD00028,SELL00006,2017-04-13,68.04,18.53
ORD0000682,3,PROD00198,SELL00076,2017-03-02,247.31,8.95
ORD0000897,2,PROD00113,SELL00039,2018-07-07,80.56,12.97
ORD0000679,1,PROD00147,SELL00071,2017-01-17,105.46,14.62
ORD0000941,3,PROD00016,SELL00068,2018-07-30,37.23,7.91
ORD0000465,1,PROD00031,SELL00048,2017-06-03,138.91,9.62
ORD0000919,1,PROD00110,SELL00015,2017-03-16,27.31,12.19
ORD0000835,3,PROD00030,SELL00071,2018-01-09,138.85,12.42
ORD0000530,2,PROD00129,SELL00006,2017-12-01,25.92,3.76
ORD0000491,1,PROD00175,SELL00022,2018-01-27,182.53,17.07
ORD0000154,1,PROD00098,SELL00040,2018-01-08,10.02,8.6
ORD0000071,2,PROD00187,SELL00099,2018-02-27,112.73,24.12
ORD0000961,2,PROD00018,SELL00034,2018-07-17,46.46,11.82
ORD0000046,2,PROD00091,SELL00092,2018-05-20,27.77,6.82
ORD0000924,3,PROD00034,SELL00003,2017-11-12,56.87,6.95
ORD0000463,2,PROD00029,SELL00020,2017-02-07,95.65,19.3
ORD0000046,1,PROD00093,SELL00001,2017-01-25,21.19,10.2
ORD0000631,1,PROD00195,SELL00038,2018-02-13,25.09,11.5
ORD0000725,3,PROD00134,SELL00098,2018-04-30,36.0,12.91
ORD0000649,1,PROD00021,SELL00097,2017-04-19,86.29,10.5
ORD0000245,2,PROD00137,SELL00036,2018-08-31,55.75,10.8
ORD0000123,3,PROD00191,SELL00026,2018-04-18,12.48,7.52
ORD0000207,2,PROD00139,SELL00031,2017-08-02,83.85,14.79
ORD0000227,3,PROD00141,SELL00034,2018-05-15,11.0,15.66
ORD0000555,1,PROD00097,SELL00093,2018-03-16,80.0,13.39
ORD0000331,2,PROD00021,SELL00086,2017-10-03,100.84,14.16
ORD0000440,1,PROD00180,SELL00023,2017-05-23,10.91,11.03
ORD0000264,3,PROD00011,SELL00033,2018-04-17,29.92,9.17
ORD0000025,2,PROD00057,SELL00069,2017-04-12,38.49,12.29
ORD0000530,2,PROD00182,SELL00091,2017-05-29,75.46,25.07
ORD0000713,1,PROD00102,SELL00073,2018-04-13,104.39,51.38
ORD0000820,2,PROD00089,SELL00088,2017-05-22,21.92,21.24
ORD0000949,2,PROD00063,SELL00072,2018-01-01,19.02,12.18
ORD0000646,1,PROD00079,SELL00090,2017-07-24,20.78,22.46
ORD0000590,1,PROD00117,SELL00069,2018-05-05,46.18,9.74
ORD0000070,2,PROD00024,SELL00042,2018-08-12,65.28,15.67
ORD0000422,1,PROD00113,SELL00017,2017-03-07,67.19,5.83
ORD0000185,3,PROD00069,SELL00062,2018-08-15,57.49,11.05
ORD0000799,2,PROD00192,SELL00028,2017-01-21,12.1,7.54
ORD0000443,1,PROD00156,SELL00017,2017-10-04,293.6,18.17
ORD0000852,3,PROD00149,SELL00006,2017-10-21,28.56,7.81
ORD0000227,1,PROD00086,SELL00021,2017-06-05,61.2,12.52
ORD0000265,2,PROD00029,SELL00044,2018-03-25,22.38,30.03
ORD0000503,2,PROD00005,SELL00078,2018-05-23,27.11,18.1
ORD0000795,2,PROD00118,SELL00045,2018-01-21,59.24,16.21
ORD0000139,1,PROD00118,SELL00091,2018-04-18,29.51,15.39
ORD0000874,3,PROD00118,SELL00054,2017-01-15,174.48,12.28
ORD0000877,3,PROD00076,SELL00080,2017-01-17,30.34,24.74
ORD0000455,2,PROD00161,SELL00065,2018-04-09,33.26,7.24
ORD0000636,2,PROD00108,SELL00084,2017-06-19,11.3,5.45
ORD0000657,2,PROD00139,SELL00012,2017-01-11,45.13,7.77
ORD0000322,3,PROD00193,SELL00054,2017-10-10,72.73,26.98
ORD0000816,2,PROD00074,SELL00057,2018-08-31,40.54,14.34
ORD0000974,2,PROD00039,SELL00059,2017-02-01,45.07,10.6
ORD0000319,3,PROD00006,SELL00064,2018-03-11,14.47,12.34
ORD0000395,1,PROD00131,SELL00085,2017-06-30,67.99,9.15
ORD0000225,1,PROD00146,SELL00071,2017-09-15,38.35,27.14
ORD0000891,1,PROD00042,SELL00038,2017-05-20,4.46,8.07
ORD0000739,3,PROD00097,SELL00021,2018-07-09,5.21,23.45
ORD0000103,1,PROD00007,SELL00080,2018-06-03,36.85,14.48
ORD0000754,2,PROD00072,SELL00038,2017-05-18,30.19,17.54
ORD0000026,2,PROD00141,SELL00078,2017-01-20,8.48,30.7
ORD0000029,1,PROD00047,SELL00009,2017-09-06,28.49,15.46
ORD0000718,2,PROD00138,SELL00075,2018-06-01,41.58,10.74
ORD0000146,3,PROD00087,SELL00078,2017-07-11,19.69,14.48
ORD0000452,1,PROD00069,SELL00011,2017-05-23,192.4,33.95
ORD0000395,3,PROD00159,SELL00052,2017-08-01,60.6,27.74
ORD0000840,1,PROD00006,SELL00034,2018-08-06,63.74,8.13
ORD0000044,2,PROD00014,SELL00054,2018-08-18,10.63,9.49
ORD0000664,1,PROD00051,SELL00076,2018-06-30,111.94,9.45
ORD0000402,3,PROD00093,SELL00080,2017-09-17,101.17,12.81
ORD0000906,2,PROD00032,SELL00045,2017-09-07,5.94,6.03
ORD0000255,3,PROD00021,SELL00063,2017-06-15,27.04,15.81
ORD0000638,3,PROD00051,SELL00041,2017-09-27,96.01,7.52
ORD0000165,1,PROD00073,SELL00062,2018-04-06,5.82,13.24
ORD0000475,3,PROD00091,SELL00031,2018-01-29,37.13,26.78
ORD0000262,1,PROD00131,SELL00052,2017-10-16,40.87,8.65
ORD0000796,2,PROD00162,SELL00006,2017-06-11,24.02,6.2
ORD0000245,3,PROD00005,SELL00094,2017-04-07,94.3,8.95
ORD0000308,3,PROD00029,SELL00031,2017-09-06,9.49,10.91
ORD0000814,2,PROD00027,SELL00002,2017-03-31,63.53,18.92
ORD0000922,3,PROD00092,SELL00085,2018-01-31,73.12,21.94
ORD0000887,3,PROD00116,SELL00033,2018-09-03,18.77,23.28
ORD0000276,1,PROD00181,SELL00031,2017-08-10,127.81,12.7
ORD0000972,3,PROD00125,SELL00001,2018-08-02,42.85,10.1
ORD0000664,3,PROD00169,SELL00022,2017-03-19,13.4,13.33
ORD0000239,3,PROD00176,SELL00063,2018-01-04,63.28,15.32
ORD0000794,2,PROD00129,SELL00096,2018-05-29,16.45,11.07
ORD0000187,1,PROD00069,SELL00079,2018-02-06,102.9,11.83
ORD0000444,3,PROD00011,SELL00026,2017-11-09,37.65,16.37
ORD0000440,2,PROD00145,SELL00018,2017-07-26,64.97,8.51
ORD0000108,2,PROD00091,SELL00037,2017-11-14,65.83,18.11
ORD0000794,2,PROD00134,SELL00044,2018-03-27,78.48,8.87
ORD0000476,2,PROD00008,SELL00067,2018-08-24,32.9,12.04
ORD0000546,1,PROD00147,SELL00051,2017-08-04,149.78,6.49
ORD0000578,2,PROD00066,SELL00069,2017-04-15,61.07,4.14
ORD0000843,3,PROD00058,SELL00098,2018-02-05,174.14,17.9
ORD0000857,1,PROD00078,SELL00016,2017-12-22,50.48,11.25
ORD0000594,1,PROD00111,SELL00054,2017-03-22,38.16,19.77
ORD0000338,2,PROD00064,SELL00092,2017-09-14,97.48,22.82
ORD0000811,1,PROD00081,SELL00088,2018-05-19,35.1,8.2
ORD0000067,2,PROD00160,SELL00016,2017-02-01,8.13,17.14
ORD0000137,1,PROD00056,SELL00096,2017-04-23,7.6,8.08
ORD0000834,1,PROD00126,SELL00050,2017-04-17,104.69,8.49
ORD0000822,2,PROD00046,SELL00073,2018-05-12,119.23,11.63
ORD0000490,3,PROD00084,SELL00070,2018-08-27,50.42,5.67
ORD0000007,1,PROD00037,SELL00025,2017-07-27,32.82,4.92
ORD0000119,3,PROD00010,SELL00020,2017-04-21,18.96,23.08
ORD0000584,1,PROD00054,SELL00057,2017-03-10,15.93,26.39
ORD0000353,1,PROD00087,SELL00067,2018-06-25,67.55,16.5
ORD0000670,1,PROD00099,SELL00078,2017-10-28,98.71,8.98
ORD0000580,3,PROD00078,SELL00099,2017-10-04,27.61,15.72
ORD0000264,3,PROD00051,SELL00075,2017-09-28,61.91,9.67
ORD0000559,1,PROD00005,SELL00022,2018-03-03,37.11,5.87
ORD0000696,2,PROD00056,SELL00016,2017-04-25,46.22,14.64
ORD0000528,2,PROD00159,SELL00037,2017-08-18,21.32,19.16
ORD0000045,3,PROD00184,SELL00045,2017-12-19,7.21,6.97
ORD0000844,3,PROD00141,SELL00030,2017-12-11,4.39,8.39
ORD0000463,1,PROD00115,SELL00022,2017-10-08,51.35,8.93
ORD0000651,3,PROD00079,SELL00031,2018-01-31,11.75,7.47
ORD0000121,1,PROD00038,SELL00086,2017-05-24,8.84,15.26
ORD0000330,3,PROD00055,SELL00071,2018-05-14,76.8,4.82
ORD0000692,3,PROD00058,SELL00064,2017-04-27,19.27,9.65
ORD0000051,2,PROD00146,SELL00025,2018-01-24,600.97,10.77
ORD0000700,3,PROD00030,SELL00027,2018-04-21,13.09,13.39
ORD0000161,3,PROD00008,SELL00016,2018-04-14,61.69,8.06
ORD0000994,2,PROD00092,SELL00083,2018-07-01,59.62,11.98
ORD0000721,3,PROD00103,SELL00000,2017-10-04,165.0,13.29
ORD0000510,1,PROD00041,SELL00050,2017-07-05,296.5,31.19
ORD0000610,1,PROD00017,SELL00022,2017-12-31,64.96,6.27
ORD0000279,1,PROD00085,SELL00011,2017-06-06,50.12,11.27
ORD0000141,3,PROD00043,SELL00085,2017-12-04,38.83,9.01
ORD0000896,2,PROD00143,SELL00014,2017-07-19,27.65,10.8
ORD0000449,1,PROD00029,SELL00053,2018-08-05,75.96,21.04
ORD0000915,2,PROD00110,SELL00024,2017-03-05,40.89,17.81
ORD0000028,3,PROD00106,SELL00041,2018-06-29,16.38,16.41
ORD0000844,3,PROD00149,SELL00080,2018-06-11,17.49,9.78
ORD0000705,2,PROD00081,SELL00008,2017-07-13,28.56,18.73
ORD0000351,2,PROD00026,SELL00016,2017-11-10,43.05,5.34
ORD0000082,2,PROD00066,SELL00001,2017-09-28,66.63,24.73
ORD0000498,3,PROD00041,SELL00083,2017-06-30,28.39,9.16
ORD0000747,3,PROD00008,SELL00061,2018-04-01,124.66,17.83
ORD0000076,3,PROD00195,SELL00039,2017-10-11,48.45,7.35
ORD0000245,2,PROD00055,SELL00012,2017-01-31,56.61,10.88
ORD0000721,3,PROD00123,SELL00064,2018-01-07,100.84,12.27
ORD0000349,3,PROD00079,SELL00039,2018-03-01,36.64,10.98
ORD0000351,1,PROD00199,SELL00040,2018-02-13,324.93,12.99
ORD0000443,2,PROD00040,SELL00092,2018-02-25,89.07,6.46
ORD0000380,2,PROD00036,SELL00040,2017-10-15,41.63,16.83
ORD0000809,1,PROD00052,SELL00048,2017-09-01,30.36,4.6
ORD0000868,1,PROD00056,SELL00035,2017-04-24,74.34,12.84
ORD0000670,2,PROD00179,SELL00098,2017-04-21,39.77,9.16
ORD0000152,1,PROD00136,SELL00070,2017-09-01,252.07,9.91
ORD0000235,1,PROD00160,SELL00083,2018-02-25,19.82,14.69
ORD0000448,3,PROD00008,SELL00038,2017-06-06,45.84,7.49
ORD0000554,1,PROD00158,SELL00006,2018-06-09,55.55,7.79
ORD0000648,1,PROD00044,SELL00057,2017-08-25,33.7,11.57
ORD0000712,2,PROD00106,SELL00007,2018-08-28,2.28,9.01
ORD0000313,1,PROD00050,SELL00094,2017-05-13,44.41,11.4
ORD0000808,1,PROD00119,SELL00052,2017-09-20,63.82,11.8
ORD0000770,2,PROD00191,SELL00072,2018-06-25,24.75,16.19
ORD0000994,3,PROD00095,SELL00032,2017-12-05,20.28,4.38
ORD0000354,2,PROD00146,SELL00015,2017-08-19,59.42,13.12
ORD0000413,2,PROD00177,SELL00074,2017-12-03,46.2,14.65
ORD0000048,3,PROD00159,SELL00071,2017-01-25,80.89,9.52
ORD0000046,2,PROD00187,SELL00030,2018-07-20,18.17,22.17
ORD0000110,1,PROD00099,SELL00094,2018-07-19,29.97,6.16
ORD0000331,2,PROD00184,SELL00064,2018-04-12,46.44,21.44
ORD0000612,1,PROD00098,SELL00042,2017-05-12,155.82,16.28
ORD0000635,3,PROD00066,SELL00068,2017-07-26,91.2,7.68
ORD0000337,3,PROD00075,SELL00013,2018-03-11,68.83,9.7
ORD0000795,3,PROD00162,SELL00037,2017-04-14,37.3,13.06
ORD0000391,3,PROD00019,SELL00034,2018-03-28,19.23,18.57
ORD0000199,3,PROD00115,SELL00080,2017-07-20,131.46,13.43
ORD0000679,3,PROD00115,SELL00016,2017-04-15,19.61,5.55
ORD0000019,2,PROD00073,SELL00043,2017-03-07,12.77,28.59
ORD0000014,1,PROD00057,SELL00065,2018-07-01,9.56,12.38
ORD0000568,1,PROD00078,SELL00091,2018-03-26,25.98,26.51
ORD0000064,2,PROD00061,SELL00053,2017-05-01,33.81,16.07
ORD0000093,2,PROD00037,SELL00058,2017-01-16,63.94,5.52
ORD0000038,3,PROD00021,SELL00006,2017-07-27,163.94,9.79
ORD0000006,1,PROD00007,SELL00037,2017-09-16,10.85,11.04
ORD0000241,2,PROD00104,SELL00026,2018-08-08,39.53,9.98
ORD0000849,2,PROD00196,SELL00000,2017-05-22,88.81,14.74
ORD0000876,2,PROD00183,SELL00090,2017-02-25,5.64,8.69
ORD0000216,1,PROD00187,SELL00048,2018-08-02,54.89,6.73
ORD0000539,2,PROD00052,SELL00082,2017-09-06,10.56,9.47
ORD0000616,3,PROD00077,SELL00060,2018-04-07,46.8,17.08
ORD0000195,1,PROD00170,SELL00030,2017-07-06,75.12,27.62
ORD0000430,1,PROD00148,SELL00050,2017-12-18,43.95,10.08
ORD0000566,1,PROD00046,SELL00083,2017-11-10,28.58,10.35
ORD0000997,1,PROD00033,SELL00053,2017-07-03,77.54,28.61
ORD0000346,1,PROD00070,SELL00083,2017-04-29,42.73,10.64
ORD0000600,3,PROD00199,SELL00003,2017-07-23,30.12,12.94
ORD0000350,3,PROD00041,SELL00033,2018-01-16,78.97,25.31
ORD0000587,2,PROD00191,SELL00010,2017-02-04,49.98,11.79
ORD0000718,3,PROD00041,SELL00040,2018-02-07,13.11,7.75
ORD0000366,1,PROD00114,SELL00013,2017-11-15,27.34,19.72
ORD0000087,2,PROD00067,SELL00038,2018-05-19,132.91,8.8
ORD0000357,1,PROD00110,SELL00021,2018-05-15,93.54,12.39
ORD0000776,3,PROD00056,SELL00070,2017-07-11,57.53,9.81
ORD0000543,1,PROD00104,SELL00034,2017-08-31,20.01,31.63
ORD0000906,1,PROD00186,SELL00016,2017-08-13,10.25,14.3
ORD0000777,1,PROD00060,SELL00064,2017-12-17,61.48,18.87
ORD0000005,1,PROD00096,SELL00003,2018-08-04,19.38,22.81
ORD0000038,1,PROD00139,SELL00025,2017-07-21,38.84,18.14
ORD0000227,3,PROD00060,SELL00022,2018-01-27,7.54,7.88
ORD0000270,2,PROD00035,SELL00093,2017-01-25,60.55,4.88
ORD0000847,1,PROD00171,SELL00008,2017-11-16,33.99,12.39
ORD0000894,3,PROD00118,SELL00046,2017-12-14,13.89,21.09
ORD0000898,3,PROD00009,SELL00074,2017-03-13,158.8,14.75
ORD0000679,3,PROD00027,SELL00090,2017-08-02,44.22,21.41
ORD0000287,2,PROD00092,SELL00071,2017-04-04,84.97,4.73
ORD0000401,3,PROD00168,SELL00045,2018-07-05,462.47,12.83
ORD0000485,1,PROD00067,SELL00003,2018-03-06,42.0,11.09
ORD0000213,2,PROD00015,SELL00069,2018-07-18,121.73,21.43
ORD0000330,3,PROD00057,SELL00005,2017-10-11,13.48,16.96
ORD0000025,2,PROD00134,SELL00082,2018-07-24,36.81,13.15
ORD0000172,1,PROD00055,SELL00060,2018-01-18,35.84,11.81
ORD0000042,2,PROD00135,SELL00054,2017-04-12,47.29,4.44
ORD0000343,3,PROD00148,SELL00095,2017-04-01,21.76,7.06
ORD0000166,1,PROD00137,SELL00096,2018-03-01,52.45,24.92
ORD0000943,1,PROD00040,SELL00028,2017-04-26,41.57,10.07
ORD0000046,3,PROD00037,SELL00096,2017-08-17,42.74,29.56
ORD0000396,1,PROD00117,SELL00092,2018-06-17,11.2,5.58
ORD0000437,3,PROD00042,SELL00062,2018-07-22,10.49,17.28
ORD0000291,1,PROD00107,SELL00098,2018-02-03,9.27,11.59
ORD0000090,3,PROD00078,SELL00053,2017-02-03,40.51,5.58
ORD0000686,2,PROD00157,SELL00080,2018-05-15,5.38,18.77
ORD0000843,1,PROD00197,SELL00066,2018-02-20,99.8,10.13
ORD0000933,3,PROD00180,SELL00046,2018-03-08,167.54,11.71
ORD0000014,3,PROD00075,SELL00029,2017-12-28,46.46,18.66
ORD0000736,3,PROD00126,SELL00043,2017-03-12,8.66,9.85
ORD0000177,1,PROD00177,SELL00048,2017-11-28,55.87,14.67
ORD0000754,3,PROD00059,SELL00088,2017-10-09,27.13,22.25
ORD0000261,3,PROD00136,SELL00083,2018-02-16,13.0,7.23
ORD0000921,1,PROD00046,SELL00082,2018-07-27,60.18,9.85
ORD0000316,1,PROD00044,SELL00090,2017-12-09,73.09,8.24
ORD0000308,3,PROD00112,SELL00050,2018-05-23,83.8,7.23
ORD0000214,3,PROD00157,SELL00090,2018-01-16,11.98,18.64
ORD0000887,1,PROD00178,SELL00086,2017-05-21,35.68,10.88
ORD0000945,1,PROD00171,SELL00067,2017-05-08,36.17,24.43
ORD0000442,3,PROD00127,SELL00044,2017-07-28,14.91,14.17
ORD0000890,3,PROD00117,SELL00075,2017-08-10,258.88,7.04
ORD0000803,1,PROD00038,SELL00010,2017-07-04,85.59,8.25
ORD0000984,3,PROD00045,SELL00043,2017-10-29,50.59,7.92
ORD0000695,2,PROD00091,SELL00019,2017-12-14,151.16,19.0
ORD0000560,2,PROD00017,SELL00062,2017-04-17,20.17,12.63
ORD0000193,2,PROD00123,SELL00028,2017-08-03,52.53,15.34
ORD0000637,1,PROD00165,SELL00097,2018-05-10,72.64,23.53
ORD0000838,3,PROD00111,SELL00055,2017-12-08,28.86,14.07
ORD0000866,2,PROD00099,SELL00066,2017-05-27,36.02,33.29
ORD0000591,2,PROD00022,SELL00064,2018-02-13,31.05,16.5
ORD0000304,1,PROD00166,SELL00025,2018-07-20,160.96,22.52
ORD0000704,1,PROD00123,SELL00019,2017-09-13,58.43,6.16
ORD0000715,1,PROD00098,SELL00060,2017-12-26,16.21,15.38
ORD0000632,3,PROD00135,SELL00043,2018-05-28,62.18,15.08
ORD0000111,1,PROD00078,SELL00051,2017-09-18,280.66,12.96
ORD0000657,1,PROD00013,SELL00054,2018-05-17,18.78,13.34
ORD0000507,3,PROD00056,SELL00070,2017-01-11,78.65,14.28
ORD0000624,3,PROD00076,SELL00019,2018-01-03,45.37,9.47
ORD0000934,3,PROD00028,SELL00088,2018-07-20,14.38,11.43
ORD0000932,2,PROD00122,SELL00008,2018-04-09,6.0,11.16
ORD0000871,2,PROD00065,SELL00019,2017-02-02,42.19,22.47
ORD0000253,3,PROD00080,SELL00020,2017-04-24,15.58,10.74
ORD0000042,3,PROD00024,SELL00043,2018-03-17,396.82,12.05
ORD0000248,3,PROD00055,SELL00097,2017-01-16,65.48,5.07
ORD0000086,2,PROD00171,SELL00013,2018-05-16,144.83,55.78
ORD0000674,3,PROD00125,SELL00046,2018-01-31,23.33,13.33
ORD0000191,1,PROD00037,SELL00038,2017-03-03,157.52,26.57
ORD0000906,3,PROD00097,SELL00015,2018-02-28,35.21,24.97
ORD0000537,1,PROD00027,SELL00093,2017-12-15,25.6,27.88
ORD0000861,1,PROD00045,SELL00002,2018-08-02,25.88,4.72
ORD0000323,3,PROD00035,SELL00036,2018-07-03,52.2,4.76
ORD0000033,3,PROD00025,SELL00072,2017-10-31,78.91,12.8
ORD0000762,3,PROD00159,SELL00057,2018-07-17,28.0,19.82
ORD0000224,2,PROD00023,SELL00091,2018-07-06,69.82,8.84
ORD0000224,1,PROD00039,SELL00057,2017-03-24,73.4,7.57
ORD0000567,2,PROD00109,SELL00073,2018-01-20,80.2,5.47
ORD0000110,1,PROD00058,SELL00093,2017-10-26,46.11,9.2
ORD0000156,2,PROD00168,SELL00092,2017-02-02,228.92,10.52
ORD0000348,2,PROD00016,SELL00091,2018-09-03,204.56,10.14
ORD0000232,3,PROD00143,SELL00044,2017-03-26,60.1,7.38
ORD0000800,1,PROD00055,SELL00021,2017-06-04,96.77,7.92
ORD0000087,2,PROD00104,SELL00088,2017-05-12,120.83,7.42
ORD0000838,3,PROD00034,SELL00053,2017-04-03,72.99,18.94
ORD0000923,1,PROD00001,SELL00024,2018-07-31,48.25,13.14
ORD0000848,1,PROD00018,SELL00059,2018-05-01,80.72,17.96
ORD0000921,1,PROD00119,SELL00057,2017-09-19,42.18,13.95
ORD0000365,2,PROD00187,SELL00039,2017-08-28,104.46,6.85
ORD0000800,2,PROD00093,SELL00010,2017-08-01,30.97,9.53
ORD0000248,3,PROD00197,SELL00005,2017-03-09,90.96,6.76
ORD0000788,2,PROD00129,SELL00027,2018-08-22,69.23,7.59
ORD0000164,1,PROD00055,SELL00010,2017-12-02,54.62,14.12
ORD0000424,3,PROD00173,SELL00037,2017-04-02,49.94,8.9
ORD0000612,1,PROD00042,SELL00041,2017-03-13,35.42,11.61
ORD0000131,2,PROD00143,SELL00098,2018-09-09,69.35,16.22
ORD0000707,3,PROD00177,SELL00067,2017-06-19,34.2,6.0
ORD0000868,2,PROD00044,SELL00011,2017-01-11,53.34,9.61
ORD0000608,2,PROD00023,SELL00004,2018-02-03,24.82,13.12
ORD0000853,3,PROD00114,SELL00020,2017-08-10,29.59,9.31
ORD0000283,3,PROD00154,SELL00035,2017-04-01,36.25,4.33
ORD0000423,3,PROD00158,SELL00094,2018-04-17,172.75,10.12
ORD0000503,3,PROD00034,SELL00067,2018-06-24,168.71,20.38
ORD0000526,3,PROD00165,SELL00061,2017-10-14,233.32,19.21
ORD0000163,3,PROD00146,SELL00015,2017-05-05,19.78,10.4
ORD0000112,1,PROD00051,SELL00038,2018-04-28,63.12,14.93
ORD0000004,1,PROD00191,SELL00059,2017-05-02,12.2,10.35
ORD0000720,1,PROD00091,SELL00058,2018-03-11,6.58,10.43
ORD0000992,3,PROD00128,SELL00024,2017-08-13,479.75,9.07
ORD0000805,2,PROD00072,SELL00091,2017-12-26,73.24,5.69
ORD0000874,1,PROD00025,SELL00029,2017-12-24,80.49,20.18
ORD0000626,3,PROD00155,SELL00074,2018-02-06,16.88,31.08
ORD0000723,1,PROD00060,SELL00076,2018-06-22,162.29,21.12
