building_id,timestamp,kwh_consumed,peak_demand_kw,outdoor_temp_f,occupancy_pct,floor_area_sqft,building_type,meter_id,data_quality_flag
BLDG011,2023-01-02 11:00:00,289.561,320.71,47.7,0.72,17487,Office,MTR-2218,ESTIMATED
BLDG011,2023-01-02 12:00:00,279.181,283.2,88.7,0.57,13221,Hotel,MTR-9268,OK
BLDG011,2023-01-02 13:00:00,276.239,281.0,42.5,0.43,4591,Hospital,MTR-9964,ERROR
BLDG011,2023-01-02 14:00:00,289.679,394.0,42.9,0.75,16591,Retail,MTR-1454,OK
BLDG011,2023-01-02 16:00:00,264.336,354.7,75.3,0.23,21797,Hospital,MTR-4792,OK
BLDG011,2023-01-02 17:00:00,236.103,292.49,80.7,0.62,21953,Hospital,MTR-7790,OK
BLDG011,2023-01-02 18:00:00,199.035,240.55,43.0,0.6,21148,School,MTR-7480,OK
BLDG011,2023-01-02 19:00:00,176.205,219.15,75.6,0.18,21550,Hotel,MTR-2407,OK
BLDG011,2023-01-02 20:00:00,155.502,180.69,112.2,0.19,8143,Hospital,MTR-9691,OK
BLDG011,2023-01-02 21:00:00,124.597,125.86,84.4,0.05,17754,Hospital,MTR-6107,OK
BLDG011,2023-01-02 22:00:00,118.454,131.58,41.2,0.17,25551,School,MTR-3452,ESTIMATED
BLDG011,2023-01-02 23:00:00,94.024,120.77,60.4,0.0,32698,Warehouse,MTR-3313,OK
BLDG011,2023-01-03 00:00:00,93.149,105.31,98.3,0.14,47094,Warehouse,MTR-2673,OK
BLDG011,2023-01-03 01:00:00,94.047,114.65,44.1,0.0,14691,Hotel,MTR-1282,OK
BLDG011,2023-01-03 02:00:00,105.134,133.68,31.5,0.0,35689,School,MTR-8416,OK
BLDG011,2023-01-03 03:00:00,119.726,157.61,62.0,0.31,11113,Warehouse,MTR-5413,OK
BLDG011,2023-01-03 04:00:00,149.044,182.92,67.1,0.13,27911,Retail,MTR-7186,OK
BLDG011,2023-01-03 05:00:00,165.18,187.58,48.4,0.0,34946,Retail,MTR-8064,OK
BLDG011,2023-01-03 06:00:00,203.475,239.79,81.0,0.0,39729,School,MTR-5580,OK
BLDG011,2023-01-03 07:00:00,235.852,313.11,33.1,0.18,26383,School,MTR-6962,ESTIMATED
BLDG011,2023-01-03 08:00:00,258.997,302.69,43.3,0.74,23513,Hotel,MTR-9100,OK
BLDG011,2023-01-03 09:00:00,254.328,355.0,58.3,0.74,19152,Office,MTR-3077,OK
BLDG011,2023-01-03 10:00:00,293.681,324.61,34.4,0.67,14060,Hospital,MTR-7079,OK
BLDG011,2023-01-03 11:00:00,288.055,321.99,54.4,0.68,47017,School,MTR-7084,ESTIMATED
BLDG011,2023-01-03 12:00:00,297.411,404.37,80.7,0.49,15019,Office,MTR-1683,OK
BLDG011,2023-01-03 13:00:00,272.849,337.8,88.7,0.59,4465,Warehouse,MTR-3115,OK
BLDG011,2023-01-03 14:00:00,300.438,326.03,102.5,0.41,8400,School,MTR-2289,OK
BLDG011,2023-01-03 15:00:00,-260.28,364.28,78.3,0.56,34391,Hospital,MTR-6228,OK
BLDG011,2023-01-03 16:00:00,250.237,290.61,84.3,0.56,10740,Office,MTR-1720,OK
BLDG011,2023-01-03 17:00:00,237.162,288.38,82.4,0.54,30625,Hotel,MTR-1085,OK
BLDG011,2023-01-03 18:00:00,200.462,207.79,50.2,0.63,17447,Hotel,MTR-3170,OK
BLDG011,2023-01-03 19:00:00,164.413,223.61,130.3,0.09,4594,Warehouse,MTR-5143,ERROR
BLDG011,2023-01-03 20:00:00,141.31,164.25,55.3,0.14,14254,Hospital,MTR-7451,OK
BLDG011,2023-01-03 21:00:00,132.65,172.15,56.5,0.06,26230,School,MTR-8347,ERROR
BLDG011,2023-01-03 22:00:00,110.569,145.36,72.1,0.33,7277,Office,MTR-7373,OK
BLDG011,2023-01-03 23:00:00,108.007,149.18,65.9,0.0,6728,Retail,MTR-1419,OK
BLDG011,2023-01-04 01:00:00,96.953,127.03,87.4,0.38,39758,Hotel,MTR-4331,OK
BLDG011,2023-01-04 02:00:00,117.999,133.03,63.2,0.0,19252,Hotel,MTR-3227,OK
BLDG011,2023-01-04 03:00:00,122.7,141.26,35.9,0.42,31291,Hotel,MTR-9276,ESTIMATED
BLDG011,2023-01-04 04:00:00,147.114,199.14,97.8,0.02,31579,Warehouse,MTR-2317,OK
BLDG011,2023-01-04 05:00:00,180.926,224.54,71.1,0.23,6937,Hospital,MTR-2072,OK
BLDG011,2023-01-04 06:00:00,186.188,246.35,69.8,0.23,49544,Warehouse,MTR-9508,OK
BLDG011,2023-01-04 07:00:00,240.183,273.34,124.9,0.0,12592,Retail,MTR-7000,OK
BLDG011,2023-01-04 08:00:00,261.281,286.45,61.2,0.83,14096,School,MTR-2403,ESTIMATED
BLDG011,2023-01-04 09:00:00,252.831,306.92,77.1,0.54,48509,Office,MTR-9663,OK
BLDG011,2023-01-04 10:00:00,268.905,273.28,80.2,0.81,28058,School,MTR-2462,OK
BLDG011,2023-01-04 11:00:00,293.426,299.68,74.2,0.73,38589,Retail,MTR-6374,OK
BLDG011,2023-01-04 12:00:00,289.995,299.17,76.8,0.69,30806,Warehouse,MTR-6439,OK
BLDG011,2023-01-04 13:00:00,293.904,324.21,75.1,0.58,36892,Hotel,MTR-9503,ERROR
BLDG011,2023-01-04 14:00:00,280.52,383.63,49.9,0.38,21639,Hospital,MTR-8832,OK
BLDG011,2023-01-04 15:00:00,269.855,317.73,68.6,0.59,18896,Warehouse,MTR-6364,OK
BLDG011,2023-01-04 16:00:00,251.448,322.17,47.8,0.51,30486,Hotel,MTR-7483,OK
BLDG011,2023-01-04 17:00:00,206.125,259.38,46.9,0.52,25857,School,MTR-4995,OK
BLDG011,2023-01-04 18:00:00,185.869,222.5,29.1,0.7,16430,School,MTR-3899,OK
BLDG011,2023-01-04 19:00:00,179.691,219.61,105.5,0.08,45236,Hotel,MTR-1648,OK
BLDG011,2023-01-04 20:00:00,152.924,201.49,34.6,0.16,45858,Retail,MTR-6057,OK
BLDG011,2023-01-04 21:00:00,121.558,145.52,74.2,0.05,34909,School,MTR-5374,OK
BLDG011,2023-01-04 22:00:00,110.435,116.77,94.8,0.22,9229,Warehouse,MTR-9801,OK
BLDG011,2023-01-04 23:00:00,99.311,135.72,48.2,0.11,27308,Office,MTR-3152,OK
BLDG011,2023-01-05 00:00:00,94.018,106.74,57.1,0.0,28000,Office,MTR-5556,ERROR
BLDG011,2023-01-05 01:00:00,103.607,127.34,44.0,0.35,34968,Warehouse,MTR-7455,OK
BLDG011,2023-01-05 02:00:00,108.93,129.8,71.6,0.16,10870,School,MTR-6085,OK
BLDG011,2023-01-05 03:00:00,127.404,171.18,128.4,0.05,6222,Retail,MTR-6810,OK
BLDG011,2023-01-05 04:00:00,145.37,166.83,61.5,0.33,7151,School,MTR-6902,OK
BLDG011,2023-01-05 05:00:00,162.448,226.12,46.1,0.18,16086,Office,MTR-9823,OK
BLDG011,2023-01-05 06:00:00,204.322,235.4,19.8,0.0,17481,Retail,MTR-3692,OK
BLDG011,2023-01-05 07:00:00,230.043,271.84,67.1,0.0,25062,School,MTR-5789,OK
BLDG011,2023-01-05 08:00:00,254.252,334.32,66.7,0.82,34009,Office,MTR-8575,OK
BLDG011,2023-01-05 09:00:00,278.797,339.42,40.8,0.54,48948,School,MTR-6867,OK
BLDG011,2023-01-05 10:00:00,301.119,385.43,57.3,0.22,18563,School,MTR-2118,OK
BLDG011,2023-01-05 11:00:00,307.652,410.75,73.4,0.5,11126,Office,MTR-7448,OK
BLDG011,2023-01-05 12:00:00,297.283,368.39,80.8,0.72,32217,Retail,MTR-9107,OK
BLDG011,2023-01-05 13:00:00,288.351,387.24,115.8,0.53,45409,Office,MTR-7530,OK
BLDG011,2023-01-05 14:00:00,291.674,397.93,50.5,0.76,47630,School,MTR-7735,OK
BLDG011,2023-01-05 15:00:00,276.493,349.15,73.6,0.93,46560,Hospital,MTR-3295,OK
BLDG011,2023-01-05 16:00:00,245.245,246.26,63.7,0.5,13060,Warehouse,MTR-5388,OK
BLDG011,2023-01-05 17:00:00,229.534,237.73,81.5,0.61,7768,Warehouse,MTR-1471,OK
BLDG011,2023-01-05 18:00:00,212.965,260.62,59.4,0.58,31745,School,MTR-4165,OK
BLDG011,2023-01-05 19:00:00,174.769,178.3,65.3,0.03,17138,Office,MTR-2537,OK
BLDG011,2023-01-05 20:00:00,147.848,174.91,69.4,0.0,26678,Office,MTR-4111,OK
BLDG011,2023-01-05 21:00:00,122.529,158.62,61.8,0.16,34927,Retail,MTR-6634,OK
BLDG011,2023-01-05 22:00:00,114.978,115.87,63.1,0.05,8958,Retail,MTR-3142,OK
BLDG011,2023-01-05 23:00:00,99.249,131.52,46.0,0.07,34569,Hotel,MTR-9319,OK
BLDG011,2023-01-06 00:00:00,103.809,123.25,59.9,0.0,36917,Retail,MTR-2496,OK
BLDG011,2023-01-06 01:00:00,102.248,135.79,58.0,0.0,38282,Warehouse,MTR-9145,OK
BLDG011,2023-01-06 02:00:00,117.73,144.57,70.6,0.28,34173,Retail,MTR-7157,OK
BLDG011,2023-01-06 03:00:00,128.304,129.12,54.2,0.1,46994,Retail,MTR-1197,ESTIMATED
BLDG011,2023-01-06 04:00:00,149.11,185.77,62.7,0.37,26919,Warehouse,MTR-2571,OK
BLDG011,2023-01-06 05:00:00,182.038,202.96,47.1,0.41,44578,Warehouse,MTR-9156,ESTIMATED
BLDG011,2023-01-06 06:00:00,181.661,233.79,101.6,0.59,18060,Hospital,MTR-3132,ERROR
BLDG011,2023-01-06 07:00:00,213.459,287.79,22.0,0.12,40504,Warehouse,MTR-2570,ESTIMATED
BLDG011,2023-01-06 08:00:00,251.027,264.36,64.3,0.56,34993,Office,MTR-7024,OK
BLDG011,2023-01-06 09:00:00,273.467,338.83,53.1,0.21,7564,Warehouse,MTR-2842,OK
BLDG011,2023-01-06 10:00:00,286.942,326.19,76.8,0.5,26226,Hotel,MTR-4432,OK
BLDG011,2023-01-06 11:00:00,297.18,383.73,89.6,0.23,11348,School,MTR-4205,OK
BLDG011,2023-01-06 12:00:00,316.368,407.91,77.9,0.57,36327,Hospital,MTR-2167,OK
BLDG011,2023-01-06 13:00:00,271.806,337.07,82.1,0.41,38642,Retail,MTR-8348,OK
BLDG011,2023-01-06 14:00:00,303.49,377.78,43.3,0.7,35858,Hospital,MTR-7267,OK
BLDG011,2023-01-06 15:00:00,274.371,361.58,47.2,0.91,9381,Office,MTR-9502,OK
BLDG011,2023-01-06 16:00:00,236.585,243.81,96.4,0.73,5238,Hospital,MTR-8801,ESTIMATED
BLDG011,2023-01-06 17:00:00,218.48,230.18,62.1,0.64,38389,Retail,MTR-4130,OK
BLDG011,2023-01-06 18:00:00,-206.809,233.92,42.1,0.83,33241,School,MTR-1730,OK
BLDG011,2023-01-06 19:00:00,175.715,209.54,124.8,0.04,11580,Warehouse,MTR-2388,OK
BLDG011,2023-01-06 20:00:00,154.466,158.34,80.5,0.35,46448,Hospital,MTR-7420,OK
BLDG011,2023-01-06 21:00:00,129.809,173.91,50.6,0.34,28073,Hotel,MTR-2817,OK
BLDG011,2023-01-06 22:00:00,105.626,145.71,26.8,0.43,18376,Retail,MTR-4411,OK
BLDG011,2023-01-06 23:00:00,103.319,124.88,71.7,0.17,40314,Hospital,MTR-7637,OK
BLDG011,2023-01-07 00:00:00,81.878,111.84,45.2,0.42,19635,Retail,MTR-9740,ERROR
BLDG011,2023-01-07 01:00:00,91.746,123.89,81.7,0.35,29369,School,MTR-5900,OK
BLDG011,2023-01-07 02:00:00,90.468,117.54,49.5,0.14,3347,Retail,MTR-8344,OK
BLDG011,2023-01-07 03:00:00,103.285,103.72,90.1,0.09,27236,School,MTR-9449,ERROR
BLDG011,2023-01-07 04:00:00,124.863,129.55,67.3,0.28,5293,Hotel,MTR-6417,OK
BLDG011,2023-01-07 05:00:00,137.238,155.56,65.4,0.31,24149,Office,MTR-8433,OK
BLDG011,2023-01-07 06:00:00,170.08,221.26,41.7,0.25,34625,Hospital,MTR-2509,OK
BLDG011,2023-01-07 07:00:00,-185.194,216.75,89.4,0.17,19536,Hospital,MTR-8962,OK
BLDG011,2023-01-07 09:00:00,226.1,240.58,52.7,0.0,17466,School,MTR-3286,OK
BLDG011,2023-01-07 10:00:00,259.103,304.54,53.2,0.04,18003,Warehouse,MTR-9654,OK
BLDG011,2023-01-07 11:00:00,240.897,259.54,89.4,0.0,42619,Office,MTR-6222,OK
BLDG011,2023-01-07 12:00:00,250.349,279.46,82.7,0.09,13515,School,MTR-6329,OK
BLDG011,2023-01-07 13:00:00,239.551,326.95,91.1,0.12,44661,Hospital,MTR-3435,OK
BLDG011,2023-01-07 14:00:00,244.536,270.82,87.9,0.14,47330,Hotel,MTR-9236,OK
BLDG011,2023-01-07 15:00:00,210.074,255.15,65.7,0.25,28151,Hotel,MTR-9703,OK
BLDG011,2023-01-07 16:00:00,201.775,239.71,78.6,0.17,21543,Warehouse,MTR-4646,OK
BLDG011,2023-01-07 17:00:00,181.403,215.86,50.4,0.38,42181,Retail,MTR-4965,OK
BLDG011,2023-01-07 18:00:00,176.51,226.96,65.6,0.18,24446,Hotel,MTR-3285,OK
BLDG011,2023-01-07 19:00:00,153.303,164.61,62.7,0.05,11096,Retail,MTR-1876,OK
BLDG011,2023-01-07 20:00:00,132.374,183.16,72.2,0.16,42290,Retail,MTR-7957,OK
BLDG011,2023-01-07 21:00:00,109.809,127.36,46.7,0.19,15210,Office,MTR-6958,OK
BLDG011,2023-01-07 22:00:00,90.754,110.52,25.8,0.25,37400,Office,MTR-3198,OK
BLDG011,2023-01-07 23:00:00,92.269,112.05,42.0,0.07,10366,School,MTR-6276,OK
BLDG011,2023-01-08 00:00:00,81.654,113.05,55.8,0.23,42964,Warehouse,MTR-7693,OK
BLDG011,2023-01-08 01:00:00,86.007,111.62,77.7,0.36,18005,Hospital,MTR-1096,OK
BLDG011,2023-01-08 02:00:00,94.198,128.9,91.8,0.2,48141,Hospital,MTR-7699,OK
BLDG011,2023-01-08 03:00:00,102.543,110.36,51.3,0.3,29370,Hotel,MTR-2244,OK
BLDG011,2023-01-08 04:00:00,125.048,165.26,68.2,0.44,47393,Office,MTR-3845,OK
BLDG011,2023-01-08 05:00:00,139.675,163.01,71.1,0.19,11366,Retail,MTR-2190,ERROR
BLDG011,2023-01-08 06:00:00,165.983,168.23,56.7,0.0,46662,Hospital,MTR-2582,OK
BLDG011,2023-01-08 07:00:00,200.778,224.03,59.3,0.35,36064,Warehouse,MTR-8323,OK
BLDG011,2023-01-08 08:00:00,194.507,246.58,29.9,0.36,33805,Office,MTR-4522,ESTIMATED
BLDG011,2023-01-08 09:00:00,215.121,249.32,76.8,0.02,29514,Hospital,MTR-8487,OK
BLDG011,2023-01-08 10:00:00,246.165,300.48,63.0,0.0,24271,Warehouse,MTR-2314,OK
BLDG011,2023-01-08 11:00:00,256.626,284.96,82.9,0.14,34829,Warehouse,MTR-4754,OK
BLDG011,2023-01-08 12:00:00,270.998,359.5,53.9,0.12,25702,Hospital,MTR-6392,OK
BLDG011,2023-01-08 13:00:00,242.84,304.37,89.9,0.46,36602,School,MTR-5770,ESTIMATED
BLDG011,2023-01-08 14:00:00,249.629,326.46,90.1,0.0,46452,Office,MTR-2716,OK
BLDG011,2023-01-08 15:00:00,228.283,286.26,43.1,0.06,36380,Hospital,MTR-5830,OK
BLDG011,2023-01-08 16:00:00,196.017,198.39,95.2,0.09,28506,Warehouse,MTR-2280,OK
BLDG011,2023-01-08 17:00:00,197.118,261.46,56.4,0.44,34123,School,MTR-3315,OK
BLDG011,2023-01-08 18:00:00,155.934,196.3,69.2,0.0,37690,Warehouse,MTR-7296,OK
BLDG011,2023-01-08 19:00:00,152.101,158.67,69.3,0.33,46885,Office,MTR-8016,OK
BLDG011,2023-01-08 20:00:00,132.164,146.31,74.4,0.03,34711,Office,MTR-5069,OK
BLDG011,2023-01-08 21:00:00,114.287,155.21,81.2,0.38,44615,Office,MTR-2360,OK
BLDG011,2023-01-08 22:00:00,101.295,140.99,76.9,0.0,44242,Hotel,MTR-4317,OK
BLDG011,2023-01-08 23:00:00,90.827,100.04,51.3,0.36,6959,Retail,MTR-5109,OK
BLDG011,2023-01-09 00:00:00,96.851,134.34,27.4,0.03,28675,Hospital,MTR-7904,OK
BLDG011,2023-01-09 01:00:00,106.033,128.16,68.3,0.02,26542,Hospital,MTR-9417,OK
BLDG011,2023-01-09 02:00:00,120.745,145.56,57.4,0.07,21130,School,MTR-2310,OK
BLDG011,2023-01-09 03:00:00,132.956,159.22,64.2,0.09,4148,Hospital,MTR-1340,OK
BLDG011,2023-01-09 04:00:00,157.164,178.38,83.0,0.0,42235,Warehouse,MTR-8392,OK
BLDG011,2023-01-09 06:00:00,186.859,201.46,57.7,0.26,24470,School,MTR-7184,OK
BLDG011,2023-01-09 07:00:00,229.923,250.62,84.2,0.23,24137,School,MTR-4807,OK
BLDG011,2023-01-09 08:00:00,252.434,262.97,96.8,0.38,5767,Office,MTR-8995,OK
BLDG011,2023-01-09 10:00:00,304.732,345.75,14.6,0.72,31820,Retail,MTR-2109,OK
BLDG011,2023-01-09 12:00:00,301.844,305.86,64.3,0.57,5179,Office,MTR-9871,ERROR
BLDG011,2023-01-09 13:00:00,302.556,419.57,26.1,0.57,38416,Retail,MTR-3586,OK
BLDG011,2023-01-09 14:00:00,305.043,358.78,79.2,0.55,30517,Retail,MTR-3561,OK
BLDG011,2023-01-09 15:00:00,249.0,271.6,84.4,0.64,33397,Office,MTR-3971,OK
BLDG011,2023-01-09 16:00:00,233.433,280.29,84.6,0.69,13256,School,MTR-5379,OK
BLDG011,2023-01-09 17:00:00,222.53,246.0,66.7,0.79,36967,School,MTR-3797,ESTIMATED
BLDG011,2023-01-09 18:00:00,182.723,187.93,102.7,0.39,4841,Retail,MTR-4608,OK
BLDG011,2023-01-09 19:00:00,162.5,205.25,43.7,0.23,35168,Office,MTR-8414,ESTIMATED
BLDG011,2023-01-09 20:00:00,156.385,197.76,70.2,0.09,39442,School,MTR-3221,ESTIMATED
BLDG011,2023-01-09 21:00:00,127.704,136.78,57.6,0.01,3336,School,MTR-2486,OK
BLDG011,2023-01-09 22:00:00,117.094,160.42,43.2,0.24,28846,Hospital,MTR-6232,OK
BLDG011,2023-01-09 23:00:00,96.82,127.88,59.9,0.19,4908,Retail,MTR-2978,ERROR
BLDG011,2023-01-10 00:00:00,93.347,104.45,95.5,0.31,12951,Office,MTR-1383,OK
BLDG011,2023-01-10 01:00:00,94.237,129.85,79.5,0.12,11364,School,MTR-2862,OK
BLDG011,2023-01-10 02:00:00,113.864,138.48,87.8,0.35,9701,Hotel,MTR-6089,OK
BLDG011,2023-01-10 03:00:00,118.869,123.94,90.5,0.27,5160,Warehouse,MTR-3062,ESTIMATED
BLDG011,2023-01-10 04:00:00,140.0,147.32,53.4,0.13,44416,Hospital,MTR-1932,OK
BLDG011,2023-01-10 05:00:00,178.844,178.86,51.0,0.27,32650,Retail,MTR-5586,OK
BLDG011,2023-01-10 06:00:00,183.033,254.35,64.4,0.1,23940,Office,MTR-7479,OK
BLDG011,2023-01-10 07:00:00,235.745,267.43,43.3,0.0,30823,Hospital,MTR-5603,OK
BLDG011,2023-01-10 08:00:00,244.566,279.29,71.8,0.57,26361,School,MTR-3310,OK
BLDG011,2023-01-10 09:00:00,264.403,275.2,52.7,0.47,9651,Warehouse,MTR-5588,OK
BLDG011,2023-01-10 10:00:00,275.51,336.02,62.3,0.65,27648,Hospital,MTR-8422,OK
BLDG011,2023-01-10 11:00:00,283.841,369.09,90.1,0.67,31853,Office,MTR-4880,ESTIMATED
BLDG011,2023-01-10 12:00:00,283.259,390.56,64.3,0.56,17834,Office,MTR-4236,OK
BLDG011,2023-01-10 13:00:00,282.313,313.91,118.3,0.61,48775,Retail,MTR-7904,OK
BLDG011,2023-01-10 14:00:00,298.863,302.03,49.9,0.91,45284,Retail,MTR-8669,OK
BLDG011,2023-01-10 15:00:00,267.124,338.24,93.5,0.58,46162,Office,MTR-5562,OK
BLDG011,2023-01-10 16:00:00,262.601,294.95,58.9,0.49,44509,Warehouse,MTR-5252,OK
BLDG011,2023-01-10 17:00:00,227.279,289.67,42.1,0.88,44265,Warehouse,MTR-7573,OK
BLDG011,2023-01-10 18:00:00,194.018,219.16,55.9,0.63,42946,Warehouse,MTR-3355,OK
BLDG011,2023-01-10 19:00:00,183.149,225.74,84.3,0.13,6646,Warehouse,MTR-7118,OK
BLDG011,2023-01-10 20:00:00,149.602,181.28,67.0,0.42,35553,Retail,MTR-9723,ESTIMATED
BLDG011,2023-01-10 21:00:00,117.523,164.09,74.2,0.14,25371,Office,MTR-6069,OK
BLDG011,2023-01-10 22:00:00,119.703,141.77,35.1,0.25,31084,Hotel,MTR-2349,OK
BLDG011,2023-01-10 23:00:00,96.77,97.39,67.1,0.18,17285,Warehouse,MTR-6783,OK
BLDG011,2023-01-11 00:00:00,99.414,121.11,44.1,0.24,41442,Hospital,MTR-8775,OK
BLDG011,2023-01-11 01:00:00,96.035,126.71,63.3,0.2,6149,School,MTR-4220,OK
BLDG011,2023-01-11 02:00:00,116.091,136.63,100.5,0.0,14317,Retail,MTR-2116,OK
BLDG011,2023-01-11 03:00:00,125.694,138.55,87.2,0.08,38469,Office,MTR-7534,OK
BLDG011,2023-01-11 04:00:00,142.515,156.96,61.9,0.24,6358,Office,MTR-1985,OK
BLDG011,2023-01-11 05:00:00,163.62,211.48,90.9,0.44,29153,Retail,MTR-9353,ESTIMATED
BLDG011,2023-01-11 06:00:00,196.985,256.46,33.0,0.2,38643,Hospital,MTR-1391,OK
BLDG011,2023-01-11 07:00:00,206.7,275.55,94.7,0.3,15245,Retail,MTR-4742,OK
BLDG011,2023-01-11 08:00:00,265.961,299.1,90.8,0.52,12397,Hospital,MTR-8728,OK
BLDG011,2023-01-11 09:00:00,246.296,299.52,58.3,0.64,2816,School,MTR-3496,OK
Building 12,2023-01-01 00:00:00,21.27,28.22,101.7,0.31,40179,Hotel,MTR-6460,OK
Building 12,2023-01-01 01:00:00,20.767,27.86,87.1,0.0,19208,Warehouse,MTR-3913,OK
Building 12,2023-01-01 02:00:00,22.213,28.92,23.7,0.13,18108,Hotel,MTR-6286,OK
Building 12,2023-01-01 03:00:00,25.434,34.18,92.2,0.07,21330,Office,MTR-2373,OK
Building 12,2023-01-01 04:00:00,31.339,42.61,77.0,0.16,34040,School,MTR-3964,OK
Building 12,2023-01-01 05:00:00,34.866,39.73,43.0,0.0,31348,Warehouse,MTR-5724,OK
Building 12,2023-01-01 06:00:00,39.363,50.55,88.3,0.1,41064,Office,MTR-2231,OK
Building 12,2023-01-01 07:00:00,48.52,66.59,58.0,0.04,34814,Warehouse,MTR-4011,ERROR
Building 12,2023-01-01 08:00:00,51.095,52.69,80.2,0.12,27168,Retail,MTR-8429,ESTIMATED
Building 12,2023-01-01 09:00:00,58.793,61.36,67.4,0.26,3196,Hotel,MTR-6260,OK
Building 12,2023-01-01 10:00:00,54.717,75.17,60.8,0.18,3149,Warehouse,MTR-6250,OK
Building 12,2023-01-01 11:00:00,55.859,77.2,31.8,0.08,25115,Office,MTR-7155,OK
Building 12,2023-01-01 12:00:00,57.363,78.64,33.8,0.0,38977,Hospital,MTR-4778,OK
Building 12,2023-01-01 13:00:00,56.4,62.87,105.5,0.14,32156,Hospital,MTR-6796,ESTIMATED
Building 12,2023-01-01 14:00:00,57.313,76.47,89.9,0.35,22137,Retail,MTR-4727,OK
Building 12,2023-01-01 15:00:00,51.857,62.36,68.0,0.06,15072,Hotel,MTR-6998,OK
Building 12,2023-01-01 16:00:00,52.986,57.2,78.9,0.2,26563,School,MTR-7863,OK
Building 12,2023-01-01 17:00:00,49.425,50.47,54.7,0.0,18458,School,MTR-8378,OK
Building 12,2023-01-01 18:00:00,43.607,44.85,54.2,0.23,40719,Hotel,MTR-5174,OK
Building 12,2023-01-01 19:00:00,37.143,38.18,102.8,0.09,39430,Retail,MTR-7912,OK
Building 12,2023-01-01 20:00:00,29.195,34.07,59.6,0.44,36266,Hotel,MTR-8220,OK
Building 12,2023-01-01 21:00:00,25.353,33.97,70.9,0.02,4739,Office,MTR-3175,OK
Building 12,2023-01-01 22:00:00,23.478,32.18,47.5,0.04,46484,Retail,MTR-8781,OK
Building 12,2023-01-01 23:00:00,22.56,23.65,59.6,0.25,7231,School,MTR-4740,OK
Building 12,2023-01-02 00:00:00,22.527,23.44,65.4,0.3,26928,Hotel,MTR-5837,OK
Building 12,2023-01-02 02:00:00,25.92,28.84,73.6,0.48,33169,Hospital,MTR-7255,OK
Building 12,2023-01-02 03:00:00,33.192,38.97,89.3,0.0,7971,Warehouse,MTR-2401,ESTIMATED
Building 12,2023-01-02 04:00:00,37.706,40.3,86.1,0.2,43404,Hospital,MTR-2201,OK
Building 12,2023-01-02 05:00:00,42.63,55.46,57.0,0.16,45212,Hotel,MTR-9202,ESTIMATED
Building 12,2023-01-02 06:00:00,48.662,56.22,90.5,0.0,29213,Office,MTR-4061,ESTIMATED
Building 12,2023-01-02 07:00:00,52.456,68.72,69.5,0.28,4236,Hospital,MTR-1466,OK
Building 12,2023-01-02 08:00:00,55.21,55.79,65.2,0.42,39672,School,MTR-4913,OK
Building 12,2023-01-02 09:00:00,61.322,83.96,82.7,0.27,48027,Hospital,MTR-5687,OK
Building 12,2023-01-02 10:00:00,73.823,97.88,81.1,0.43,47746,Hotel,MTR-5625,ERROR
Building 12,2023-01-02 11:00:00,70.405,87.83,34.3,0.46,37100,Warehouse,MTR-3489,OK
Building 12,2023-01-02 12:00:00,73.55,101.36,70.2,0.61,42914,Retail,MTR-4099,OK
Building 12,2023-01-02 13:00:00,67.028,76.89,66.6,0.38,23584,Hospital,MTR-6293,OK
Building 12,2023-01-02 14:00:00,73.817,85.74,53.8,0.93,33265,Hotel,MTR-5339,OK
Building 12,2023-01-02 16:00:00,62.466,82.44,7.5,0.54,38430,Warehouse,MTR-8013,OK
Building 12,2023-01-02 17:00:00,57.535,76.06,108.3,0.63,44536,Warehouse,MTR-6287,OK
Building 12,2023-01-02 18:00:00,46.493,46.9,74.0,0.52,35667,School,MTR-7482,OK
Building 12,2023-01-02 19:00:00,44.159,52.5,33.7,0.0,3201,Retail,MTR-4655,ESTIMATED
Building 12,2023-01-02 20:00:00,37.483,52.34,97.2,0.43,48251,Hospital,MTR-6945,OK
Building 12,2023-01-02 21:00:00,32.19,41.91,67.9,0.24,40965,Office,MTR-6502,OK
Building 12,2023-01-02 22:00:00,27.683,34.93,35.2,0.18,9902,School,MTR-1843,OK
Building 12,2023-01-02 23:00:00,23.418,24.1,62.2,0.0,6536,School,MTR-8605,OK
Building 12,2023-01-03 00:00:00,25.477,27.8,56.1,0.0,24558,Hospital,MTR-7982,ESTIMATED
Building 12,2023-01-03 01:00:00,24.425,27.98,99.3,0.12,35209,Office,MTR-9763,OK
Building 12,2023-01-03 02:00:00,26.161,31.87,68.9,0.12,20317,Office,MTR-2065,ERROR
Building 12,2023-01-03 03:00:00,33.317,36.98,97.8,0.33,14925,Hospital,MTR-2497,OK
Building 12,2023-01-03 04:00:00,38.328,44.09,46.4,0.13,45364,Warehouse,MTR-5523,ESTIMATED
Building 12,2023-01-03 05:00:00,41.295,51.83,66.1,0.0,20112,Office,MTR-4206,ESTIMATED
Building 12,2023-01-03 06:00:00,44.706,52.38,80.8,0.0,19401,Hospital,MTR-2283,OK
Building 12,2023-01-03 07:00:00,-52.916,68.46,49.7,0.33,39769,Retail,MTR-5881,OK
Building 12,2023-01-03 08:00:00,63.967,85.01,73.0,0.68,28459,Hospital,MTR-1592,OK
Building 12,2023-01-03 09:00:00,68.515,72.34,77.7,0.5,3514,Retail,MTR-1615,OK
