Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1954.6,1.172643,-0.260354,0.79671,-0.694958,1.052355,-0.234777,0.272972,-0.256428,1.820062,0.304701,-0.606447,-0.110929,1.826429,-1.34637,-2.018383,0.231118,-0.307421,-0.253693,0.04972,-1.771696,-0.827686,-1.786116,0.01024,-1.225212,0.062765,0.151265,2.252726,1.405032,6.32,0
102601.6,-1.467669,-0.579083,-0.982887,-0.280981,0.233811,-0.147565,1.109697,-0.085538,1.682547,1.395457,-0.363643,-0.007199,-0.97632,-1.077795,-1.535579,1.616732,-1.442767,2.571244,0.164214,-0.910795,0.298737,1.198745,-1.189814,0.441223,0.210049,0.885043,0.181862,-0.229976,38.41,0
65998.3,0.806784,2.065882,-1.303741,-0.066208,0.973036,0.258903,-0.315483,0.158841,0.666438,-0.507241,0.32437,-0.826789,1.027669,-0.240928,-0.96081,0.431414,1.154878,-0.120108,1.850701,1.573814,-1.293539,-0.918968,0.368803,0.011307,-0.813017,0.918177,-0.547932,0.898646,53.47,0
91061.7,-0.895632,-1.173958,0.113705,-1.881319,-0.78989,0.421724,-1.518925,-1.654042,1.386632,1.385483,1.03843,-0.545345,1.599848,0.970188,-0.412934,2.830944,0.765699,-0.433961,-1.063884,1.359082,-1.058084,1.886844,-1.228933,1.19191,-1.59878,-0.488477,1.01028,-0.330205,99.08,0
171778.7,2.40374,3.266067,2.431292,-5.19588,-0.158632,-4.401027,0.404472,-1.032702,1.609534,1.065783,3.998977,-2.638839,-1.731059,-1.973576,0.389936,1.258371,-0.220677,-0.093264,-4.510582,2.921955,0.05791,3.234083,0.966908,-0.151558,-1.338261,-3.211193,4.433261,-0.560087,2265.86,1
37702.6,-0.085602,-0.886023,1.163504,-0.016791,-0.304188,0.952739,-1.585275,0.722983,-0.222388,-1.231018,-0.598776,-0.744983,-0.28757,-1.262613,-0.811987,0.12125,0.455315,-0.302993,0.734495,-0.918002,-1.069195,-1.28287,0.313258,0.691014,0.119164,-0.317042,0.748137,1.666852,0.15,0
103814.2,-0.921812,-1.406656,-0.233437,0.157593,-1.713904,-0.457593,0.9887,-1.409877,0.180273,1.256662,0.602425,-0.30838,-0.954826,-0.642237,0.728686,-1.636423,1.204583,0.110499,0.723612,-0.416951,0.794205,-0.801373,0.605655,-0.050433,0.013207,-0.114409,0.120437,-1.625596,5.46,0
111957.4,-1.765629,0.331847,1.450686,0.593489,-0.100625,-0.606011,-1.175837,0.012707,-0.672492,0.379518,-0.608758,1.459441,0.642185,-0.915467,1.161491,-1.781856,0.258031,-0.499897,-0.828986,1.335095,0.182776,-0.537935,-1.446277,0.306522,-0.69147,0.493179,-1.105355,-0.382523,74.98,0
142032.9,-0.855444,-1.654908,0.08057,-0.529033,-0.707756,0.919466,-0.742681,1.228972,1.083363,-0.200821,-1.217836,1.469904,0.315952,0.765375,0.326882,-1.164459,1.740731,0.231975,-0.043494,1.025919,-0.531558,-0.815646,-1.25145,0.760106,0.111082,-0.851533,1.253248,-1.567159,160.76,0
33148.7,-0.410274,-1.560958,0.024533,1.099532,-1.382962,-0.704391,-1.081668,-1.550956,0.380813,-0.424074,-1.102985,0.401833,-0.270587,0.214397,-1.208749,-0.054445,0.924826,-0.068206,-0.404939,-0.839782,0.835626,0.639251,1.18923,0.808353,-1.186572,1.698185,0.781005,-1.166916,12.41,0
37840.2,-0.96743,-0.280517,0.987671,1.232719,1.598155,0.901864,-0.692688,-0.986536,-0.821099,0.417282,2.688734,-0.181829,0.604912,0.257402,-0.537384,-0.521655,0.64192,-0.152573,0.062323,-0.045413,0.460079,1.34142,0.669129,0.914868,-0.183583,-0.152216,0.940933,0.189433,125.31,0
6857.2,-1.149579,0.509335,-1.998969,-3.007744,-0.43661,0.147985,-0.356326,2.121355,-1.032108,-0.627675,-1.90897,-0.997181,0.078665,1.794075,0.478257,0.76788,0.406618,1.876878,-0.424003,-0.286856,-0.625778,0.451836,2.144871,-0.335262,-0.099572,1.136354,-0.777826,-0.865354,25.49,0
93051.4,0.94785,0.202408,-0.328057,1.158123,0.196839,-2.301541,-0.313388,-0.271896,0.418993,0.997625,-0.457947,0.09702,-0.702801,-0.218143,-0.686523,-0.040935,0.454754,1.137205,-0.866411,0.624155,1.159297,-1.015698,-1.041331,0.369703,1.255809,0.735163,-0.20373,1.159985,42.24,0
71116.6,0.556484,-0.560755,-0.945401,0.855341,-0.244353,0.051491,0.284266,0.857175,-1.157011,-2.048754,-0.85597,1.403776,-0.433351,0.747882,-0.76766,-1.551033,-0.280994,1.830113,0.531601,1.790483,0.132821,1.610654,1.012096,1.535274,0.817564,-0.906653,-0.647948,-1.602712,171.83,0
77851.2,0.512686,0.406387,2.810129,-0.55055,-0.781595,-0.342232,0.969766,0.075342,1.119196,1.395847,-0.593087,-1.081107,-1.436823,1.657016,1.15424,0.29163,0.571521,0.237568,1.837689,-0.665098,-0.24931,-1.523469,1.109372,2.266177,-0.592894,0.774657,-0.925301,0.122595,14.03,0
170436.4,2.437111,0.361234,1.389352,1.578108,-0.453247,-1.546158,2.201222,0.229831,-0.575201,1.002782,1.007596,1.078497,-3.555244,-0.065533,1.124436,0.783365,-0.104529,-6.373299,-4.687401,1.004809,-0.331848,2.558533,-0.331237,-0.194974,-0.535214,-2.167685,2.946287,0.876629,72.32,1
68779.3,0.170561,0.057075,-0.304342,-1.012332,-0.641007,0.49896,-1.101898,0.506587,0.052433,0.174458,-1.496443,0.527602,0.229224,-0.224214,0.195685,0.78858,1.294843,-1.687518,-1.144308,-0.666022,-0.51213,0.899244,-0.112954,-1.387168,-0.748821,-0.9315,-0.650187,-0.663473,117.49,0
94838.7,0.182453,0.631556,0.391064,1.002709,-1.155113,-0.849895,1.043767,-0.38363,0.103012,0.600236,-0.773057,0.016035,0.149595,0.229795,0.025078,1.11689,0.458719,-0.487878,0.815428,-0.34407,0.438304,0.726077,-2.055708,-2.06495,0.367973,-0.98132,-0.404421,2.584378,118.71,0
50801.7,1.150594,-0.563884,1.005232,1.24419,0.289305,0.054542,0.405629,-1.154209,-0.128284,0.836065,-0.571403,-1.72484,1.289528,-0.553872,1.085422,-0.717563,1.53404,-1.019288,0.061753,2.315617,-1.708013,-0.206455,0.635134,0.482652,-1.086531,0.48539,-1.32026,-0.85851,12.76,0
127933.7,-0.160982,-1.545557,0.502796,-1.801876,0.31349,0.543413,-0.467609,-0.43803,1.189373,-0.952238,-0.377517,-0.469965,-0.346719,-1.29643,2.389669,-0.635304,-1.153371,-1.116214,-0.681235,-0.31723,-0.349468,1.116106,-0.833457,-0.183337,2.343699,-1.22755,0.309909,0.598494,$39.48,0
8194.9,0.910585,0.158065,0.988438,-0.67414,-0.383476,-0.127793,0.717675,0.217789,-0.447568,1.915362,-0.04484,-1.518548,1.072112,0.669163,-1.547818,-0.218207,0.84081,-0.82422,1.010922,-0.464587,0.237295,0.149543,0.709024,0.498297,0.012649,1.504179,-0.726964,1.025817,8572.6,0
118374.5,0.608581,1.143646,-1.0054,0.225937,-1.637668,0.751685,1.304413,-0.872501,0.239818,2.832623,0.969295,1.077391,-0.502384,-1.357049,-0.123848,0.910662,-1.553845,0.459398,-0.79824,0.204881,-1.336187,0.672114,-1.436243,-0.702536,1.403526,0.500817,0.142313,1.017404,36.69,0
65765.2,-0.26488,0.095448,-0.029935,0.495701,-0.860886,1.162769,0.649874,-1.105754,0.929137,0.974394,-0.032425,0.407014,-1.17796,0.314694,-1.031642,0.358922,-0.066635,0.300173,1.828322,0.223239,-0.318505,0.053572,1.055763,0.53503,-0.896175,0.300125,-0.345643,0.086762,450.07,0
109392.2,-0.66666,0.978934,-1.95117,-0.8485,0.561001,-0.101649,-1.009996,-0.995892,1.04356,-0.228976,-0.06716,-0.958831,0.735558,0.259585,0.400114,-0.410176,1.233494,1.231375,0.371897,0.978708,-0.382217,-0.076087,-1.949463,0.419046,0.529637,-0.097185,0.635731,-0.910211,24.48,0
155762.2,-0.052348,0.939651,-2.056392,0.703274,-1.499926,0.03356,1.194997,-0.858365,-1.503582,-0.166681,-0.329344,-2.076883,0.05557,-1.419211,0.985993,1.014115,0.484589,-0.991276,-0.637054,-0.20981,-0.429071,-0.013059,0.798352,-0.544358,-1.203002,-0.149819,0.180959,0.384409,13.36,0
48012.1,-0.537229,-0.082146,-0.017662,-0.413597,2.03486,1.235653,1.210564,-1.321595,-0.270511,0.643717,0.254448,-0.427521,-0.251643,0.187961,-1.110569,0.694255,1.682627,-0.953342,0.626971,-1.521263,0.405984,0.668712,1.928246,-2.102992,-0.36531,-0.18747,-0.967779,1.116432,112.87,0
75017.5,-0.076953,0.145981,-1.294518,1.032406,0.609062,0.940291,2.389213,0.053143,-1.546231,-0.573079,0.536434,-0.806395,-0.144335,0.259799,-0.035676,-0.800773,0.76694,-0.199514,-0.922225,-0.949111,2.099846,-0.406013,1.006227,0.961482,1.288486,-0.491025,0.739714,0.898865,20.11,0
24766.9,0.725796,-1.016707,0.912775,0.926024,-0.009653,-1.132297,-1.239263,-0.435216,-0.319498,1.444899,0.306004,-0.884167,0.028422,-0.444817,0.744419,-1.729197,-2.354914,-1.571162,0.909502,0.213298,2.523185,-0.256173,0.761495,1.005287,1.826902,-2.032712,-0.16888,1.054732,26.48,0
39131.2,-0.205992,-0.836321,-1.050832,1.768983,0.18746,-0.668629,0.885509,-1.555744,0.789641,-0.307768,-0.146303,0.876257,0.139005,-0.560162,0.124802,0.018484,1.646612,0.611592,0.695582,-2.048869,-0.893113,1.540211,0.842632,1.248,-0.961831,1.322187,1.006838,-0.592093,141.9,0
99113.7,0.4865,0.937398,1.062899,-0.339494,0.233988,1.927234,-2.655445,0.313958,0.608459,-1.324454,-0.766507,0.756267,1.200255,1.692418,-0.781862,0.253279,-0.088106,1.762766,-1.848751,-1.392726,0.789806,0.403931,-1.55404,0.433425,0.37904,0.75932,-1.064004,0.884436,195.63,0
119745.7,-1.389483,-1.674479,-0.596404,0.733748,-1.07321,0.969664,-0.689468,-0.256831,-0.351789,-1.331907,0.666027,-0.25727,-0.09209,-0.31318,0.324955,-0.23134,1.052285,0.900962,-0.150821,0.737459,-0.639942,-0.004556,-0.254539,1.477414,-0.488806,-0.233628,-1.401445,0.70503,424.57,0
60507.1,0.13052,0.288954,0.395482,0.549336,-0.825105,0.261672,0.122922,0.961048,0.109746,-2.23505,-0.567211,0.088896,-0.538741,0.237102,-0.775465,-1.010238,1.732428,0.349219,-0.448576,-1.810089,0.248148,-1.285819,0.396887,-0.795042,-1.047486,-1.022468,0.504881,-0.162979,3.7,0
101773.0,-0.411097,-0.862481,1.092829,-0.473938,1.466523,-0.545435,-0.155284,1.9214,-1.475259,-0.507747,0.521898,-0.119193,-0.689311,-0.074643,-0.901628,1.454557,-1.0599,1.056886,-0.275713,-1.506722,-0.477969,-1.247168,-2.118703,0.704002,0.8726,-0.902029,-1.071933,-0.261164,21.78,0
36500.0,0.530899,-0.282573,-1.673815,0.62248,0.446409,0.50565,-0.748524,-0.500654,2.066767,0.333807,-0.777122,1.157835,-1.324201,-1.0846,-1.353586,0.886295,1.222185,-0.941864,-3.216929,0.046109,0.76585,-2.013134,-0.051902,-0.092162,-1.171454,-0.702336,0.802286,-0.002674,40.66,0
145500.0,-0.870636,-0.596975,-0.357803,-0.605254,0.530872,1.416518,2.006418,-0.164203,-1.376923,1.143413,-0.042547,0.843508,-1.888202,-0.541378,-0.043272,0.083125,-0.097039,2.480207,-1.140974,-0.975968,-1.691638,0.819907,1.064304,1.802419,0.120438,-0.859824,1.271952,-0.067393,3.81,0
78107.4,-0.894031,-1.719369,-1.956256,0.533688,0.783109,0.02756,-1.40128,0.129198,-0.986031,-0.561485,0.738964,0.271211,-1.694899,1.348279,-0.278268,0.874073,0.580406,-0.874284,-2.334432,-0.307346,-0.194389,-0.072512,1.233403,0.272062,-0.886214,-0.072006,0.324301,-0.54521,185.77,0
11943.3,1.082388,0.094579,0.941151,-0.055428,0.110575,1.394943,-1.437361,-0.311201,-1.141705,1.63797,-1.386388,-0.692368,-0.509903,-1.190202,0.678719,0.565307,-0.130186,-0.738439,0.896497,-0.442659,-1.080229,0.430334,0.908716,0.358269,-1.367233,-0.243565,0.028712,-1.133134,58.7,0
79019.4,0.32115,-0.339537,0.433256,-1.303432,0.960006,-0.087684,-0.547162,-1.342402,0.777346,1.159686,0.620734,-1.169466,-0.561,0.139988,1.228893,-0.278606,-0.445711,1.010953,-0.370424,1.202797,0.259024,0.416024,0.472351,-0.140545,-1.040862,-0.701154,0.377097,0.496112,5.21,0
48660.7,-1.171391,-1.466982,-0.980143,0.988581,1.190759,0.016402,1.461865,-1.099534,0.496047,1.199505,0.260263,2.456651,0.518419,-0.019208,-1.00677,0.638207,1.519071,-0.402177,1.810203,0.58219,0.444643,-0.671495,2.495386,-0.857343,-0.810977,0.381103,-0.776306,-0.4142,2.62,0
36396.6,-1.036086,0.023269,-0.009277,1.241897,-0.403524,-0.329853,0.007077,0.109192,2.381604,-1.058634,-1.110218,-1.046065,1.757296,0.488227,-1.036381,-0.565088,1.284159,0.046445,0.830498,-0.718151,-1.007685,1.437003,-0.929648,0.291465,0.534664,0.018423,-0.961861,-1.300927,32.53,0
73986.0,0.500755,-0.23814,0.553199,0.586503,-0.940641,-1.156276,1.3025,0.415177,1.882728,-0.640895,-0.740034,-0.010102,0.441494,-0.735157,0.350167,-0.779228,0.142893,0.354283,-0.533305,-2.036975,0.455946,1.404263,1.281403,-1.28419,-0.61562,0.957323,-0.858385,0.008136,849.91,0
157155.0,0.311568,-1.314932,-1.327637,1.37448,1.672128,-1.581557,1.057514,-0.263548,-1.591905,-2.203894,-0.194799,0.690342,0.181327,0.453026,0.255915,-0.46756,-0.14455,0.098773,-0.500783,0.510416,-0.695553,-1.49859,0.439309,1.803218,-0.943442,-0.42538,-2.501887,0.544821,28.95,0
59635.8,0.368233,-0.005738,-0.631285,-0.168095,0.483936,-0.4734,-0.343922,0.045001,-1.390241,0.519547,0.214422,-1.670632,0.282773,-1.806637,-1.169412,0.858092,0.757841,0.489697,0.878674,2.024284,0.218799,-0.118825,1.863648,0.400277,-0.115518,0.254357,-2.638113,1.947655,269.21,0
111461.8,0.891895,0.657418,-0.577789,0.022756,-0.528879,-0.984935,-0.304677,-1.923735,0.745125,0.028657,0.146358,1.767398,0.252908,1.221649,-0.740153,-2.139097,-0.125652,1.14088,-2.163422,1.366954,0.388151,0.030593,-0.647711,-0.126292,-0.308235,1.666887,-0.25228,-0.649875,0.48,0
134411.4,0.212463,-1.362008,1.863604,0.194845,-0.503025,-1.553971,0.254706,-1.024504,0.989484,1.302271,-0.986724,-1.181289,1.874811,0.888932,0.816847,-0.283221,-0.61154,0.056556,-0.202385,-0.208662,0.460031,0.102317,-0.374975,0.357874,-0.448037,-0.500378,1.283764,-0.253027,15.89,0
126293.8,-0.745438,0.672549,-0.782332,-0.196164,-0.199106,-1.484749,0.636111,0.854962,0.297432,-0.088237,0.271131,0.913273,0.620074,0.236195,-1.368535,0.770053,0.133054,-0.765758,-0.286185,-1.657898,0.546213,1.18868,0.502073,-0.087579,1.16667,-0.922134,-1.849893,0.483619,212.77,0
167916.8,-0.411743,-0.71719,1.016151,-1.006769,1.008456,0.613573,-1.704731,-0.079081,-1.56116,-0.434408,-0.460423,1.230348,-1.564899,0.644234,-0.926397,0.738275,-0.197793,0.610964,-1.276434,-1.349189,0.037817,-0.184484,1.159866,-0.214397,-0.927072,0.352328,0.974891,-0.5149,7.9,0
121690.3,1.220259,-0.093445,1.993393,-0.198438,-0.461157,1.518332,-0.638637,0.019338,1.738934,0.143473,-0.708167,-0.01552,0.677897,-1.340962,-0.544925,-2.006244,0.704936,0.914863,-0.263562,1.743557,0.569103,-0.73516,1.791351,0.434664,1.781221,-0.819899,-0.358958,-0.560203,524.01,0
121998.7,2.025824,-1.709342,-0.895091,1.587881,-0.93774,-0.501621,-0.874833,-0.823716,0.629556,1.30592,-1.620264,-0.673578,-1.230086,3.131746,0.420192,1.111873,0.038975,-2.144983,-0.776298,-0.897225,-0.578563,1.505674,-2.454765,0.38969,0.05337,-1.622188,-0.339873,-0.313803,7.63,0
51275.9,0.188456,0.300508,1.076622,1.743133,1.351448,0.053353,0.232328,-0.371475,1.320275,0.98924,0.23504,0.594325,-0.240266,-1.11034,-1.930715,0.108897,0.946552,0.151861,1.622708,1.255328,-0.162691,-0.857331,0.354016,0.70256,-0.448238,0.499698,-1.792767,0.33849,319.4,0
65550.7,-0.420128,0.093399,0.412735,0.150391,0.566997,1.29641,0.323482,1.494196,0.874434,0.40136,0.38972,-1.696757,-0.957706,0.523519,-0.687537,0.109131,1.421575,-0.302618,0.070149,-0.12345,-0.021871,-0.495723,-0.382873,0.318573,-0.487656,0.364156,0.283566,-0.775365,34.06,0
16615.5,1.057714,0.197596,1.596087,-0.154678,0.949148,1.783709,-0.427939,-1.913732,1.042272,0.000778,-0.031223,-0.416523,-0.772726,1.906646,0.147082,1.980913,-0.355237,0.409889,-1.089037,-3.753313,0.147627,0.096933,-0.767231,0.20988,1.590144,0.766984,2.20596,-2.2584,43.33,0
86256.0,-0.504717,-0.06597,-1.000209,-0.150605,-1.333647,-1.325461,-1.414855,-1.697418,-1.386787,0.599698,0.185424,0.675042,0.016417,1.365356,1.104276,0.277144,0.142149,-1.146313,0.438874,-1.892211,-1.312235,1.918846,-0.091357,-0.590424,-0.879768,0.598191,-0.740288,-0.443926,$521.01,0
149152.4,0.944369,-0.485078,0.045047,-0.709256,-0.722233,0.168112,-0.775931,-2.197376,0.071383,0.628369,0.833797,-0.675636,0.016979,-1.193924,0.008211,-0.146637,-0.728441,-0.170575,1.254369,0.082418,-0.049629,-0.002483,-0.233364,0.972413,-0.824484,-1.580939,-0.219913,0.286889,29.61,0
172787.6,3.960773,-0.283591,-1.121456,-3.807067,1.616915,0.246882,0.528776,-1.489574,0.352897,-0.630222,0.839986,3.946973,0.642572,0.383411,-3.069302,-0.305066,-1.024482,0.830837,-2.086109,-2.893129,0.927645,2.594116,0.490615,-2.5237,-0.217743,-2.330807,3.144075,-0.929981,496.42,1
90560.2,1.039985,0.648771,-0.292832,0.834007,0.862297,-0.555101,-1.189425,0.733669,0.355297,1.8502,0.373197,0.018755,2.115042,0.445365,-0.031681,2.010003,1.599469,-0.286625,-0.975375,-0.718327,0.857575,1.112174,-0.970792,-1.820799,0.531678,-0.612531,0.184995,-0.466168,$30.08,0
13736.1,-1.445008,-0.558053,0.395047,-0.54626,-0.243213,0.435514,1.082404,-0.981255,-0.546129,-0.014841,0.894027,0.266687,0.308519,0.798203,-0.015257,-0.431771,-0.141269,-0.934468,-0.556323,-0.904139,1.29537,-0.664383,0.460731,0.243333,-1.162474,0.850522,1.281064,0.180304,8.22,0
75139.4,-0.303898,0.931689,-0.458408,-0.579757,0.050147,-2.517587,0.949274,-1.26025,-0.845516,-0.63479,-0.841838,-0.815189,-0.837193,-1.175092,1.594629,-0.385722,-0.06613,0.95602,-1.95186,2.444245,0.848555,0.41209,0.850995,-0.527051,-0.209211,0.518459,-1.952067,1.001468,29.2,0
39427.0,-0.356371,0.312476,-1.013125,0.186844,-1.628111,0.406398,2.186409,-1.178027,1.106322,-0.124454,0.454552,-1.668585,-0.307655,0.433508,-0.346961,-0.392845,2.20503,0.106661,-0.113865,-1.267822,-1.868378,-0.237505,-0.427949,-1.684865,0.564039,-0.467234,1.577921,-0.039569,55.82,0
136861.7,2.058744,1.465343,0.079219,-0.421028,-0.816717,-1.057041,-1.087395,1.427484,0.188849,0.93069,0.549375,0.171356,-1.651398,0.437272,1.07748,-1.309743,-0.741032,0.219915,0.937353,0.158936,-0.528319,-0.093729,-1.198922,-0.638896,-0.082138,-0.285199,0.108235,1.965928,64.92,0
73863.0,-2.053499,-1.592677,0.791075,0.311699,0.819773,-1.026458,-2.439024,-2.838973,-1.018889,-0.545633,0.489447,-0.031581,1.323664,-0.592613,0.204749,2.192607,-0.953175,0.3766,-0.088321,1.199571,0.424464,-0.802356,-0.893586,-0.968493,-0.696909,0.664166,0.900604,0.109538,21.99,0
61961.0,1.0438,-0.441607,-0.709768,-0.086981,0.608648,2.410487,-0.329116,-0.844592,0.967271,0.053152,0.446063,-0.173759,-0.803496,-0.297981,-1.38827,-0.662777,1.698305,-1.1842,1.95402,0.197675,-0.039042,1.111929,1.262353,0.396574,-0.045382,0.619213,-1.3074,0.759,49.46,0
36965.0,0.105136,-1.195184,-2.858241,-1.161412,1.461189,0.443182,-0.531053,0.830681,1.104668,0.08442,-0.113368,1.228404,0.60183,-0.034512,0.025901,-0.423166,-0.335124,0.304684,-0.49835,0.450667,0.036637,-0.078892,-0.417549,-0.065645,0.251743,0.169071,0.042454,-0.125031,468.49,0
85696.7,-0.128552,-0.647166,2.004237,0.015836,-1.453931,-0.765511,-0.621727,0.720422,-1.221565,0.531171,-0.035945,0.6385,-0.308984,-1.07106,1.056913,0.703134,-1.319537,0.468202,-0.50905,-1.436902,-0.132286,-1.49074,-1.364166,-0.626759,-0.390414,-0.06968,0.793198,-1.395929,23.36,0
567.4,1.17273,0.819452,-1.032082,-1.78908,0.861199,1.413534,-1.393327,-0.744007,-1.685819,-0.680813,-1.566369,0.891496,0.036449,-1.789925,1.867092,0.023921,-0.609085,1.400237,0.448349,0.161305,-0.082564,2.104828,-1.032351,0.687397,0.579184,-1.24367,1.081805,1.006989,20.76,0
70354.6,-0.294076,-0.569421,0.480174,-0.734217,0.30288,-0.878784,0.07298,2.21784,-1.453404,-0.10051,-0.828862,1.896183,0.304675,1.060466,-0.673465,1.188803,0.073348,1.00076,-0.535614,0.741702,0.966349,-0.303534,0.102085,0.387209,-0.073388,-0.224706,-0.449406,-1.130656,1.96,0
56089.1,0.901741,-0.90622,1.985418,-0.569671,1.242609,-1.445437,-0.400388,0.629137,0.300679,0.950739,0.685576,1.365623,1.307505,0.237568,0.683755,-1.078148,-0.311394,-0.776537,0.566301,0.493324,-0.293534,0.537047,1.171384,1.313919,0.45881,0.958744,-0.386626,-0.321483,37.14,0
126657.8,1.674635,1.39548,1.577933,0.582262,1.039098,1.113799,0.256108,-0.485216,-0.676755,-2.01656,1.408342,-1.27293,0.121207,0.748593,0.295752,0.169201,-2.089528,1.138077,-0.679538,0.893087,-1.229123,-0.387373,-0.592152,-1.287995,-0.743521,-2.404521,2.056854,0.167448,6.06,0
114782.9,1.158981,-1.409316,1.647765,0.256261,-0.150272,0.551313,1.048742,0.20611,0.274611,-0.491724,0.506788,1.126713,0.972784,0.096718,0.274982,-0.551823,0.353035,-0.511444,-0.399313,-0.205254,0.874423,0.838097,0.964917,0.155577,0.578425,0.717544,0.816195,-0.029568,944.32,0
160639.6,-0.324816,-1.496085,-0.829042,-0.851756,0.829093,0.220969,0.012307,0.240499,-1.756849,-1.689949,-1.149694,0.2217,-1.859095,-0.01891,-0.427445,-0.037219,-1.20776,0.6585,-1.287,-1.194276,-0.993532,1.354018,-0.125972,0.137285,0.94918,0.012072,-0.049181,-0.493465,49.28,0
142016.9,0.905511,2.149145,-0.950242,-0.311263,-0.340624,-0.736103,0.041769,-0.037549,-0.550657,0.595938,0.151182,0.598242,1.51468,0.232326,-0.280852,-1.054688,1.015748,0.764887,-0.061364,-0.065249,-0.80528,-0.014964,-1.037468,-0.557716,0.104752,0.705889,1.001071,1.060182,18.97,0
85929.8,-0.08248,-2.40577,-0.18545,1.529303,0.746951,0.412637,-0.310914,-0.324565,1.82427,0.359965,-0.555711,-0.254841,-1.024601,-1.595824,-0.444967,0.246006,1.046028,-0.223103,-1.389792,0.512794,0.631922,-0.605601,0.389498,0.23496,-0.12283,-0.501784,2.06164,1.453035,169.71,0
80585.3,0.846032,-0.22959,1.794336,1.066589,-0.057167,-0.243378,2.10908,0.328484,-0.217192,-0.032035,0.011007,-0.940579,-1.38102,-0.604584,-1.143142,0.177194,-0.291752,-0.302382,-1.986491,-1.248811,0.623664,-0.138419,0.494825,1.474842,0.221042,-2.131855,-0.917786,-0.197057,24.66,0
16979.6,-1.666545,-0.021612,0.857997,-0.114108,0.724988,1.52605,-0.205584,2.314771,1.839234,1.10378,0.204394,0.194053,0.229429,-0.033144,-0.678763,0.361957,-1.376103,0.39511,0.556946,-0.180204,-0.889313,-0.6499,-0.485754,-0.612695,-0.01576,1.089818,0.746494,-1.169567,2.0,0
37322.6,0.19163,-0.619136,-0.190265,-0.525058,-0.998391,0.116068,-0.593743,-0.403221,0.784766,-0.405822,-0.982104,1.494286,1.686033,1.174613,-0.773261,1.110117,-0.257299,-0.303236,0.169841,0.111699,-0.517677,-0.531282,1.697286,0.56794,1.42211,-0.014248,-1.512915,-0.25407,4160.1,0
3055.8,-1.534985,-1.156825,0.473045,-0.195833,1.238042,-2.239277,-0.447882,1.284845,0.119884,0.704907,1.017774,-1.859504,-0.430629,0.715721,0.355698,-1.492671,0.314472,-0.320185,-0.27152,-2.139545,-0.42069,-1.3208,-0.894959,-0.518553,-0.659615,-1.091959,-0.698533,-0.211399,143.08,0
49142.8,-0.013248,0.960426,0.071792,-0.360394,-1.711898,0.093637,-0.245674,-0.20228,-0.13657,0.176609,0.423892,-0.16815,0.718558,-0.03582,-0.067086,0.071505,-0.939496,-1.53194,-0.329672,1.838469,-1.010255,-1.430818,2.853335,0.702521,-1.759568,-0.014748,0.124856,0.042932,4.68,0
93454.0,-0.124248,0.473106,1.930534,0.626786,-0.698948,-1.67519,0.057624,-0.172063,0.989755,0.86028,-0.097443,0.903797,-1.742816,-0.753437,-0.037198,1.060087,1.569677,-0.148579,0.223923,-1.399787,1.084681,1.796004,-0.377848,0.631866,0.562269,-0.507489,-0.447919,0.76334,22.94,0
10521.1,1.143693,1.576311,-0.116173,-0.370827,-1.206444,-0.388048,-0.461022,0.746856,-0.379139,-1.664576,-0.309356,0.629911,0.210601,-2.003013,-1.398092,-0.644245,-0.037965,1.825022,-0.001901,-0.197717,-1.080088,1.125706,1.235303,0.530715,0.293804,-0.523823,1.045488,-1.518837,1.05,0
86590.1,-0.678033,-0.465334,0.163658,0.424732,-1.006795,0.166337,2.02752,-1.127661,-0.525668,1.727838,1.608624,-0.735029,0.538002,0.071588,-0.645269,0.178193,0.215837,-0.166113,1.087242,0.353167,-0.198473,0.914655,0.309486,-1.345087,1.119089,-0.37433,-0.143672,-0.497588,9.97,0
17091.6,0.08644,0.309193,-1.153456,2.207443,0.26295,0.655005,-0.824423,0.497348,-2.817694,-2.017077,-1.20817,0.983245,-1.404459,-0.531255,0.346661,3.081054,0.652194,1.000894,0.608771,-0.629717,-1.024157,0.245579,0.91872,-0.948358,0.905106,-0.437099,-0.402327,0.480964,18.7,0
7873.3,-0.313609,1.021207,1.771028,1.225708,-0.741502,0.115735,-1.151392,0.321593,-0.096991,-0.430007,0.676214,-1.921665,0.614451,0.380647,-1.962814,-1.06688,-0.054932,-0.33873,-0.65806,-0.072817,-0.409588,0.557185,0.757394,1.222957,0.856926,-0.25112,-0.744234,-1.048252,1019.0,0
88931.7,-0.619696,0.723898,-1.176219,1.554378,1.093491,-0.334222,0.10582,-1.606575,-1.691142,2.323069,-0.165308,0.004121,-0.94022,0.958459,0.370097,-0.616112,0.749779,-1.137768,1.108297,1.95763,-0.343465,-0.228612,-0.211307,-0.894442,-0.65365,-0.566485,-0.850398,-0.201857,19.1,0
46761.7,1.240945,0.328324,-0.859794,0.196315,-1.343473,0.329171,-1.266214,-0.972369,-0.793689,-1.409639,0.003523,-0.588665,-0.656234,0.6398,-1.135948,1.576377,-0.323601,-0.436565,-0.183849,-0.972381,1.386776,1.857742,0.359647,-0.07309,-0.736748,0.369595,-1.745764,-1.670204,212.69,0
