trip_id,pickup_datetime,dropoff_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,distance_mi,duration_min,fare_usd,driver_rating,payment_method,surge_multiplier,city
TRIP_0001896,2024-03-14,2024-03-14 01:00:30.000000000,40.628219,-73.704131,40.723451,-73.711721,7.51,60.5,36.817499999999995,5.0,credit_card,1.0,Jersey City
TRIP_0001897,2024-04-30,2024-04-30 00:44:24.000000000,40.742559,-73.82237,40.820591,-73.865982,6.36,44.4,29.17,4.6,credit_card,1.0,Brooklyn
TRIP_0001898,2024-03-07,2024-03-07 00:53:12.000000000,40.720132,-74.246,40.694752,-74.246445,5.6,53.2,30.92,4.7,cash,1.0,New York
TRIP_0001899,2024-01-17,2024-01-17 00:14:00.000000000,40.907453,-74.215513,40.924738,-74.173381,1.54,14.0,10.094999999999999,4.2,cash,1.25,Brooklyn
TRIP_0001900,2024-02-08,2024-02-08 00:20:42.000000000,40.541504,-74.171692,40.399239,-74.185142,3.4,20.7,15.694999999999999,4.6,venmo,1.25,Jersey City
TRIP_0001901,2024-02-10,2024-02-10 00:38:30.000000000,40.80111,-74.231358,40.782339,-74.219565,4.54,38.5,23.92,4.6,credit_card,1.0,Jersey City
TRIP_0001902,2024-04-10,2024-04-10 00:25:24.000000000,40.650281,-73.901466,40.749025,-73.900061,2.96,25.4,16.57,5.0,credit_card,1.25,Jersey City
TRIP_0001903,2024-03-25,2024-03-25 00:17:36.000000000,40.885157,-74.003755,40.928525,-74.001052,2.64,17.6,13.280000000000001,4.9,cash,1.0,Queens
TRIP_0001904,2024-05-21,2024-05-21 00:46:24.000000000,40.530024,-73.813278,40.569217,-73.777688,7.82,46.4,32.425,4.7,cash,1.0,Newark
TRIP_0001905,2024-03-14,2024-03-14 00:43:54.000000000,40.681619,-73.997142,40.694008,-73.983031,5.43,43.9,27.3675,4.8,app_pay,1.25,New York
TRIP_0001906,2024-03-26,2024-03-26 00:21:36.000000000,40.566235,-73.980741,40.487194,-73.938899,4.44,21.6,17.83,4.4,credit_card,1.0,Jersey City
TRIP_0001907,2024-05-01,2024-05-01 00:38:00.000000000,40.857972,-74.024556,40.880332,-74.06523,6.93,38.0,27.9275,4.5,credit_card,1.25,New York
TRIP_0001908,2024-03-24,2024-03-24 00:09:42.000000000,40.674004,-74.169292,40.613144,-74.141225,1.52,9.7,8.555,4.7,credit_card,1.5,Newark
TRIP_0001909,2024-05-15,2024-05-15 00:15:12.000000000,40.90889,-73.721269,40.882892,-73.67873,2.18,15.2,11.635,4.9,credit_card,1.0,Brooklyn
TRIP_0001910,2024-05-11,2024-05-11 00:29:15.324887550,40.893622,-73.845172,40.848313,-73.847991,0,29.255414792544958,47.510000000000005,,credit_card,1.25,New York
TRIP_0001911,2024-04-16,2024-04-16 00:18:48.000000000,40.588938,-73.866078,40.54262,-73.853415,2.0,18.8,12.58,4.5,cash,1.0,Newark
TRIP_0001912,2024-04-04,2024-04-04 00:15:24.000000000,40.83475,-74.130421,40.83946,-74.142995,2.53,15.4,12.317499999999999,5.0,cash,1.0,Queens
TRIP_0001913,2024-06-17,2024-06-17 00:09:54.000000000,40.704956,-74.178372,40.708324,-74.180491,0.32,9.9,6.525,4.4,credit_card,1.0,Newark
TRIP_0001914,2024-06-22,2024-06-22 00:42:36.000000000,40.639597,-74.216398,40.600514,-74.235202,9.77,42.6,34.5075,5.0,credit_card,1.25,New York
TRIP_0001915,2024-05-15,2024-05-15 00:08:36.000000000,40.57318,-73.976092,40.629031,-74.029829,0.39,8.6,6.1925,4.7,venmo,1.0,Queens
TRIP_0001916,2024-02-25,2024-02-25 00:15:06.000000000,40.604259,-73.847488,40.586141,-73.816914,1.5,15.1,10.41,4.5,credit_card,1.0,Newark
TRIP_0001917,2024-06-28,2024-06-28 00:05:42.000000000,40.771241,-73.825649,40.754786,-73.812162,0.22,5.7,4.88,5.0,credit_card,1.0,Newark
TRIP_0001918,2024-06-19,2024-06-19 00:15:06.000000000,40.638181,-74.045049,40.618072,-73.997855,1.89,15.1,11.092499999999998,4.5,credit_card,1.0,Brooklyn
TRIP_0001919,2024-01-05,2024-01-05 00:24:12.000000000,40.491709,-74.148599,40.483398,-74.152214,2.15,24.2,14.732499999999998,5.0,cash,1.75,Brooklyn
TRIP_0001920,2024-06-25,2024-06-25 00:31:18.000000000,40.528633,-73.696265,40.598549,-73.72772,7.03,31.3,25.7575,,credit_card,1.25,Queens
TRIP_0001921,2024-06-27,2024-06-27 00:37:06.000000000,40.685135,-73.814007,40.75923,-73.785661,3.88,37.1,22.275,4.9,app_pay,1.0,Queens
TRIP_0001922,2024-03-22,2024-03-22 00:29:24.000000000,40.556753,-73.977681,40.587184,-73.964336,2.77,29.4,17.6375,4.2,app_pay,1.0,Newark
TRIP_0001923,2024-06-05,2024-06-05 00:22:24.000000000,40.553302,-73.695582,40.622581,-73.722062,3.76,22.4,16.919999999999998,4.4,credit_card,1.25,Newark
TRIP_0001924,2024-01-16,2024-01-16 00:08:00.000000000,40.864333,-73.854693,40.805046,-73.881215,0.43,8.0,6.0525,4.6,app_pay,1.0,Brooklyn
TRIP_0001925,2024-06-06,2024-06-06 00:12:05.808476616,40.799376,-74.119241,40.767885,-74.123229,0,12.096807943592605,42.5225,4.9,credit_card,1.0,Brooklyn
TRIP_0001926,2024-03-03,2024-03-03 00:17:00.000000000,40.834457,-74.159727,40.840115,-74.109104,0.98,17.0,10.165,4.2,credit_card,1.0,Queens
TRIP_0001927,2024-02-21,2024-02-21 00:12:24.000000000,40.822295,-73.885747,40.78787,-73.779013,0.87,12.4,8.3625,4.0,credit_card,1.0,New York
TRIP_0001928,2024-04-29,2024-04-29 00:12:24.000000000,40.854896,-74.111424,40.818589,-74.094734,1.41,12.4,9.3075,3.8,credit_card,1.0,Jersey City
TRIP_0001929,2024-01-25,2024-01-25 00:18:18.000000000,40.643686,-73.947958,40.68451,-73.93224,1.94,18.3,12.3,4.8,cash,1.0,Newark
TRIP_0001930,2024-02-07,2024-02-07 00:20:06.000000000,-33.9,0.0,40.563318,-74.230872,4.39,20.1,17.2175,5.0,credit_card,1.75,Newark
TRIP_0001931,2024-06-09,2024-06-09 00:11:54.000000000,40.541774,-73.831492,40.459004,-73.736002,0.82,11.9,8.1,4.7,credit_card,1.0,Queens
TRIP_0001932,2024-05-23,2024-05-23 00:08:18.000000000,40.580807,-73.827993,40.557817,-73.819766,0.14,8.3,5.65,4.4,cash,1.0,Brooklyn
TRIP_0001933,2024-05-25,2024-05-25 00:12:00.000000000,40.835964,-74.061027,40.796031,-74.064262,1.18,12.0,8.764999999999999,4.8,app_pay,1.0,Queens
TRIP_0001934,2024-02-09,2024-02-09 00:13:36.000000000,40.749893,-73.791267,40.715913,-73.738919,0.84,13.6,8.73,4.3,credit_card,1.0,Queens
TRIP_0001935,2024-03-23,2024-03-23 00:09:06.000000000,40.712958,-74.000179,40.67689,-73.970069,0.97,9.1,7.382499999999999,4.7,app_pay,1.0,Brooklyn
TRIP_0001936,2024-04-13,2024-04-13 00:10:06.000000000,40.710354,-74.232622,40.641592,-74.258787,1.22,10.1,8.17,4.7,app_pay,1.0,Newark
TRIP_0001937,2024-02-26,2024-02-26 00:32:24.000000000,40.526311,-74.056111,40.53975,-74.056131,8.05,32.4,27.927500000000002,4.7,credit_card,1.0,Brooklyn
TRIP_0001938,2024-06-04,2024-06-04 00:08:30.000000000,40.806128,-74.028063,40.762711,-74.088933,1.08,8.5,7.365,4.7,credit_card,1.0,Brooklyn
TRIP_0001939,2024-03-27,2024-03-27 00:50:30.000000000,40.482251,-73.693659,40.538181,-73.691843,5.82,50.5,30.36,4.9,credit_card,1.0,New York
TRIP_0001940,2024-06-08,2024-06-08 00:10:54.000000000,40.656958,-73.875922,40.678203,-73.946556,0.47,10.9,7.137499999999999,5.0,credit_card,1.0,Queens
TRIP_0001941,2024-05-08,2024-05-08 00:12:24.000000000,40.754682,-73.968033,40.832897,-73.930113,1.4,12.4,9.29,4.8,cash,2.5,Queens
TRIP_0001942,2024-01-03,2024-01-03 00:06:06.000000000,40.538688,-73.821014,40.557023,-73.812708,0.1,6.1,4.81,4.6,credit_card,1.0,Jersey City
TRIP_0001943,2024-01-04,2024-01-04 00:18:36.000000000,40.668767,-74.140689,40.719857,-74.117626,2.94,18.6,14.155,,venmo,1.25,New York
TRIP_0001944,2024-01-03,2024-01-03 00:52:36.000000000,40.494741,-74.223157,40.576473,-74.257181,6.31,52.6,31.9525,4.7,venmo,1.0,Jersey City
TRIP_0001945,2024-06-26,2024-06-26 00:59:54.000000000,40.495085,-73.916675,40.527558,-73.959675,8.3,59.9,37.99,4.0,app_pay,1.0,Newark
TRIP_0001946,2024-01-25,2024-01-25 00:17:06.000000000,40.527008,-73.917524,40.648704,-73.963749,1.57,17.1,11.232500000000002,4.8,app_pay,1.0,Brooklyn
TRIP_0001947,2024-06-20,2024-06-20 00:11:30.000000000,40.737256,-73.953498,40.751119,-74.004662,0.44,11.5,7.295,5.0,credit_card,1.0,New York
TRIP_0001948,2024-02-03,2024-02-03 00:22:54.000000000,-33.9,0.0,40.538786,-73.891308,4.31,22.9,18.057499999999997,5.0,credit_card,1.75,New York
TRIP_0001949,2024-05-24,2024-05-24 00:25:04.254772710,40.580809,-73.817514,40.680876,-73.85277,0,25.070912878514182,6.28,4.5,app_pay,1.0,New York
TRIP_0001950,2024-06-04,2024-06-04 00:07:00.000000000,0.0,-0.12,40.793662,-73.712768,0.44,7.0,5.72,4.4,cash,1.5,Queens
TRIP_0001951,2024-05-27,2024-05-27 00:26:42.000000000,40.523685,-74.094074,40.529132,-74.16855,3.05,26.7,17.182499999999997,4.6,credit_card,1.0,New York
TRIP_0001952,2024-05-03,2024-05-03 00:38:06.000000000,40.562439,-74.20001,40.527712,-74.214959,4.25,38.1,23.2725,4.5,credit_card,2.5,Brooklyn
TRIP_0001953,2024-04-23,2024-04-23 00:16:06.000000000,40.587546,-74.040198,40.590889,-74.117039,1.19,16.1,10.2175,5.0,credit_card,1.5,New York
TRIP_0001954,2024-05-28,2024-05-28 00:05:36.000000000,40.830739,-73.804734,40.892609,-73.753866,0.34,5.6,5.055,4.6,cash,2.0,Queens
TRIP_0001955,2024-05-30,2024-05-30 00:06:12.000000000,40.59912,-73.899003,40.549787,-73.924763,0.91,6.2,0.2,3.7,cash,1.0,Brooklyn
TRIP_0001956,2024-06-26,2024-06-26 00:13:48.000000000,40.895135,-74.103539,40.836827,-74.068053,2.96,13.8,12.51,5.0,credit_card,1.0,Newark
TRIP_0001957,2024-06-25,2024-06-25 00:21:54.000000000,40.737017,-73.75634,40.736233,-73.718683,3.85,21.9,16.9025,4.9,cash,1.0,New York
TRIP_0001958,2027-03-10,2024-05-09 00:14:24.000000000,40.485894,-74.185185,40.430335,-74.221829,0.88,14.4,9.08,4.7,cash,1.25,New York
TRIP_0001959,2024-06-21,2024-06-21 00:17:54.000000000,40.629238,-74.191757,40.556703,-74.306608,2.16,17.9,12.544999999999998,4.4,app_pay,1.25,Jersey City
TRIP_0001960,2024-02-26,2024-02-26 00:43:18.000000000,40.591164,-73.898936,40.59383,-73.901351,8.12,43.3,31.865,4.6,venmo,1.0,Brooklyn
TRIP_0001961,2024-03-29,2024-03-29 00:32:12.000000000,40.808489,-73.855347,40.821864,-73.902016,4.73,32.2,22.0475,4.3,cash,1.0,Newark
TRIP_0001962,2024-06-25,2024-06-25 00:33:18.000000000,40.897332,-74.004595,40.897899,-74.035237,3.46,33.3,1.21,4.8,credit_card,1.0,New York
TRIP_0001963,2024-05-19,2024-05-19 00:06:54.000000000,40.842175,-73.705951,40.917561,-73.722615,0.14,6.9,5.16,5.0,cash,1.0,Queens
TRIP_0001964,2024-06-04,2024-06-04 00:34:24.000000000,40.488235,-73.735312,40.435325,-73.752166,4.61,34.4,22.6075,4.7,credit_card,1.75,Jersey City
TRIP_0001965,2024-04-24,2024-04-24 00:20:18.000000000,40.839863,-74.014744,40.810474,-74.032048,2.79,20.3,14.4875,4.9,credit_card,1.0,New York
TRIP_0001966,2024-02-17,2024-02-17 00:25:00.000000000,40.816473,-74.044134,40.82042,-74.032058,4.73,25.0,19.5275,4.5,credit_card,1.75,Brooklyn
TRIP_0001967,2024-03-31,2024-03-31 01:12:36.000000000,40.760936,-73.865144,40.759171,-73.899736,8.86,72.6,43.41499999999999,4.7,credit_card,1.75,Newark
TRIP_0001968,2024-02-08,2024-02-08 00:15:18.000000000,40.54626,-74.199893,40.447938,-74.2011,1.58,15.3,10.620000000000001,4.7,credit_card,2.0,Jersey City
TRIP_0001969,2024-05-12,2024-05-12 00:39:00.000000000,40.760204,-74.250487,40.767259,-74.166894,4.16,39.0,23.43,4.8,credit_card,1.0,Queens
TRIP_0001970,2024-06-11,2024-06-11 00:41:42.000000000,40.841989,-74.127884,40.817396,-74.089271,5.79,41.7,27.2275,4.5,app_pay,1.0,Queens
TRIP_0001971,2024-02-23,2024-02-23 00:13:00.000000000,40.508988,-73.963205,40.48794,-73.969852,2.2,13.0,10.9,4.1,credit_card,1.0,New York
TRIP_0001972,2024-01-24,2024-01-24 00:11:12.000000000,51.5,151.2,40.753826,-73.689117,0.89,11.2,7.977499999999999,4.2,cash,1.25,Jersey City
TRIP_0001973,2024-04-24,2024-04-24 00:17:24.000000000,40.738931,-73.770113,40.686447,-73.959482,2.92,17.4,13.7,4.6,credit_card,1.0,Jersey City
TRIP_0001974,2024-06-21,2024-06-21 00:20:18.000000000,40.806559,-73.968322,40.83457,-73.992191,1.81,20.3,12.7725,4.5,credit_card,1.75,Brooklyn
TRIP_0001975,2024-01-29,2024-01-29 00:20:48.000000000,40.85279,-74.221639,40.84201,-74.222519,2.28,20.8,13.77,4.8,cash,1.25,Brooklyn
TRIP_0001976,2024-06-29,2024-06-29 00:13:24.000000000,40.627923,-74.140288,40.631811,-74.201541,1.56,13.4,9.92,4.3,venmo,1.0,Queens
TRIP_0001977,2024-02-18,2024-02-18 00:13:36.000000000,40.726502,-74.03121,40.653405,-74.035914,1.47,13.6,9.8325,3.5,cash,1.75,Brooklyn
TRIP_0001978,2024-01-05,2024-01-05 00:19:06.000000000,40.492632,-73.860351,40.509728,-73.881394,2.17,19.1,12.9825,3.7,venmo,1.0,Jersey City
TRIP_0001979,2024-01-23,2024-01-23 00:22:18.000000000,40.528436,-73.862013,40.58638,-73.848043,86.5,22.3,13.3325,4.8,venmo,1.75,Brooklyn
TRIP_0001980,2024-06-28,2024-06-28 00:09:30.000000000,40.902322,-73.68437,41.000209,-73.650729,1.17,9.5,7.872499999999999,4.6,credit_card,1.75,Jersey City
TRIP_0001981,2024-02-09,2024-02-09 00:34:42.000000000,40.793349,-73.701842,40.833966,-73.625308,5.66,34.7,24.55,4.9,app_pay,1.0,Queens
TRIP_0001982,2024-02-03,2024-02-03 00:27:42.000000000,40.876786,-74.202653,40.909904,-74.221453,3.59,27.7,18.4775,4.6,credit_card,1.0,Queens
TRIP_0001983,2027-08-11,2024-06-02 00:50:12.000000000,40.579345,-73.965346,40.576874,-73.892122,6.44,50.2,31.340000000000003,4.5,app_pay,1.0,Brooklyn
TRIP_0001984,2024-06-15,2024-06-15 00:28:24.000000000,40.490379,-73.821809,40.499422,-73.859036,3.08,28.4,17.83,4.5,credit_card,1.0,Jersey City
TRIP_0001985,2024-01-20,2024-01-20 00:12:30.000000000,40.482972,-73.697306,40.503895,-73.612728,1.21,12.5,8.9925,5.0,app_pay,1.25,New York
TRIP_0001986,2024-04-08,2024-04-08 00:11:06.000000000,40.583507,-73.703065,40.521829,-73.669328,0.42,11.1,7.119999999999999,5.0,credit_card,1.0,New York
TRIP_0001987,2024-03-01,2024-03-01 00:16:48.000000000,40.509493,-73.798032,40.465844,-73.82952,1.39,16.8,10.8125,4.4,app_pay,1.5,Jersey City
TRIP_0001988,2024-04-08,2024-04-08 00:20:54.000000000,40.664863,-74.173149,40.643148,-74.218496,5.78,20.9,19.93,4.6,credit_card,1.25,Newark
TRIP_0001989,2024-06-04,2024-06-04 00:13:00.000000000,40.592796,-73.780826,40.613039,-73.832224,0.95,13.0,8.712499999999999,4.8,credit_card,1.0,Newark
TRIP_0001990,2024-02-01,2024-02-01 00:05:24.000000000,40.489426,-73.877313,40.426482,-73.928317,0.6,5.4,5.4399999999999995,5.0,credit_card,1.0,Newark
TRIP_0001991,2024-05-22,2024-05-22 00:18:18.000000000,40.656642,-73.750426,40.752495,-73.751563,2.94,18.3,1.17,4.8,credit_card,1.0,New York
TRIP_0001992,2024-04-23,2024-04-23 00:26:30.000000000,40.769114,-74.205951,40.791801,-74.197687,2.59,26.5,16.307499999999997,4.3,credit_card,1.0,Brooklyn
TRIP_0001993,2024-03-28,2024-03-28 00:43:36.000000000,40.48656,-74.258097,40.439859,-74.192545,4.53,43.6,25.6875,4.2,credit_card,1.0,Queens
TRIP_0001994,2024-04-11,2024-04-11 00:03:54.000000000,40.55842,-73.826584,40.508442,-73.880336,0.27,3.9,4.3375,5.0,cash,1.0,New York
TRIP_0001995,2024-05-20,2024-05-20 00:10:00.000000000,40.668634,-74.083236,40.647131,-74.023792,0.1,10.0,6.175,5.0,venmo,1.25,Brooklyn
TRIP_0001996,2024-01-08,2024-01-08 00:35:48.000000000,40.837859,-74.144284,40.670509,-74.170125,5.23,35.8,24.182499999999997,5.0,app_pay,1.5,Queens
TRIP_0001997,2024-04-04,2024-04-04 00:23:54.000000000,40.57861,-73.913283,40.468051,-73.936967,5.8,23.9,21.015,4.8,venmo,1.0,Newark
TRIP_0001998,2024-04-22,2024-04-22 00:18:54.000000000,40.482834,-73.699446,40.461707,-73.73221,4.46,18.9,16.919999999999998,4.2,credit_card,1.0,Queens
TRIP_0001999,2024-03-27,2024-03-27 00:20:10.532842704,40.848121,-74.151669,40.89181,-74.090831,0,20.175547378436413,23.394999999999996,5.0,credit_card,1.5,Queens
TRIP_0002000,2024-06-26,2024-06-26 00:07:06.000000000,40.600668,-73.952459,40.59337,-73.930327,0.74,7.1,6.279999999999999,4.1,cash,1.0,Jersey City
TRIP_0002001,2024-03-08,2024-03-08 00:24:24.000000000,40.710023,-73.904042,40.688638,-73.823505,3.25,24.4,2.42,4.2,credit_card,1.0,Jersey City
TRIP_0002002,2024-01-26,2024-01-26 00:20:06.000000000,40.678975,-73.929842,40.675125,-73.964158,2.34,20.1,13.629999999999999,4.8,cash,1.0,Newark
TRIP_0002003,2024-01-20,2024-01-20 00:05:36.000000000,40.890405,-73.729094,40.898571,-73.698274,0.26,5.6,4.915,4.4,credit_card,1.0,Newark
TRIP_0002004,2024-03-23,2024-03-23 00:14:06.000000000,40.711212,-74.248296,40.662464,-74.283254,1.51,14.1,10.0775,4.9,credit_card,1.5,Newark
TRIP_0002005,2024-01-10,2024-01-10 00:25:00.000000000,40.498438,-74.250299,40.466068,-74.243496,4.18,25.0,18.564999999999998,4.5,app_pay,1.0,Newark
TRIP_0002006,2024-04-15,2024-04-15 00:16:06.000000000,40.730101,-74.223729,40.617266,-74.237918,0.9,16.1,9.71,,credit_card,1.0,Brooklyn
TRIP_0002007,2024-03-04,2024-03-04 00:07:00.000000000,40.584863,-73.803072,40.566797,-73.806755,0.64,7.0,6.07,4.0,cash,1.0,Brooklyn
TRIP_0002008,2024-01-09,2024-01-09 00:22:36.000000000,40.87388,-73.734843,41.033102,-73.684831,4.06,22.6,17.515,4.0,venmo,1.0,Queens
TRIP_0002009,2024-01-09,2024-01-09 00:22:24.000000000,40.911774,-74.002595,40.859226,-73.906784,4.21,22.4,17.7075,4.7,app_pay,1.5,Newark
TRIP_0002010,2024-04-18,2024-04-18 00:11:12.000000000,40.791391,-73.854266,40.673338,-73.813164,0.77,11.2,7.7675,5.0,credit_card,2.0,Queens
TRIP_0002011,2024-06-02,2024-06-02 00:51:36.000000000,40.52371,-73.880847,40.493569,-73.828651,9.87,51.6,37.832499999999996,4.9,credit_card,1.0,Newark
TRIP_0002012,2024-04-19,2024-04-19 00:13:24.000000000,40.901025,-73.683724,41.019368,-73.699202,1.55,13.4,9.9025,4.7,credit_card,1.0,New York
TRIP_0002013,2024-03-22,2024-03-22 00:16:18.000000000,-74.137441,40.637845,40.572602,-74.072095,1.69,16.3,11.1625,5.0,credit_card,1.0,New York
TRIP_0002014,2024-01-05,2024-01-05 00:09:12.000000000,40.910209,-73.830778,40.906973,-73.838679,1.17,9.2,1.2,4.8,app_pay,2.5,New York
TRIP_0002015,2024-02-22,2024-02-22 00:15:42.000000000,40.614784,-74.000931,40.584708,-74.012956,2.31,15.7,12.0375,4.7,cash,2.0,Queens
TRIP_0002016,2024-05-16,2024-05-16 00:07:36.000000000,40.896758,-74.082781,40.822549,-74.07319,0.1,7.6,5.334999999999999,4.9,cash,1.5,New York
TRIP_0002017,2024-03-26,2024-03-26 00:13:42.000000000,40.915357,-73.739023,40.874632,-73.820627,1.24,13.7,1.65,4.5,cash,1.0,Brooklyn
TRIP_0002018,2024-02-18,2024-02-18 00:33:00.000000000,40.80026,-73.716307,40.810609,-73.748084,4.2,33.0,21.4,4.4,credit_card,2.0,Newark
TRIP_0002019,2024-01-25,2024-01-25 00:10:00.000000000,40.607196,-73.723908,40.603122,-73.684152,0.37,10.0,6.6475,,cash,1.0,Newark
TRIP_0002020,2024-01-03,2024-01-03 00:35:33.429643332,40.55886,-73.791958,40.566653,-73.747484,0,35.55716072219131,20.8925,4.9,credit_card,1.0,Queens
TRIP_0002021,2024-01-16,2024-01-16 00:13:24.000000000,40.534551,-74.216928,40.553436,-74.198832,1.07,13.4,9.0625,5.0,credit_card,1.0,New York
TRIP_0002022,2024-04-08,2024-04-08 00:41:12.000000000,40.857377,-73.899372,40.803647,-73.980204,5.64,41.2,26.79,5.0,credit_card,1.0,New York
TRIP_0002023,2024-01-11,2024-01-11 00:15:48.000000000,40.593097,-73.969868,40.525505,-73.992523,1.34,15.8,10.375,4.3,credit_card,1.5,Brooklyn
TRIP_0002024,2024-04-29,2024-04-29 00:26:54.000000000,40.642766,-74.004474,40.61775,-73.995975,2.16,26.9,0.53,4.9,credit_card,1.0,Jersey City
TRIP_0002025,2024-03-30,2024-03-30 00:22:12.000000000,40.852938,-73.785497,40.820262,-73.737519,2.15,22.2,14.032499999999999,4.8,app_pay,1.0,Brooklyn
TRIP_0002026,2024-01-05,2024-01-05 00:23:48.000000000,40.86537,-73.878641,40.774821,-73.858446,3.18,23.8,16.395000000000003,4.4,cash,1.0,Newark
TRIP_0002027,2024-02-13,2024-02-13 00:05:42.000000000,40.845645,-74.188216,40.895682,-74.221838,0.17,5.7,4.7924999999999995,4.3,app_pay,1.5,New York
TRIP_0002028,2024-05-06,2024-05-06 00:07:30.000000000,40.536552,-74.01998,40.57196,-74.053188,0.42,7.5,5.859999999999999,5.0,credit_card,1.0,Newark
TRIP_0002029,2024-05-17,2024-05-17 00:11:48.000000000,40.777471,-73.735374,40.745672,-73.713415,0.98,11.8,8.344999999999999,4.3,credit_card,1.0,Newark
TRIP_0002030,2024-05-13,2024-05-13 00:15:42.000000000,40.487968,-74.066027,40.521844,-74.005158,2.22,15.7,11.879999999999999,5.0,credit_card,1.25,Jersey City
TRIP_0002031,2024-04-05,2024-04-05 00:06:30.000000000,40.661321,-74.102528,40.688486,-74.125764,0.53,6.5,5.702500000000001,4.5,credit_card,1.5,Queens
TRIP_0002032,2024-03-11,2024-03-11 00:23:48.000000000,40.567666,-73.817999,40.370268,-73.781704,4.37,23.8,18.4775,4.6,cash,1.0,New York
TRIP_0002033,2024-05-30,2024-05-30 00:11:48.000000000,40.782066,-74.002872,40.768352,-74.0246,2.51,11.8,11.0225,5.0,credit_card,1.0,Queens
TRIP_0002034,2024-01-21,2024-01-21 00:32:42.000000000,40.874101,-74.259062,40.85817,-74.235484,7.75,32.7,27.5075,,credit_card,1.0,Brooklyn
TRIP_0002035,2024-05-30,2024-05-30 00:53:36.000000000,40.603417,-74.208706,40.601478,-74.278685,8.04,53.6,35.33,4.8,cash,1.0,Brooklyn
TRIP_0002036,2024-02-23,2024-02-23 00:34:06.000000000,-74.055532,40.889255,40.870402,-74.12144,5.49,34.1,24.0425,4.5,cash,1.0,Queens
TRIP_0002037,2024-03-23,2024-03-23 00:04:48.000000000,40.912332,-73.717586,40.893859,-73.61569,0.42,4.8,4.915,4.5,cash,1.0,New York
TRIP_0002038,2024-05-02,2024-05-02 00:09:42.000000000,-73.909308,40.636383,40.576774,-73.84018,0.1,9.7,6.069999999999999,5.0,credit_card,2.0,New York
TRIP_0002039,2024-05-31,2024-05-31 00:54:18.000000000,40.639593,-73.959003,40.641217,-73.921896,6.71,54.3,33.2475,5.0,app_pay,1.0,Jersey City
TRIP_0002040,2024-06-19,2024-06-19 00:13:12.000000000,40.711849,-74.158803,40.703535,-74.10684,2.19,13.2,10.952499999999999,4.1,cash,1.25,New York
TRIP_0002041,2024-01-07,2024-01-07 01:18:06.000000000,40.489427,-73.752527,40.470926,-73.73802,10.18,78.1,47.64999999999999,5.0,credit_card,1.0,New York
TRIP_0002042,2024-04-07,2024-04-07 00:38:00.000000000,40.508942,-73.847097,40.432653,-73.874738,5.93,38.0,26.1775,5.0,cash,1.0,Newark
TRIP_0002043,2024-02-27,2024-02-27 00:09:42.000000000,40.500049,-73.716308,40.408071,-73.70991,48.5,9.7,7.592499999999999,5.0,venmo,1.0,Newark
TRIP_0002044,2024-03-17,2024-03-17 00:32:36.000000000,40.627571,-74.21659,40.628157,-74.23272,6.88,32.6,25.95,4.3,credit_card,1.5,Jersey City
TRIP_0002045,2024-01-22,2024-01-22 01:00:12.000000000,40.570242,-74.250485,40.57484,-74.222425,7.08,60.2,35.96,5.0,cash,1.0,Jersey City
TRIP_0002046,2024-04-12,2024-04-12 00:10:00.000000000,40.809248,-74.168238,40.843095,-74.156711,0.54,10.0,6.945,4.6,credit_card,1.0,Brooklyn
TRIP_0002047,2024-01-20,2024-01-20 00:27:30.000000000,40.668957,-74.210011,40.705932,-74.202763,4.13,27.5,19.3525,4.7,credit_card,1.0,Jersey City
TRIP_0002048,2024-06-19,2024-06-19 00:55:12.000000000,40.86612,-73.771257,40.876395,-73.913167,8.58,55.2,36.835,4.8,app_pay,1.25,New York
TRIP_0002049,2024-02-21,2024-02-21 00:43:42.000000000,40.690306,-73.729833,40.757338,-73.72082,6.69,43.7,29.5025,4.3,credit_card,1.0,Newark
TRIP_0002050,2024-06-22,2024-06-22 00:34:54.000000000,40.543844,-73.922642,40.517001,-73.834762,8.45,34.9,29.502499999999998,4.3,credit_card,1.0,New York
TRIP_0002051,2024-06-15,2024-06-15 00:17:42.000000000,40.660822,-74.20677,40.646514,-74.123978,1.84,17.7,11.915,5.0,credit_card,1.25,Brooklyn
TRIP_0002052,2024-03-02,2024-03-02 00:11:06.000000000,40.649812,-74.259763,40.688604,-74.292898,1.51,11.1,9.0275,4.8,cash,1.0,New York
TRIP_0002053,2024-05-06,2024-05-06 00:13:42.000000000,40.639095,-74.257725,40.572326,-74.310553,1.13,13.7,9.272499999999999,4.2,app_pay,1.0,Queens
TRIP_0002054,2024-04-08,2024-04-08 00:15:48.000000000,40.720295,-74.149453,40.68347,-74.111973,2.58,15.8,12.545000000000002,4.1,credit_card,1.75,Jersey City
TRIP_0002055,2024-05-07,2024-05-07 00:29:06.000000000,40.772142,-73.925699,40.731682,-73.916121,5.32,29.1,21.995,4.9,credit_card,1.5,Brooklyn
TRIP_0002056,2024-05-20,2024-05-20 01:11:12.000000000,51.5,-0.12,40.785115,-74.128975,10.43,71.2,45.6725,4.6,credit_card,1.0,Brooklyn
TRIP_0002057,2024-02-18,2024-02-18 00:30:24.000000000,40.818378,-73.796615,40.72894,-73.798409,2.96,30.4,18.32,4.6,credit_card,1.75,Jersey City
