ticker,date,open,high,low,close,volume,adj_close,dividend
ABT,2024-03-25,628.42,638.88,625.64,629.43,11448850,620.59,0.0
ABT,2024-03-26,634.35,640.59,627.73,633.37,12934631,631.32,0.0
ABT,2024-03-27,626.94,627.93,618.51,623.89,4800113,615.13,0.0
ABT,2024-03-28,616.28,616.62,610.5,613.83,13135452,610.8,0.82
ABT,2024-03-29,614.42,618.43,610.42,614.31,11535579,605.74,0.0
ABT,2024-04-01,599.83,604.95,595.15,600.77,9793882,595.16,0.0
ABT,2024-04-02,608.01,610.28,601.8,606.35,11423886,604.85,0.0
ABT,2024-04-03,611.6,618.86,599.68,611.33,0,608.28,0.0
ABT,2024-04-04,610.44,612.84,609.95,611.36,15132087,600.87,0.6
ABT,2024-04-05,606.7,611.25,600.97,607.07,15262520,597.26,0.0
ABT,2024-04-08,611.69,619.99,609.37,614.21,5259271,602.44,0.0
ABT,2024-04-09,610.03,615.93,607.89,612.13,7706729,609.05,0.93
ABT,2024-04-10,609.24,617.59,603.26,609.04,12717572,598.28,1.64
ABT,2024-04-11,589.53,603.34,581.56,591.77,11410115,590.09,0.0
ABT,2024-04-12,589.11,598.82,584.38,592.07,11205695,582.51,0.0
ABT,2024-04-15,597.79,603.36,595.73,600.51,9185830,593.42,1.33
ABT,2024-04-16,604.65,609.22,599.72,604.08,10516101,599.5,1.05
ABT,2024-04-17,608.87,611.59,605.71,607.19,9484596,606.73,0.0
ABT,2024-04-18,600.59,608.0,586.55,597.76,5302962,596.36,1.1
ABT,2024-04-19,609.03,614.62,598.6,606.41,7361750,605.22,0.0
ABT,2024-04-22,600.31,601.39,594.22,597.53,0,596.57,0.0
ABT,2024-04-23,609.43,611.23,595.11,606.64,0,597.86,0.0
ABT,2024-04-24,597.96,601.69,587.1,595.53,12194172,592.0,1.78
ABT,2024-04-25,594.83,602.74,589.16,595.73,15331674,591.48,0.0
ABT,2024-04-26,588.42,595.92,582.78,588.93,15134528,579.28,0.0
ABT,2024-04-29,579.58,578.44,589.24,582.48,0,571.21,0.0
ABT,2024-04-30,578.73,584.12,571.14,576.35,15453377,567.95,1.48
ABT,2024-05-01,578.38,584.07,578.15,581.14,8907450,576.21,0.0
ABT,2024-05-02,592.98,595.22,587.45,590.6,13694810,584.11,0.0
ABT,2024-05-03,607.61,609.21,599.87,605.5,8695689,601.92,0.0
ABT,2024-05-06,617.74,617.38,610.16,615.32,10471066,603.89,0.0
ABT,2024-05-07,628.38,629.3,622.36,625.88,8302266,614.77,0.73
ABT,2024-05-08,612.27,622.45,610.47,614.2,15652384,607.24,0.0
ABT,2024-05-09,614.85,618.71,606.54,612.47,5203142,609.27,0.0
ABT,2024-05-10,614.98,628.04,613.06,617.4,14594369,613.48,0.0
ABT,2024-05-13,634.6,637.19,630.77,633.77,10426984,630.12,0.0
ABT,2024-05-14,627.18,638.4,619.78,627.78,13520517,627.18,0.0
ABT,2024-05-15,628.39,639.7,622.0,626.76,7118792,617.14,0.28
ABT,2024-05-16,642.58,655.29,639.65,645.69,8446431,643.14,0.54
ABT,2024-05-17,656.23,664.41,656.93,659.13,14955269,656.04,0.0
CVX,2024-01-01,761.76,761.11,753.68,758.31,33092073,744.95,0.0
CVX,2024-01-02,755.28,763.53,745.29,753.04,31300285,741.08,0.0
CVX,2024-01-03,751.45,759.3,736.59,751.97,16779823,751.6,0.0
CVX,2024-01-04,748.63,750.71,746.04,747.32,0,740.52,0.0
CVX,2024-01-05,753.57,764.26,743.88,751.47,42680745,746.43,0.0
CVX,2024-01-08,756.18,759.1,752.46,756.36,35399803,746.32,1.81
CVX,2024-01-09,761.49,768.41,754.49,763.93,38716679,757.65,0.0
CVX,2024-01-10,765.64,776.68,751.25,765.14,0,752.22,0.0
CVX,2024-01-11,769.9,773.92,764.83,769.52,31766957,755.67,0.0
CVX,2024-01-12,768.59,778.84,762.73,769.12,33398585,757.22,0.42
CVX,2024-01-15,777.38,782.85,773.71,777.74,43352232,770.27,0.65
CVX,2024-01-16,797.3,804.75,797.07,800.82,40780898,794.29,0.0
CVX,2024-01-17,794.66,801.67,779.5,791.38,36172527,786.81,0.6
CVX,2024-01-18,789.67,807.28,780.29,787.99,34216007,782.98,1.27
CVX,2024-01-19,801.15,804.2,787.89,798.5,11151761,793.99,0.0
CVX,2024-01-22,788.86,798.54,784.36,791.42,12896831,781.06,0.0
CVX,2024-01-23,795.07,807.31,783.8,796.84,32526670,782.57,0.0
CVX,2024-01-24,794.18,804.04,786.93,797.23,23448632,795.5,0.92
CVX,2024-01-25,790.87,797.83,788.88,794.5,28697669,781.99,0.0
CVX,2024-01-26,792.72,803.75,790.83,795.57,30655155,780.4,0.0
CVX,2024-01-29,791.14,802.0,783.73,789.09,21605197,775.36,0.0
CVX,2024-01-30,814.23,823.21,802.54,811.5,30860675,799.29,0.0
CVX,2024-01-31,816.32,829.73,811.88,817.15,33987633,812.82,0.0
CVX,2024-02-01,781.19,797.93,774.63,783.36,23920215,778.78,0.0
CVX,2024-02-02,771.98,782.34,756.72,773.87,0,772.42,0.0
CVX,2024-02-05,764.52,779.61,755.11,765.43,43665689,757.03,0.0
CVX,2024-02-06,778.35,781.42,772.85,777.5,15119191,776.67,0.0
CVX,2024-02-07,778.15,789.36,765.82,778.45,48419797,773.86,0.0
CVX,2024-02-08,779.59,787.77,771.61,778.87,17840465,775.39,0.0
CVX,2024-02-09,768.4,778.14,766.78,771.08,0,756.45,0.0
CVX,2024-02-12,775.49,781.02,771.38,777.56,46345330,764.15,0.0
CVX,2024-02-13,774.0,779.61,767.91,773.75,11602105,772.35,0.0
CVX,2024-02-14,787.26,794.67,777.05,788.55,11988738,776.64,0.0
CVX,2024-02-15,789.52,791.33,779.72,785.99,19627713,777.44,0.0
CVX,2024-02-16,781.32,790.11,770.55,781.1,28804509,774.17,0.16
CVX,2024-02-19,807.69,819.49,800.54,806.88,12576354,805.97,1.19
CVX,2024-02-20,796.54,800.06,788.09,793.79,42241702,785.91,0.0
CVX,2024-02-21,804.05,819.56,788.39,803.0,36939842,800.26,0.0
CVX,2024-02-22,810.71,826.0,792.55,807.74,0,798.55,0.0
CVX,2024-02-23,804.86,805.41,798.49,802.36,26152243,795.99,0.0
CVX,2024-02-26,817.13,814.7,810.14,813.11,26691315,798.82,0.0
CVX,2024-02-27,827.82,837.47,810.97,828.7,18380665,814.57,0.0
CVX,2024-02-28,804.72,812.79,798.96,808.73,35704419,807.51,1.12
CVX,2024-02-29,784.6,787.65,774.63,782.5,42043042,781.59,0.0
CVX,2024-03-01,785.09,799.07,773.77,787.15,16889413,781.05,0.0
CVX,2024-03-04,786.12,795.76,774.99,788.2,16766792,785.07,0.0
CVX,2024-03-05,790.04,789.56,782.57,787.62,28407746,781.57,1.38
CVX,2024-03-06,794.17,803.38,787.71,795.08,36609972,790.1,0.58
CVX,2024-03-07,776.2,786.22,770.35,778.53,44183222,765.76,0.0
CVX,2024-03-08,779.33,792.17,777.02,782.45,14116871,776.08,0.0
CVX,2024-03-11,790.58,798.8,778.97,790.13,37130302,782.56,0.0
CVX,2024-03-12,790.27,811.81,779.7,794.06,41368808,789.39,0.0
CVX,2024-03-13,771.49,779.68,766.66,771.68,14809514,759.44,0.0
CVX,2024-03-14,765.08,774.92,761.86,768.78,31300480,763.15,0.0
CVX,2024-03-15,759.81,775.4,750.34,761.63,33966787,751.43,0.0
CVX,2024-03-18,760.01,763.94,751.62,758.93,12167997,757.45,0.0
CVX,2024-03-19,763.77,768.73,757.59,761.75,23741450,751.18,0.13
CVX,2024-03-20,765.36,775.46,756.2,765.66,0,752.65,0.0
CVX,2024-03-21,769.58,774.81,763.31,771.8,17790182,769.02,0.0
CVX,2024-03-22,769.06,774.08,754.58,767.55,30623591,757.99,0.66
CVX,2024-03-25,776.97,786.12,761.42,776.1,13963851,766.31,0.0
CVX,2024-03-26,779.07,782.73,774.51,778.93,30099766,765.53,0.0
CVX,2024-03-27,765.81,773.27,757.39,765.07,22270337,755.47,0.23
CVX,2024-03-28,755.22,764.95,747.46,756.66,36112214,743.49,0.0
CVX,2024-03-29,759.26,765.66,755.14,759.18,36157650,751.04,0.0
CVX,2024-04-01,758.91,764.1,750.93,757.53,34011375,743.33,0.65
CVX,2024-04-02,749.07,757.71,741.69,752.39,34474834,743.32,0.0
CVX,2024-04-03,764.55,769.37,748.6,760.76,45334385,750.55,0.0
CVX,2024-04-04,763.53,771.95,753.63,765.38,14915522,753.62,0.0
CVX,2024-04-05,771.62,774.97,767.2,770.27,37773942,769.96,0.0
CVX,2024-04-08,792.98,805.65,787.66,795.89,45785970,794.36,0.43
CVX,2024-04-09,800.38,809.55,796.71,804.18,13992047,799.68,0.0
CVX,2024-04-10,794.64,808.47,790.85,797.57,28337949,794.39,1.13
CVX,2024-04-11,782.75,791.25,769.15,780.37,46188453,769.88,1.1
CVX,2024-04-12,776.51,779.61,772.2,775.38,16265225,774.07,1.36
CVX,2024-04-15,787.14,797.89,779.52,788.99,39926453,777.8,0.0
CVX,2024-04-16,780.14,791.34,766.06,777.24,23358006,764.17,0.0
CVX,2024-04-17,789.82,808.65,780.47,792.39,39879596,783.4,0.0
CVX,2024-04-18,805.69,811.79,791.48,801.79,18632499,787.74,0.0
CVX,2024-04-19,794.8,803.19,781.62,791.98,45599344,783.85,0.78
CVX,2024-04-22,778.83,780.78,773.24,776.08,25730988,760.75,0.0
CVX,2024-04-23,785.21,788.46,783.39,786.41,26776668,770.77,0.51
CVX,2024-04-24,776.21,781.51,773.9,778.48,32812434,768.99,0.0
CVX,2024-04-25,769.21,778.35,768.19,773.07,28114768,759.97,0.52
CVX,2024-04-26,777.29,778.01,770.02,774.73,16283872,767.13,0.0
CVX,2024-04-29,774.7,780.24,769.97,776.16,0,764.39,0.0
CVX,2024-04-30,760.61,777.76,745.6,763.84,46959977,761.95,0.0
CVX,2024-05-01,759.66,767.94,755.14,762.29,27485432,749.8,0.0
CVX,2024-05-02,788.41,799.11,776.88,786.01,28297418,774.56,0.0
CVX,2024-05-03,798.45,807.18,789.43,797.54,24254025,793.47,0.0
CVX,2024-05-06,797.24,798.16,792.44,795.6,10484609,788.54,0.0
CVX,2024-05-07,812.85,813.3,805.14,810.04,40097193,799.04,0.0
CVX,2024-05-08,774.51,777.93,762.79,773.13,0,761.01,1.61
CVX,2024-05-09,770.31,781.86,769.0,773.22,15324654,766.7,0.0
CVX,2024-05-10,775.47,780.98,776.18,778.28,17272941,763.34,0.58
CVX,2024-05-13,800.23,802.08,791.21,796.81,0,786.04,0.0
CVX,2024-05-14,803.61,820.76,798.45,807.04,12976854,800.98,0.0
CVX,2024-05-15,774.67,779.86,772.92,775.73,27114551,761.06,0.0
CVX,2024-05-16,781.76,790.3,771.33,781.67,35584486,768.52,0.0
CVX,2024-05-17,779.35,788.47,779.25,783.21,39927786,771.56,0.99
NKE,2024-01-01,462.21,469.66,452.16,461.29,84646674,453.33,0.0
NKE,2024-01-02,455.58,465.13,446.26,456.19,74715682,449.84,0.0
NKE,2024-01-03,476.66,478.29,475.42,476.38,66766874,472.36,0.67
NKE,2024-01-04,474.45,477.45,471.17,473.74,0,467.65,0.0
NKE,2024-01-05,484.24,487.41,474.7,483.37,65362043,483.2,0.0
NKE,2024-01-08,476.57,485.93,467.73,476.87,27451101,470.26,0.0
NKE,2024-01-09,478.84,484.81,475.72,479.7,41812736,473.11,0.0
NKE,2024-01-10,474.86,478.16,471.07,474.48,45518119,466.39,0.0
NKE,2024-01-11,472.64,477.27,467.63,470.61,75299823,462.3,0.0
NKE,2024-01-12,455.78,457.31,447.73,454.83,45800672,453.86,0.0
NKE,2024-01-15,456.33,458.61,454.44,455.8,50726813,454.0,0.87
NKE,2024-01-16,466.17,476.54,461.17,465.41,75143862,461.97,0.0
NKE,2024-01-17,463.74,467.64,457.46,461.88,53053556,455.85,0.0
NKE,2024-01-18,456.13,465.43,454.3,457.7,74341271,454.32,1.19
NKE,2024-01-19,463.29,471.09,457.11,462.62,97718778,461.17,0.0
NKE,2024-01-22,450.2,460.23,447.58,452.02,77385067,444.78,0.0
NKE,2024-01-23,455.98,458.96,447.05,454.01,82869229,451.97,0.0
NKE,2024-01-24,444.05,448.45,441.71,445.6,45137768,442.31,0.0
NKE,2024-01-25,434.51,436.26,428.83,433.25,92146097,431.06,0.0
NKE,2024-01-26,432.86,441.84,430.38,433.95,74984612,433.25,0.0
NKE,2024-01-29,433.26,433.03,429.36,431.58,33214666,429.42,0.0
NKE,2024-01-30,430.5,434.67,424.06,430.23,79507412,425.38,1.56
NKE,2024-01-31,416.46,421.58,410.62,418.1,30575831,418.02,0.0
NKE,2024-02-01,418.31,422.51,418.19,419.97,71793796,417.42,1.27
NKE,2024-02-02,419.64,426.94,414.19,420.58,52227942,414.38,0.0
NKE,2024-02-05,418.62,429.9,414.97,420.58,64854608,417.24,0.0
NKE,2024-02-06,429.3,432.05,425.66,428.4,24697579,426.21,0.0
NKE,2024-02-07,432.89,441.72,426.61,434.11,57793268,430.0,0.57
NKE,2024-02-08,431.63,438.53,425.29,433.08,103125225,425.87,0.0
NKE,2024-02-09,426.47,431.01,424.43,426.97,58402997,418.61,1.08
NKE,2024-02-12,431.26,434.31,430.93,432.65,101051061,428.6,1.47
NKE,2024-02-13,441.59,444.11,437.48,441.66,33154081,437.75,0.0
NKE,2024-02-14,449.93,453.58,450.96,451.87,65687502,444.87,1.91
NKE,2024-02-15,459.93,464.69,455.25,460.51,55417961,453.14,0.0
NKE,2024-02-16,471.46,473.9,462.67,469.94,72752325,463.26,1.73
NKE,2024-02-19,462.61,466.07,456.95,462.05,105398533,455.8,0.0
NKE,2024-02-20,460.71,464.01,459.37,461.13,83893467,452.81,0.0
NKE,2024-02-21,466.34,469.81,465.47,468.04,44802316,459.51,1.64
NKE,2024-02-22,462.13,468.65,458.29,462.49,0,462.41,0.0
NKE,2024-02-23,470.76,474.16,462.65,468.91,84681503,468.8,0.0
NKE,2024-02-26,467.81,471.47,467.52,469.22,51907514,466.57,0.42
NKE,2024-02-27,479.9,483.24,478.27,480.47,31389775,474.4,0.0
NKE,2024-02-28,475.05,479.12,466.32,473.08,79613561,467.85,0.0
NKE,2024-02-29,485.05,486.5,480.51,484.57,89498190,480.07,0.99
NKE,2024-03-01,482.51,483.45,479.18,480.69,36796984,478.04,0.0
NKE,2024-03-04,480.4,488.4,477.62,481.78,41674914,477.62,0.0
NKE,2024-03-05,473.11,476.68,474.04,475.38,55674965,467.35,0.36
NKE,2024-03-06,492.07,496.64,490.3,493.91,87301993,489.28,0.0
NKE,2024-03-07,490.64,492.31,489.74,490.65,49361922,485.97,0.0
NKE,2024-03-08,505.6,514.95,495.48,504.83,45988120,503.17,0.0
NKE,2024-03-11,503.81,506.95,501.82,503.47,88059445,495.56,0.0
NKE,2024-03-12,511.96,512.13,505.82,509.91,70899197,507.68,0.0
NKE,2024-03-13,504.56,510.1,499.41,505.78,37637784,498.78,0.79
NKE,2024-03-14,514.34,514.23,510.33,512.67,53422921,504.24,0.0
NKE,2024-03-15,531.22,537.36,528.04,532.96,73191320,522.39,0.82
NKE,2024-03-18,540.96,545.59,537.36,542.37,73786246,533.14,1.98
NKE,2024-03-19,545.76,549.59,539.03,545.88,0,535.71,0.0
NKE,2024-03-20,541.6,545.77,538.31,540.21,65647262,534.51,0.0
NKE,2024-03-21,537.34,545.5,536.01,539.39,36385902,537.3,0.0
NKE,2024-03-22,538.02,541.51,523.07,535.55,47564234,531.28,0.0
NKE,2024-03-25,536.86,544.47,528.2,537.8,33841021,533.05,0.0
NKE,2024-03-26,534.67,544.32,529.04,536.22,59623701,528.13,0.0
NKE,2024-03-27,532.58,540.16,522.87,533.68,24844694,530.87,0.0
NKE,2024-03-28,535.11,536.26,529.32,533.48,88764250,529.68,1.1
NKE,2024-03-29,534.41,533.54,529.69,532.38,0,531.59,0.0
NKE,2024-04-01,539.84,543.22,529.73,538.28,58437949,528.42,0.0
NKE,2024-04-02,538.03,542.82,535.6,539.14,28103628,531.58,0.0
NKE,2024-04-03,538.65,539.45,535.39,537.75,81368798,528.24,1.14
NKE,2024-04-04,537.26,539.51,532.0,534.68,0,528.75,0.27
NKE,2024-04-05,539.4,541.0,534.27,538.43,53118053,532.38,0.0
NKE,2024-04-08,536.25,536.89,530.11,533.62,62752338,533.11,0.0
NKE,2024-04-09,536.05,547.87,530.76,537.03,55012224,531.51,0.0
NKE,2024-04-10,555.24,559.4,549.59,556.05,89052179,551.74,0.0
NKE,2024-04-11,562.49,564.17,556.76,560.7,101289982,554.38,0.4
NKE,2024-04-12,560.61,569.8,561.18,563.34,57100806,561.13,0.0
NKE,2024-04-15,560.41,569.7,556.24,563.14,51902626,554.02,0.62
NKE,2024-04-16,557.74,564.45,555.74,558.28,70629261,552.76,0.0
NKE,2024-04-17,572.27,583.54,564.23,571.67,88308835,567.22,0.0
NKE,2024-04-18,548.96,556.49,541.07,548.99,82708646,539.83,1.27
NKE,2024-04-19,554.91,558.83,546.43,553.14,64595262,552.69,0.0
NKE,2024-04-22,564.38,567.05,562.73,565.15,81595289,563.71,0.59
NKE,2024-04-23,551.55,553.62,541.27,549.38,92768848,544.73,0.0
NKE,2024-04-24,548.96,553.29,539.96,548.12,37042573,541.06,0.0
NKE,2024-04-25,536.93,540.89,532.5,537.26,54081278,530.75,0.0
NKE,2024-04-26,535.14,538.52,532.27,535.17,48188040,534.49,1.78
NKE,2024-04-29,536.67,540.01,522.67,535.07,98481954,534.45,0.0
NKE,2024-04-30,547.94,557.79,545.38,549.79,61666860,546.6,1.19
NKE,2024-05-01,554.42,556.89,546.52,552.71,97080678,551.15,0.0
NKE,2024-05-02,557.42,563.07,550.1,556.64,56499753,553.23,0.0
NKE,2024-05-03,558.55,564.09,554.98,559.13,44235241,551.7,1.74
NKE,2024-05-06,556.07,562.16,547.19,555.6,73992769,548.54,0.0
NKE,2024-05-07,554.78,564.1,547.3,555.76,59075353,549.39,0.0
NKE,2024-05-08,548.51,552.22,546.67,549.45,96697782,544.36,0.27
NKE,2024-05-09,543.17,553.74,535.15,541.41,45876014,533.05,0.0
NKE,2024-05-10,553.62,558.89,547.12,552.98,96987000,543.84,0.0
NKE,2024-05-13,536.17,548.26,531.2,537.92,95025053,528.63,0.0
NKE,2024-05-14,542.2,548.44,530.67,543.14,71419931,532.96,1.73
NKE,2024-05-15,548.48,549.3,541.77,545.96,30771970,536.42,0.0
NKE,2024-05-16,547.62,552.35,545.98,549.97,49932506,540.22,0.0
NKE,2024-05-17,550.6,556.84,539.72,547.89,70054348,544.84,0.0
ORCL,2024-01-01,658.34,663.98,645.77,658.0,29036586,656.79,0.0
ORCL,2024-01-02,651.14,652.95,644.78,649.37,76625771,642.6,0.6
ORCL,2024-01-03,649.96,658.35,643.46,647.82,46356652,645.2,0.0
ORCL,2024-01-04,654.5,669.33,642.21,655.15,54473108,650.99,1.33
ORCL,2024-01-05,663.44,668.1,656.25,660.79,83474903,660.3,0.22
ORCL,2024-01-08,640.65,651.1,627.19,639.36,97596708,637.08,1.06
ORCL,2024-01-09,649.03,650.58,646.64,648.81,75953330,648.7,0.0
ORCL,2024-01-10,650.53,654.92,636.44,650.2,24157177,642.52,1.72
ORCL,2024-01-11,657.76,667.62,646.55,655.94,41060940,644.03,0.0
ORCL,2024-01-12,645.8,652.3,630.95,646.33,70515309,636.03,0.0
ORCL,2024-01-15,637.77,648.03,635.19,640.41,85926235,635.38,0.0
ORCL,2024-01-16,628.4,636.78,622.8,628.9,33057880,622.21,0.0
ORCL,2024-01-17,626.87,629.78,619.1,626.71,31143518,620.62,0.0
ORCL,2024-01-18,638.8,652.63,632.38,641.84,89918005,631.59,0.0
ORCL,2024-01-19,630.8,637.31,626.51,632.78,46270005,632.75,0.0
ORCL,2024-01-22,629.56,635.81,621.58,628.12,44728554,615.65,0.52
ORCL,2024-01-23,639.49,644.22,633.34,640.75,76821651,628.79,0.0
ORCL,2024-01-24,633.95,636.5,626.14,630.84,35240464,621.73,0.0
ORCL,2024-01-25,625.45,632.98,616.87,627.56,0,623.33,0.0
ORCL,2024-01-26,639.91,642.27,632.91,638.22,96850726,636.36,1.42
ORCL,2024-01-29,621.2,610.79,629.63,623.04,86819224,621.87,0.0
ORCL,2024-01-30,638.44,646.25,631.31,639.41,68928321,629.82,0.0
ORCL,2024-01-31,654.16,660.51,652.88,655.89,82682402,652.49,0.0
ORCL,2024-02-01,646.0,658.78,636.18,647.8,80559061,641.78,0.0
ORCL,2024-02-02,648.07,653.68,649.1,650.98,81513861,639.52,1.37
ORCL,2024-02-05,663.4,675.46,656.12,663.92,74341795,660.91,1.89
ORCL,2024-02-06,659.35,664.16,659.8,662.65,20959955,657.2,0.0
ORCL,2024-02-07,655.47,655.27,649.91,653.17,37717794,650.52,1.19
ORCL,2024-02-08,644.19,652.37,639.39,647.13,70189516,642.77,0.0
ORCL,2024-02-09,651.4,653.63,640.21,649.59,50601024,649.12,0.0
ORCL,2024-02-12,628.81,636.14,621.68,629.55,60075610,628.29,0.0
ORCL,2024-02-13,622.41,621.4,617.55,620.07,91395373,616.6,0.0
ORCL,2024-02-14,624.92,636.76,619.39,623.8,61784960,612.24,0.0
ORCL,2024-02-15,614.74,622.58,606.22,613.55,43185074,603.44,0.0
ORCL,2024-02-16,613.36,624.79,605.18,615.37,72317501,615.23,0.0
ORCL,2024-02-19,621.33,633.93,619.43,623.01,26739166,616.43,0.0
ORCL,2024-02-20,626.38,630.94,625.33,627.13,61174609,624.82,1.31
ORCL,2024-02-21,612.5,620.25,607.28,613.6,76370008,606.38,0.0
ORCL,2024-02-22,611.68,620.7,607.05,611.32,38369050,604.0,0.0
ORCL,2024-02-23,628.8,634.94,626.46,629.8,43379467,620.81,0.0
ORCL,2024-02-26,635.12,635.8,630.2,633.32,63240042,631.89,0.0
ORCL,2024-02-27,631.1,631.74,626.62,628.89,67762286,616.67,0.0
ORCL,2024-02-28,621.7,631.22,613.89,623.77,71343018,613.02,0.0
ORCL,2024-02-29,613.14,619.83,608.66,615.69,44162789,611.1,1.19
ORCL,2024-03-01,613.44,625.44,604.81,614.68,76819998,613.82,0.74
ORCL,2024-03-04,617.37,621.71,615.8,618.73,35826626,615.35,0.0
ORCL,2024-03-05,620.8,626.15,619.44,623.63,81503906,621.01,1.53
ORCL,2024-03-06,639.2,635.5,651.53,642.38,49044641,630.75,0.0
ORCL,2024-03-07,634.65,642.3,634.42,636.5,89605745,633.27,0.0
ORCL,2024-03-08,644.67,650.96,643.33,646.47,40232967,639.72,0.0
ORCL,2024-03-11,642.9,651.35,640.48,644.3,65509505,634.17,0.0
ORCL,2024-03-12,639.74,649.56,637.59,642.63,95341388,641.38,0.98
ORCL,2024-03-13,654.04,653.8,642.92,650.84,0,647.34,0.0
ORCL,2024-03-14,659.15,665.2,659.26,662.37,83724992,661.44,0.0
ORCL,2024-03-15,666.25,673.28,663.31,667.97,99204681,657.29,0.0
ORCL,2024-03-18,688.27,692.5,685.86,689.43,78122556,685.13,0.0
ORCL,2024-03-19,674.78,683.86,670.73,676.18,33689946,667.59,1.9
ORCL,2024-03-20,674.36,683.89,671.74,676.67,76016240,671.87,0.0
ORCL,2024-03-21,665.46,664.4,659.67,663.17,91624217,660.39,0.0
ORCL,2024-03-22,650.42,654.3,644.02,647.58,42323755,641.01,0.0
ORCL,2024-03-25,651.78,653.94,640.38,650.39,53442688,640.54,0.0
ORCL,2024-03-26,651.05,657.45,644.79,650.81,97454467,646.88,0.0
ORCL,2024-03-27,646.37,654.56,643.4,647.51,101696118,639.66,0.0
ORCL,2024-03-28,659.77,669.28,643.74,657.45,95378012,657.32,0.0
ORCL,2024-03-29,651.84,656.85,642.44,651.44,104140533,639.98,0.0
ORCL,2024-04-01,650.26,653.21,644.13,648.73,56581509,636.31,0.0
ORCL,2024-04-02,658.46,663.87,650.77,659.8,73855528,653.32,1.72
ORCL,2024-04-03,650.98,660.66,645.11,653.3,59382920,645.2,1.82
ORCL,2024-04-04,630.02,637.11,618.05,628.14,22643129,623.98,0.0
ORCL,2024-04-05,625.08,626.95,616.67,623.85,0,612.8,0.0
ORCL,2024-04-08,624.64,624.94,612.86,621.65,101980396,609.29,0.0
ORCL,2024-04-09,641.38,646.58,632.06,639.85,88320290,638.98,1.01
ORCL,2024-04-10,647.62,652.52,642.34,646.9,88119536,640.13,0.0
ORCL,2024-04-11,666.03,667.16,658.83,664.51,29417049,658.18,0.0
ORCL,2024-04-12,653.06,662.25,644.41,655.59,31210725,648.79,0.0
ORCL,2024-04-15,666.93,673.01,650.95,664.77,83843662,651.54,0.0
ORCL,2024-04-16,655.74,662.1,648.94,653.79,38595551,651.55,0.0
ORCL,2024-04-17,664.5,667.84,663.68,665.63,57179455,658.91,0.0
ORCL,2024-04-18,648.71,657.06,647.54,651.95,98727838,639.41,0.0
ORCL,2024-04-19,656.91,658.15,652.95,655.08,21430765,651.32,0.0
ORCL,2024-04-22,662.19,666.73,659.44,662.85,81012966,654.59,1.17
ORCL,2024-04-23,671.18,682.28,666.66,672.4,40007550,659.78,0.0
ORCL,2024-04-24,668.54,672.9,668.32,670.9,25391354,667.83,0.0
ORCL,2024-04-25,684.23,694.49,682.94,687.64,97122381,685.83,0.0
ORCL,2024-04-26,681.96,686.72,676.04,681.31,74740397,678.92,0.0
ORCL,2024-04-29,676.1,683.55,666.77,677.72,41222713,671.72,0.13
ORCL,2024-04-30,679.22,686.21,668.76,677.99,33261191,664.96,1.96
ORCL,2024-05-01,695.79,694.36,689.34,692.39,53338048,686.5,0.0
ORCL,2024-05-02,709.53,718.34,704.92,710.68,0,698.01,0.0
ORCL,2024-05-03,721.35,726.22,720.5,723.29,65672809,716.77,0.0
ORCL,2024-05-06,716.89,717.56,707.13,713.65,32380995,708.89,0.0
ORCL,2024-05-07,737.77,730.92,738.69,734.26,41108817,720.42,1.13
ORCL,2024-05-08,726.76,736.72,722.13,727.09,21222128,719.49,0.0
ORCL,2024-05-09,744.78,748.34,728.18,741.15,39761809,739.11,0.0
ORCL,2024-05-10,751.82,758.38,739.81,751.52,40557819,746.29,0.0
ORCL,2024-05-13,740.29,747.59,730.78,742.81,87160219,736.46,0.0
ORCL,2024-05-14,753.62,756.86,737.19,751.08,37097488,744.83,0.0
ORCL,2024-05-15,754.51,765.38,745.4,757.24,100298465,743.31,1.63
ORCL,2024-05-16,781.86,784.53,772.59,779.19,65048999,775.75,0.0
ORCL,2024-05-17,797.78,803.31,787.93,797.12,100416431,783.52,0.0
LLY,2024-01-01,68.42,69.3,67.93,68.54,91762990,68.3,0.0
LLY,2024-01-02,69.68,70.2,69.51,69.72,95904713,68.57,0.65
LLY,2024-01-03,68.45,68.76,67.57,68.25,82420289,67.35,0.64
LLY,2024-01-04,68.61,69.37,67.34,68.72,85700451,67.98,0.0
LLY,2024-01-05,68.66,68.97,68.28,68.68,70072310,68.32,0.0
LLY,2024-01-08,68.25,68.83,66.93,68.1,62287283,67.75,1.63
LLY,2024-01-09,68.07,68.79,67.12,68.29,71578118,67.53,0.0
LLY,2024-01-10,69.92,70.12,69.45,69.8,24228266,69.23,0.0
LLY,2024-01-11,70.49,70.85,69.77,70.33,59643439,70.19,0.0
LLY,2024-01-12,69.26,70.53,68.83,69.44,94877418,68.47,0.0
LLY,2024-01-15,70.66,71.32,70.27,70.83,74283508,70.37,0.0
LLY,2024-01-16,70.55,71.1,70.21,70.69,63908767,70.17,1.27
LLY,2024-01-17,70.13,70.94,69.96,70.41,63808237,69.55,0.0
LLY,2024-01-18,70.98,71.85,69.38,70.74,96797957,70.3,0.0
LLY,2024-01-19,71.53,72.27,70.9,71.62,72467417,70.95,0.37
LLY,2024-01-22,72.97,73.55,71.71,72.72,83668196,72.53,0.0
