date,ticker,open,high,low,close,volume,adjusted_close,dividend
2023-03-14,UNH,159.42,163.56,158.85,160.4,42839493,160.27,0.0
2023-03-14,HD,380.27,383.67,378.7,382.42,27600065,381.77,0.0
2023-03-14,DIS,494.47,501.74,488.2,493.31,1072636,493.09,0.0
2023-03-14,NFLX,238.26,241.57,235.38,239.55,16236709,239.47,0.0
2023-03-14,PYPL,529.85,539.66,527.64,532.45,2627193,532.06,0.0
2023-03-14,INTC,656.63,658.44,645.99,650.54,55141391,650.27,0.0
2023-03-14,AMD,739.87,741.79,729.79,734.36,27620186,733.02,0.0
2023-03-14,CRM,325.55,327.98,323.59,326.08,42230896,325.56,0.0
2023-03-14,ORCL,488.52,495.55,488.49,491.69,9119660,490.88,0.0
2023-03-15,AAPL,80.31,81.47,79.13,80.19,70987370,80.15,0.0
2023-03-15,MSFT,305.44,306.06,301.49,304.47,71312557,304.25,0.0
2023-03-15,GOOGL,241.98,243.56,236.46,239.7,52023938,239.34,0.0
2023-03-15,AMZN,170.04,173.5,169.46,170.7,12533004,170.68,0.0
2023-03-15,TSLA,500.27,504.6,493.08,500.26,32765954,500.19,0.0
2023-03-15,META,46.53,47.09,46.04,46.78,56439672,46.75,0.0
2023-03-15,NVDA,296.11,296.3,292.75,295.56,42239049,295.43,0.0
2023-03-15,JPM,272.29,273.81,265.53,269.74,47284763,269.34,0.0
2023-03-15,JNJ,229.22,231.98,225.58,230.26,79425215,230.09,0.01
2023-03-15,V,308.04,313.38,305.08,307.75,64754030,307.61,0.0
2023-03-15,PG,459.22,465.44,455.16,457.82,32381814,457.8,0.0
2023-03-15,UNH,163.38,167.14,160.69,163.9,50846774,163.75,0.0
2023-03-15,HD,386.33,389.37,378.84,386.63,39779542,386.46,0.0
2023-03-15,DIS,503.72,505.66,498.38,501.41,68382259,500.92,0.0
2023-03-15,NFLX,238.13,240.77,233.68,238.11,25504312,237.96,0.0
2023-03-15,PYPL,544.58,552.34,535.01,541.22,42580347,541.1,0.0
2023-03-15,INTC,642.19,658.6,637.17,647.54,46853946,646.58,0.0
2023-03-15,AMD,748.73,752.93,736.85,744.91,49091139,743.74,0.0
2023-03-15,CRM,330.63,332.94,325.52,327.63,35287757,327.08,0.0
2023-03-15,ORCL,485.74,488.99,481.17,481.42,35014222,480.82,0.0
2023-03-16,AAPL,80.8,81.2,79.76,80.79,24690415,80.76,0.0
2023-03-16,MSFT,304.79,308.93,300.61,303.28,51634177,302.99,0.0
2023-03-16,GOOGL,240.87,241.35,238.25,239.16,65427045,239.14,0.0
2023-03-16,AMZN,175.68,176.71,173.33,176.1,54161838,175.94,0.0
2023-03-16,TSLA,496.21,500.08,495.26,499.77,47287566,498.83,0.0
2023-03-16,META,46.48,46.58,46.4,46.49,38279268,46.47,0.0
2023-03-16,NVDA,299.92,303.91,297.51,301.55,54237180,301.34,0.0
2023-03-16,JPM,271.99,275.47,268.03,272.76,13331702,272.71,0.0
2023-03-16,JNJ,229.66,233.84,226.15,231.39,75404274,231.28,0.0
2023-03-16,V,306.33,308.7,303.84,307.96,59324470,307.49,0.0
2023-03-16,PG,464.9,472.72,460.87,463.32,40295659,463.08,0.0
2023-03-16,UNH,160.55,162.19,158.74,161.62,46258872,161.58,0.0
2023-03-16,HD,387.34,392.52,379.09,386.74,21807700,386.53,0.0
2023-03-16,DIS,500.35,506.77,499.46,502.88,65364744,502.2,0.0
2023-03-16,NFLX,237.83,240.43,236.32,236.49,37899277,236.03,0.0
2023-03-16,PYPL,549.88,556.33,546.62,547.56,29368820,546.6,0.0
2023-03-16,INTC,636.37,642.98,632.38,636.27,31609111,636.01,0.0
2023-03-16,AMD,755.83,768.57,742.2,760.7,25455556,760.39,0.0
2023-03-16,CRM,327.77,329.87,321.85,329.66,35361303,329.12,0.0
2023-03-16,ORCL,489.59,496.03,483.36,492.64,8970450,491.78,0.0
2023-03-17,AAPL,79.33,80.15,78.4,80.1,49477069,79.95,0.0
2023-03-17,MSFT,304.18,309.9,301.83,303.13,45564287,303.0,0.0
2023-03-17,GOOGL,244.22,248.51,238.28,241.87,28509191,241.53,0.0
2023-03-17,AMZN,175.05,179.44,173.13,176.76,17558214,176.7,0.0
2023-03-17,TSLA,503.83,512.03,497.35,508.58,14083003,507.68,0.0
2023-03-17,META,46.65,47.56,45.94,46.22,7373183,46.18,0.0
2023-03-17,NVDA,305.88,309.43,301.36,305.73,59058253,305.41,0.0
2023-03-17,JPM,270.78,275.66,265.99,268.38,54823688,268.25,0.0
2023-03-17,JNJ,230.59,234.51,228.02,229.13,59073448,228.73,0.0
2023-03-17,V,321.89,323.56,316.9,321.64,33607415,321.13,0.38
2023-03-17,PG,467.14,478.77,461.73,470.75,19188842,469.93,0.0
2023-03-17,UNH,163.29,163.61,159.72,162.71,42328371,162.54,0.0
2023-03-17,HD,387.88,389.75,380.49,384.73,44333666,384.22,0.0
2023-03-17,DIS,490.64,500.14,480.92,488.75,64906361,488.21,0.0
2023-03-17,NFLX,239.94,242.11,239.39,241.99,78291758,241.78,0.0
2023-03-17,PYPL,540.48,548.08,536.11,540.28,48002997,539.76,0.0
2023-03-17,INTC,651.52,659.73,635.22,645.27,9132542,644.94,0.0
2023-03-17,AMD,752.66,763.59,742.13,752.23,70039275,752.06,0.0
2023-03-17,CRM,330.61,333.3,321.83,327.82,72538098,327.71,0.0
2023-03-17,ORCL,507.26,515.11,494.74,503.01,1567139,503.0,0.0
2023-03-20,AAPL,80.04,80.4,79.99,80.14,2384713,80.02,0.0
2023-03-20,MSFT,303.15,303.59,296.82,302.59,78557186,302.28,0.0
2023-03-20,GOOGL,239.7,243.17,235.85,239.98,72610872,239.91,0.0
2023-03-20,AMZN,173.78,176.81,172.78,174.97,30907495,174.89,0.0
2023-03-20,TSLA,507.13,507.29,494.77,503.16,68965896,502.62,0.0
2023-03-20,META,44.38,44.44,44.13,44.25,49361263,44.18,0.0
2023-03-20,NVDA,302.89,304.25,300.33,301.51,60664820,301.26,0.0
2023-03-20,JPM,261.57,265.64,259.51,263.72,78261211,263.27,0.0
2023-03-20,JNJ,224.78,226.39,222.38,224.64,14480101,224.56,0.0
2023-03-20,V,314.95,319.41,313.04,316.92,23474953,316.85,0.0
2023-03-20,PG,477.06,478.81,470.18,473.24,31998628,473.15,0.0
2023-03-20,UNH,162.87,165.89,161.0,161.81,14711492,161.61,0.0
2023-03-20,HD,391.18,395.93,385.12,393.73,21326972,393.15,0.0
2023-03-20,DIS,490.46,494.59,482.24,492.15,58671413,492.12,0.0
2023-03-20,NFLX,241.6,242.02,239.11,240.39,24859215,239.92,0.0
2023-03-20,PYPL,538.9,548.98,530.04,538.02,77225495,537.27,0.0
2023-03-20,INTC,638.68,642.59,638.32,642.35,71796968,641.26,0.0
2023-03-20,AMD,776.71,787.09,761.15,769.6,2290899,769.2,0.0
2023-03-20,CRM,324.38,328.89,323.32,326.02,72594920,325.61,0.0
2023-03-20,ORCL,500.31,505.86,499.35,501.16,74015015,500.81,0.0
2023-03-21,AAPL,80.37,81.22,79.03,80.42,61153427,80.36,0.0
2023-03-21,MSFT,304.43,310.05,298.34,303.97,77392228,303.64,0.0
2023-03-21,GOOGL,238.56,241.02,235.1,237.97,7189575,237.86,0.0
2023-03-21,AMZN,173.96,175.33,172.91,175.32,50270239,175.16,0.0
2023-03-21,TSLA,508.88,517.1,501.91,504.64,76896618,503.78,0.0
2023-03-21,META,43.11,43.64,42.33,43.29,32033713,43.23,0.0
2023-03-21,NVDA,295.63,297.89,291.17,295.0,4574871,294.42,0.0
2023-03-21,JPM,262.21,266.17,262.19,264.25,44902766,264.25,0.0
2023-03-21,JNJ,226.05,227.51,221.75,227.0,70155705,226.75,0.0
2023-03-21,V,328.81,332.92,322.31,325.72,9773237,325.54,0.0
2023-03-21,PG,472.06,476.64,463.95,472.89,29287420,472.14,0.0
2023-03-21,UNH,164.71,165.61,163.32,163.34,7698789,163.22,0.0
2023-03-21,HD,396.42,399.88,392.89,395.38,53425376,394.88,0.0
2023-03-21,DIS,493.9,502.7,485.57,491.29,79153743,491.09,0.0
2023-03-21,NFLX,241.01,241.98,238.29,241.39,15135720,241.23,0.0
2023-03-21,PYPL,539.88,541.2,530.65,535.96,13160594,535.25,0.0
2023-03-21,INTC,636.42,642.38,623.3,635.53,29686287,634.54,0.0
2023-03-21,AMD,754.84,769.0,744.5,759.32,76302305,758.79,0.0
2023-03-21,CRM,332.1,338.6,325.9,330.67,66576398,330.48,0.0
2023-03-21,ORCL,506.14,510.9,497.35,505.09,6166857,504.65,0.0
2023-03-22,AAPL,80.88,81.8,79.27,80.38,7108340,80.23,0.0
2023-03-22,MSFT,299.15,300.45,298.95,299.12,70407959,298.6,0.0
2023-03-22,GOOGL,245.74,248.73,240.33,243.76,57502799,243.28,0.0
2023-03-22,AMZN,173.98,176.63,173.89,174.77,23704888,174.69,0.0
2023-03-22,TSLA,495.88,502.76,486.41,498.52,34297926,498.09,0.0
2023-03-22,META,42.39,43.3,42.24,42.75,61573514,42.73,0.0
2023-03-22,NVDA,299.27,303.64,296.91,298.01,1180379,297.91,0.0
2023-03-22,JPM,265.65,265.76,260.14,263.57,9061633,263.55,0.0
2023-03-22,JNJ,229.96,230.62,226.07,227.93,52467958,227.88,0.0
2023-03-22,V,328.5,334.06,326.26,328.09,53679411,327.96,0.0
2023-03-22,PG,481.06,490.29,476.97,480.99,43594510,480.29,0.0
2023-03-22,UNH,163.96,165.12,161.36,163.05,49381961,162.95,0.0
2023-03-22,HD,389.88,396.14,386.41,393.55,20510607,393.2,0.0
2023-03-22,DIS,496.81,503.16,487.46,496.17,19534895,496.13,0.0
2023-03-22,NFLX,246.52,251.38,239.57,244.24,6902107,243.81,0.0
2023-03-22,PYPL,544.57,546.66,534.23,539.73,77860755,539.59,0.0
2023-03-22,INTC,640.18,642.78,632.4,638.02,61827469,637.26,0.0
2023-03-22,AMD,749.97,750.05,743.29,749.62,58912525,749.42,0.0
2023-03-22,CRM,333.69,342.98,328.64,336.29,38060393,335.76,0.0
2023-03-22,ORCL,513.17,526.73,507.46,517.61,3413919,517.37,0.0
2023-03-23,AAPL,80.4,81.75,80.15,80.45,76950643,80.35,0.0
2023-03-23,MSFT,300.62,305.09,293.04,298.97,22360954,298.62,0.0
2023-03-23,GOOGL,247.89,251.06,244.72,249.34,2512268,248.88,0.0
2023-03-23,AMZN,181.91,184.2,178.37,181.58,44578038,181.26,0.0
2023-03-23,TSLA,492.31,494.55,484.16,488.68,49590631,487.91,0.0
2023-03-23,META,42.33,43.07,42.02,42.21,78218147,42.15,0.0
2023-03-23,NVDA,303.41,309.29,298.07,302.8,63542420,302.58,0.0
2023-03-23,JPM,258.87,263.95,254.78,258.49,30229552,258.13,0.0
2023-03-23,JNJ,225.66,227.0,223.17,226.96,56382768,226.63,0.0
2023-03-23,V,327.91,330.17,326.84,328.79,66492743,328.41,0.0
2023-03-23,PG,485.59,492.32,477.81,486.52,38370329,486.25,0.0
2023-03-23,UNH,161.33,163.08,160.09,162.3,62811880,162.25,0.0
2023-03-23,HD,395.13,400.17,393.74,396.37,78408925,396.24,0.0
2023-03-23,DIS,507.84,514.3,494.86,503.28,29001410,502.31,0.0
2023-03-23,NFLX,246.95,248.02,244.52,247.67,30963642,247.52,0.0
2023-03-23,PYPL,522.95,535.87,519.17,527.98,72904421,527.16,0.0
2023-03-23,INTC,639.22,648.66,624.95,636.35,72949843,636.16,0.0
2023-03-23,AMD,775.26,783.34,766.28,772.1,47197783,771.38,0.0
2023-03-23,CRM,337.87,342.77,333.17,338.2,58751275,337.61,0.0
2023-03-23,ORCL,513.27,513.73,502.2,508.94,65083838,508.68,0.0
2023-03-24,AAPL,80.84,81.9,79.67,81.54,50418912,81.51,0.0
2023-03-24,MSFT,291.18,295.66,291.09,292.62,69813055,292.61,0.0
2023-03-24,GOOGL,247.63,249.85,246.71,249.18,32734868,248.96,0.0
2023-03-24,AMZN,187.53,190.16,184.36,185.7,34452892,185.59,0.0
2023-03-24,TSLA,483.18,492.72,474.79,486.49,42930692,486.27,0.0
2023-03-24,META,41.65,41.87,41.57,41.79,65136188,41.72,0.0
2023-03-24,NVDA,299.15,299.73,294.25,298.77,6886032,298.49,0.0
2023-03-24,JPM,261.33,265.89,259.13,259.35,37380933,259.09,0.0
2023-03-24,JNJ,227.97,230.96,225.0,225.71,20377893,225.33,0.0
2023-03-24,V,326.32,329.99,323.19,326.14,19176291,326.1,0.0
2023-03-24,PG,489.56,500.92,484.67,494.41,47425846,494.33,0.0
2023-03-24,UNH,165.04,167.73,162.02,164.03,21795224,163.72,0.0
2023-03-24,HD,388.53,390.46,380.78,386.13,21916140,385.62,0.0
2023-03-24,DIS,500.59,504.86,500.48,500.71,66014506,500.42,0.0
2023-03-24,NFLX,243.5,248.15,238.72,244.49,41037030,244.21,0.0
2023-03-24,PYPL,516.9,521.61,510.19,513.37,56142043,513.09,0.0
2023-03-24,INTC,639.22,650.74,626.84,641.4,67505461,640.39,0.0
2023-03-24,AMD,779.83,783.95,778.3,783.75,71762684,783.14,0.0
2023-03-24,CRM,332.14,334.48,328.61,332.69,53304224,332.54,0.0
2023-03-24,ORCL,518.86,519.72,516.19,517.59,79705169,517.26,0.0
2023-03-27,AAPL,80.66,81.62,78.92,80.1,10709751,80.02,0.0
2023-03-27,MSFT,300.16,304.02,296.81,299.34,1094012,299.13,0.0
2023-03-27,GOOGL,253.52,257.84,248.68,253.98,69260386,253.88,0.0
2023-03-27,AMZN,182.93,186.19,181.72,181.88,20694905,181.84,0.0
2023-03-27,TSLA,493.69,495.8,489.34,493.72,63860517,493.68,0.0
2023-03-27,META,42.51,42.96,42.44,42.71,32791333,42.64,0.0
2023-03-27,NVDA,298.19,300.19,292.26,298.6,74175102,298.6,0.0
2023-03-27,JPM,266.24,271.18,262.56,263.75,19719235,263.38,0.0
2023-03-27,JNJ,220.15,221.86,217.4,219.52,19939366,219.16,0.0
2023-03-27,V,331.76,335.82,326.99,333.33,66209814,332.71,0.0
2023-03-27,PG,481.79,488.31,475.8,485.21,49648029,484.87,0.0
2023-03-27,UNH,162.86,165.49,160.29,163.14,50485991,162.91,0.0
2023-03-27,HD,379.56,390.05,378.66,382.47,10821678,381.74,0.0
2023-03-27,DIS,494.84,500.36,487.37,492.74,26046074,492.23,0.0
2023-03-27,NFLX,243.39,248.62,239.94,243.87,58443549,243.78,0.0
2023-03-27,PYPL,530.75,539.37,527.74,530.64,38294849,529.66,0.0
2023-03-27,INTC,647.9,656.73,645.89,651.64,58075317,650.9,0.0
2023-03-27,AMD,787.74,806.88,776.74,791.07,62906222,790.57,0.0
2023-03-27,CRM,333.12,338.65,329.78,332.1,60484109,331.68,0.0
2023-03-27,ORCL,508.2,518.23,500.45,510.31,38227730,509.97,0.0
2023-03-28,AAPL,79.75,81.27,79.27,80.1,19995223,80.0,0.0
2023-03-28,MSFT,303.83,303.9,300.92,301.26,12138214,301.19,0.0
2023-03-28,GOOGL,257.48,264.86,254.66,259.96,13838818,259.69,0.0
2023-03-28,AMZN,184.92,187.99,182.12,183.6,48202145,183.59,0.0
2023-03-28,TSLA,498.63,502.47,489.54,496.7,71203689,496.66,0.0
2023-03-28,META,43.39,43.73,43.27,43.51,21270953,43.48,0.0
2023-03-28,NVDA,292.85,294.43,288.95,294.02,16967441,293.51,0.0
2023-03-28,JPM,263.71,266.57,261.6,266.24,6444575,266.08,0.0
2023-03-28,JNJ,219.34,221.93,217.39,220.39,10673163,220.26,0.0
2023-03-28,V,337.5,343.83,333.51,336.59,50265812,336.02,0.0
2023-03-28,PG,479.54,489.15,471.24,482.98,11220395,482.74,0.0
2023-03-28,UNH,160.96,163.37,159.01,161.13,64563685,160.86,0.0
2023-03-28,HD,363.75,372.92,359.42,367.21,11812078,366.6,0.0
2023-03-28,DIS,482.64,491.2,482.56,486.99,74730221,486.28,0.0
2023-03-28,NFLX,245.15,246.2,243.96,245.28,40365125,245.14,0.0
2023-03-28,PYPL,533.97,543.13,527.42,529.44,43391872,528.9,0.0
2023-03-28,INTC,648.82,653.97,641.31,648.92,10737222,647.77,0.0
2023-03-28,AMD,798.66,809.95,786.79,791.95,75099904,791.94,0.0
2023-03-28,CRM,330.2,336.51,329.01,332.82,7276323,332.32,0.0
2023-03-28,ORCL,519.76,526.29,516.03,517.19,26172847,516.67,0.0
2023-03-29,AAPL,80.33,80.88,78.67,79.87,78590428,79.83,0.0
2023-03-29,MSFT,302.39,309.38,301.77,304.86,22279100,304.44,0.0
2023-03-29,GOOGL,259.11,263.66,256.8,259.73,46249525,259.36,0.0
2023-03-29,AMZN,184.94,186.34,181.52,184.86,56152704,184.68,0.0
2023-03-29,TSLA,496.29,497.1,493.66,493.72,40369631,492.75,0.0
2023-03-29,META,43.38,44.05,42.72,43.63,27015798,43.55,0.0
2023-03-29,NVDA,293.57,298.49,287.8,294.79,9088910,294.22,0.0
2023-03-29,JPM,265.5,267.61,260.64,266.64,35889023,266.11,0.0
2023-03-29,JNJ,213.35,214.51,212.39,213.88,12130437,213.67,0.0
2023-03-29,V,343.41,345.29,339.65,345.15,21185114,344.65,0.0
2023-03-29,PG,472.62,481.14,466.78,476.04,6555036,475.19,0.0
2023-03-29,UNH,163.51,165.55,161.81,165.11,48922964,165.08,0.43
2023-03-29,HD,377.61,383.91,371.28,374.35,14389380,374.18,0.0
2023-03-29,DIS,477.45,488.06,475.32,479.41,1833379,479.4,0.0
2023-03-29,NFLX,239.22,241.9,237.87,240.59,79367048,240.42,0.0
2023-03-29,PYPL,532.06,538.89,530.1,531.5,58211317,530.61,0.0
2023-03-29,INTC,626.44,637.26,621.47,625.12,11468132,624.81,0.0
2023-03-29,AMD,799.79,810.36,777.65,792.94,70620339,791.86,0.0
2023-03-29,CRM,335.67,337.65,332.21,334.05,39466756,333.98,0.0
2023-03-29,ORCL,530.31,539.43,520.81,525.37,19041178,524.93,0.0
2023-03-30,AAPL,80.17,80.28,79.29,79.4,46579151,79.28,0.0
2023-03-30,MSFT,303.89,311.46,299.03,305.47,38794744,304.92,0.05
2023-03-30,GOOGL,259.68,260.83,257.81,259.44,33952192,259.23,0.0
2023-03-30,AMZN,186.22,189.73,183.57,185.73,7956418,185.48,0.0
2023-03-30,TSLA,490.87,496.27,484.89,487.15,53348019,486.31,0.0
2023-03-30,META,44.2,44.68,43.98,44.35,22718477,44.29,0.0
2023-03-30,NVDA,294.81,301.0,294.57,295.37,46915201,295.14,0.0
2023-03-30,JPM,266.47,270.66,263.34,267.28,23505051,266.85,0.0
2023-03-30,JNJ,215.95,220.01,212.18,214.38,57680712,214.1,0.0
2023-03-30,V,346.36,352.37,341.62,345.08,1313363,344.42,0.0
2023-03-30,PG,466.8,478.9,464.75,469.67,35865140,469.46,0.0
2023-03-30,UNH,161.58,164.15,160.08,161.72,39494588,161.61,0.0
2023-03-30,HD,379.02,384.58,368.77,375.7,40744709,375.15,0.0
2023-03-30,DIS,472.83,477.79,467.81,473.47,13617718,473.03,0.0
2023-03-30,NFLX,236.51,239.01,233.42,236.57,10927654,236.18,0.0
2023-03-30,PYPL,534.32,544.26,528.6,533.32,49906236,532.57,0.0
2023-03-30,INTC,628.03,634.19,624.21,629.76,41458818,628.84,0.0
2023-03-30,AMD,796.62,808.66,787.44,798.83,55539202,797.67,0.0
2023-03-30,CRM,332.95,338.48,330.38,335.95,31588031,335.28,0.0
2023-03-30,ORCL,515.13,517.14,502.99,513.22,31892831,513.05,0.0
2023-03-31,AAPL,78.81,79.49,78.08,78.11,23385629,77.99,0.0
2023-03-31,MSFT,311.49,311.51,311.16,311.2,55363827,310.98,0.0
2023-03-31,GOOGL,263.86,268.51,262.11,263.9,30040040,263.45,0.0
2023-03-31,AMZN,190.73,194.12,190.16,191.13,29334553,190.88,0.0
2023-03-31,TSLA,483.43,486.97,479.33,485.49,15662775,485.09,0.0
2023-03-31,META,44.43,45.01,43.75,44.16,2134637,44.13,0.0
2023-03-31,NVDA,290.63,295.28,288.74,289.55,6337799,289.04,0.0
2023-03-31,JPM,268.87,271.22,262.65,266.39,71499305,266.19,0.0
2023-03-31,JNJ,216.76,219.62,211.35,215.04,55060876,215.01,0.0
2023-03-31,V,344.96,349.34,337.14,343.92,24655128,343.91,0.0
2023-03-31,PG,465.78,466.52,460.01,465.94,49694635,465.64,0.0
2023-03-31,UNH,165.84,166.33,162.23,164.38,52643273,164.33,0.0
2023-03-31,HD,381.48,383.41,376.89,379.47,46861041,379.06,0.0
2023-03-31,DIS,457.61,458.91,453.76,456.45,76543560,456.45,0.0
2023-03-31,NFLX,233.65,236.78,231.92,235.38,72790096,234.91,0.0
2023-03-31,PYPL,526.38,530.11,521.18,526.67,19707084,526.66,0.0
2023-03-31,INTC,642.53,645.34,637.51,639.88,66012991,639.44,0.0
2023-03-31,AMD,830.37,836.84,816.15,822.93,39078123,821.89,0.0
2023-03-31,CRM,348.15,349.79,344.5,349.19,62937953,349.09,0.0
2023-03-31,ORCL,519.36,521.71,513.11,517.14,24804026,516.75,0.0
2023-04-03,AAPL,75.9,76.72,74.81,76.48,23165123,76.45,0.0
2023-04-03,MSFT,313.29,313.5,308.5,312.44,66268910,312.27,0.0
2023-04-03,GOOGL,258.94,260.66,256.76,260.26,4117610,260.21,0.0
2023-04-03,AMZN,192.58,194.11,192.0,192.41,45825365,192.36,0.0
2023-04-03,TSLA,489.21,498.56,476.09,485.78,64547589,485.37,0.0
2023-04-03,META,43.89,44.53,43.42,43.74,1699501,43.72,0.0
2023-04-03,NVDA,291.42,295.0,286.29,289.6,58671429,289.34,0.0
2023-04-03,JPM,268.6,272.05,264.96,266.65,17065428,266.23,0.23
2023-04-03,JNJ,214.86,215.27,210.51,213.87,45116537,213.87,0.0
2023-04-03,V,346.52,348.4,345.0,347.33,53774949,346.77,0.0
2023-04-03,PG,459.85,463.22,453.51,457.53,42066110,457.18,0.0
2023-04-03,UNH,161.81,163.64,160.13,162.69,16456461,162.62,0.0
2023-04-03,HD,380.98,382.78,376.54,379.99,46170973,379.29,0.0
2023-04-03,DIS,473.59,478.75,467.98,469.99,22512577,469.92,0.0
2023-04-03,NFLX,233.57,237.52,230.69,233.2,75067869,233.08,0.0
2023-04-03,PYPL,522.55,530.31,516.15,522.43,1051634,521.86,0.0
2023-04-03,INTC,648.51,656.46,636.91,642.33,30071510,641.68,0.0
2023-04-03,AMD,831.71,834.16,823.96,828.83,65010247,827.87,0.0
2023-04-03,CRM,350.53,353.43,345.55,350.06,21509256,349.58,0.0
2023-04-03,ORCL,513.81,518.78,508.12,514.24,25947949,513.48,0.0
2023-04-04,AAPL,76.23,76.65,74.93,76.55,77988911,76.48,0.0
2023-04-04,MSFT,303.35,306.82,298.54,306.3,72717656,306.27,0.0
2023-04-04,GOOGL,250.35,253.72,249.82,251.19,46524956,250.76,0.0
2023-04-04,AMZN,192.44,194.91,190.06,193.44,36964649,193.3,0.0
2023-04-04,TSLA,482.63,492.23,482.62,485.56,8169277,485.33,0.0
2023-04-04,META,43.81,44.56,43.01,44.16,62747654,44.08,0.0
2023-04-04,NVDA,294.16,298.72,290.36,291.51,2114172,291.35,0.0
2023-04-04,JPM,270.94,277.19,267.21,272.1,10605987,271.95,0.0
2023-04-04,JNJ,216.49,220.58,211.85,215.59,22104734,215.36,0.0
2023-04-04,V,345.95,354.38,341.39,347.9,39964231,347.9,0.0
2023-04-04,PG,461.52,465.72,458.58,463.17,68208423,463.07,0.0
2023-04-04,UNH,164.94,167.37,163.65,165.32,27006558,165.25,0.0
2023-04-04,HD,379.69,382.83,372.16,379.15,62829157,378.75,0.0
2023-04-04,DIS,463.83,471.13,461.9,462.48,29482647,462.19,0.0
2023-04-04,NFLX,236.12,237.5,235.07,237.19,23075632,236.95,0.0
2023-04-04,PYPL,533.1,540.78,524.46,530.21,77416814,529.18,0.0
2023-04-04,INTC,633.52,639.03,627.11,637.58,13449835,636.38,0.0
2023-04-04,AMD,827.4,848.0,825.33,832.81,36418714,832.1,0.0
2023-04-04,CRM,348.57,352.35,342.81,349.61,23087622,349.38,0.0
2023-04-04,ORCL,517.0,521.82,511.38,516.88,10457458,516.53,0.0
2023-04-05,AAPL,75.17,75.74,74.89,75.55,52509706,75.55,0.0
2023-04-05,MSFT,309.32,312.22,303.85,306.3,32815632,306.11,0.0
2023-04-05,GOOGL,254.56,257.61,248.25,252.19,1243213,252.12,0.0
2023-04-05,AMZN,198.21,200.69,194.52,197.88,11796346,197.56,0.0
2023-04-05,TSLA,490.64,497.16,483.21,490.01,52448800,489.24,0.0
2023-04-05,META,45.47,45.64,44.23,45.02,70928579,45.0,0.0
2023-04-05,NVDA,289.01,294.17,287.58,289.15,6696624,288.9,0.0
2023-04-05,JPM,268.98,271.13,266.97,271.06,50655827,270.83,0.0
2023-04-05,JNJ,216.18,220.22,211.06,214.75,3164842,214.68,0.0
2023-04-05,V,359.33,360.56,358.39,359.22,63144228,359.2,0.0
2023-04-05,PG,447.84,455.99,445.24,451.13,24685063,450.38,0.0
2023-04-05,UNH,165.5,167.02,161.33,163.99,47498757,163.95,0.0
2023-04-05,HD,363.0,370.09,361.32,366.35,76788855,365.77,0.0
2023-04-05,DIS,466.37,468.35,459.59,465.41,19605339,464.85,0.0
2023-04-05,NFLX,242.32,245.6,240.23,241.32,73888593,240.87,0.0
2023-04-05,PYPL,532.41,534.73,531.97,533.01,63555577,532.42,0.0
2023-04-05,INTC,643.62,646.21,636.97,641.18,1466433,640.16,0.0
2023-04-05,AMD,813.98,819.41,801.04,818.01,55497617,817.49,0.0
2023-04-05,CRM,349.32,349.38,345.99,346.2,78178046,345.82,0.0
2023-04-05,ORCL,523.32,523.77,520.23,521.34,46958122,520.86,0.0
2023-04-06,AAPL,74.21,76.4,73.79,74.95,68604079,74.82,0.0
2023-04-06,MSFT,300.32,302.26,296.02,301.93,24146139,301.84,0.0
2023-04-06,GOOGL,244.8,250.25,244.42,247.06,15399199,246.82,0.0
2023-04-06,AMZN,196.99,200.71,195.82,197.59,68936106,197.47,0.0
2023-04-06,TSLA,483.83,490.87,481.73,484.71,54191526,484.35,0.0
2023-04-06,META,45.38,46.23,44.36,45.03,32970464,45.02,0.0
2023-04-06,NVDA,290.47,293.35,289.99,291.84,74609268,291.65,0.0
2023-04-06,JPM,268.19,268.82,267.14,267.42,19587801,266.99,0.0
2023-04-06,JNJ,216.26,217.99,212.94,216.27,31069884,216.23,0.0
2023-04-06,V,357.1,360.74,350.23,354.77,6722061,354.22,0.0
2023-04-06,PG,449.5,449.61,445.53,447.47,26564862,446.73,0.0
2023-04-06,UNH,164.62,167.17,162.33,164.48,33557789,164.3,0.0
2023-04-06,HD,376.02,376.6,371.81,374.25,17186668,373.84,0.0
2023-04-06,DIS,458.05,467.84,449.26,462.25,7837790,461.7,0.0
2023-04-06,NFLX,234.72,238.26,232.88,235.87,58500527,235.84,0.0
2023-04-06,PYPL,531.86,539.34,525.35,529.02,37759864,528.41,0.0
2023-04-06,INTC,633.82,637.03,632.95,635.73,79262448,635.45,0.0
2023-04-06,AMD,830.16,840.95,811.28,825.84,44477041,824.89,0.0
2023-04-06,CRM,346.95,352.74,342.82,347.63,74882582,347.47,0.0
2023-04-06,ORCL,524.44,536.22,517.66,526.41,68956012,525.42,0.0
2023-04-07,AAPL,75.73,76.6,74.81,75.85,75205656,75.74,0.0
2023-04-07,MSFT,289.07,296.57,285.98,291.77,11899209,291.67,0.0
2023-04-07,GOOGL,247.89,252.45,245.3,249.86,79687941,249.79,0.0
2023-04-07,AMZN,199.79,201.47,197.33,198.12,58630607,197.74,0.0
2023-04-07,TSLA,491.29,496.94,487.06,488.25,45630119,487.75,0.0
2023-04-07,META,44.68,45.16,44.01,44.33,25605942,44.26,0.0
