timestamp,device_id,temperature_c,humidity_pct,vibration_g,pressure_psi,machine_status,power_watts
2024-06-07 05:23:55,DEV-010,43.02,24,0.373,29.63,Normal,292.7
2024-06-07 05:24:15,DEV-009,48.19,59,0.158,29.98,Normal,245.5
2024-06-07 05:25:38,DEV-010,54.9,61,3.167,27.1,Warning,422.3
2024-06-07 05:27:02,DEV-006,42.82,79,0.212,31.88,Normal,215.9
2024-06-07 05:29:02,DEV-003,74.04,63,3.015,32.97,Warning,327.9
2024-06-07 05:30:39,DEV-006,67.9,78,0.509,40.1,Normal,194.8
2024-06-07 05:31:39,DEV-014,55.26,28,0.028,25.72,Normal,202.3
2024-06-07 05:33:36,DEV-017,24.17,67,0.517,28.37,Normal,268.9
2024-06-07 05:34:10,DEV-007,80.43,73,1.861,32.54,Critical,423.9
2024-06-07 05:35:36,DEV-011,72.33,79,2.55,27.46,Critical,289.2
2024-06-07 05:36:53,DEV-004,43.53,41,0.085,31.1,Normal,267.2
2024-06-07 05:38:12,DEV-006,54.89,52,0.118,28.44,Normal,235.9
2024-06-07 05:38:25,DEV-020,43.27,61,0.254,31.51,Normal,224.2
2024-06-07 05:38:54,DEV-006,32.38,83,0.555,30.95,Normal,318.9
2024-06-07 05:40:22,DEV-007,29.09,55,0.059,29.68,Normal,242.7
2024-06-07 05:40:53,DEV-003,45.72,29,0.369,32.06,Normal,333.2
2024-06-07 05:42:25,DEV-012,49.46,27,0.168,28.21,Normal,333.9
2024-06-07 05:43:07,DEV-016,61.55,82,2.617,28.32,Warning,427.9
2024-06-07 05:45:05,DEV-006,71.42,83,1.679,30.9,Critical,430.4
2024-06-07 05:45:16,DEV-019,40.83,21,1.412,37.94,Normal,319.0
2024-06-07 05:46:07,DEV-015,67.16,30,2.843,30.97,Warning,421.4
2024-06-07 05:47:08,DEV-018,35.66,71,0.31,26.66,Normal,264.4
2024-06-07 05:47:42,DEV-013,48.16,47,0.183,30.45,Normal,219.3
2024-06-07 05:47:58,DEV-002,36.46,68,0.201,34.41,Normal,283.1
2024-06-07 05:49:27,DEV-018,51.21,73,1.071,34.08,Normal,183.1
2024-06-07 05:49:52,DEV-019,54.24,20,0.591,27.26,Normal,272.9
2024-06-07 05:50:48,DEV-012,71.66,71,1.824,31.64,Critical,292.2
2024-06-07 05:51:30,DEV-013,53.5,77,0.532,27.35,Normal,240.0
2024-06-07 05:51:57,DEV-005,77.3,23,2.41,27.13,Critical,420.1
2024-06-07 05:53:13,DEV-008,43.52,25,0.582,26.97,Normal,276.8
2024-06-07 05:55:00,DEV-005,47.28,49,0.475,27.51,Normal,236.9
2024-06-07 05:56:04,DEV-017,70.29,32,1.694,30.79,Warning,463.8
2024-06-07 05:57:01,DEV-007,73.69,40,2.259,29.44,Warning,385.5
2024-06-07 05:57:17,DEV-017,60.9,21,2.607,23.47,Critical,351.4
2024-06-07 05:58:30,DEV-010,62.49,32,0.155,26.21,Normal,271.0
2024-06-07 06:00:30,DEV-020,45.63,26,0.287,30.41,Normal,167.6
2024-06-07 06:01:16,DEV-010,49.37,64,0.386,29.94,Normal,345.8
2024-06-07 06:01:45,DEV-018,59.44,77,0.246,31.62,Normal,264.0
2024-06-07 06:03:35,DEV-008,65.02,65,2.492,35.88,Critical,331.7
2024-06-07 06:04:59,DEV-019,30.47,76,0.47,34.33,Normal,220.3
2024-06-07 06:06:42,DEV-007,49.46,44,0.582,34.7,Normal,195.9
2024-06-07 06:07:07,DEV-018,57.73,50,2.66,30.56,Critical,406.5
2024-06-07 06:08:07,DEV-001,41.86,75,0.247,28.17,Normal,163.0
2024-06-07 06:09:14,DEV-002,59.37,40,0.178,29.06,Normal,222.9
2024-06-07 06:09:51,DEV-017,46.66,56,0.267,27.43,Normal,292.5
2024-06-07 06:11:04,DEV-004,65.87,37,2.063,34.25,Warning,336.0
2024-06-07 06:11:46,DEV-008,52.21,71,0.063,30.09,Normal,130.5
2024-06-07 06:13:18,DEV-001,68.07,60,1.977,31.25,Warning,410.9
2024-06-07 06:14:03,DEV-013,86.39,81,1.387,28.59,Warning,342.5
2024-06-07 06:14:45,DEV-006,44.06,27,2.116,29.88,Warning,400.3
2024-06-07 06:16:24,DEV-014,89.28,62,1.663,32.47,Critical,328.3
2024-06-07 06:17:25,DEV-008,70.81,44,1.23,30.68,Critical,415.8
2024-06-07 06:19:25,DEV-001,41.18,80,0.023,22.67,Normal,291.5
2024-06-07 06:19:36,DEV-016,63.32,69,2.1,29.94,Critical,444.6
2024-06-07 06:21:03,DEV-004,49.53,42,0.727,29.46,Normal,256.3
2024-06-07 06:21:40,DEV-018,53.87,35,0.337,28.81,Normal,204.9
2024-06-07 06:23:30,DEV-009,34.38,45,0.717,30.67,Normal,317.0
2024-06-07 06:25:27,DEV-004,52.03,66,0.037,27.71,Normal,259.8
2024-06-07 06:26:48,DEV-012,41.5,55,1.003,30.45,Normal,328.0
2024-06-07 06:27:34,DEV-004,61.02,41,2.728,28.13,Warning,412.8
2024-06-07 06:29:05,DEV-010,68.54,25,0.665,31.68,Warning,390.1
2024-06-07 06:29:48,DEV-006,67.44,65,1.657,29.48,Warning,360.9
2024-06-07 06:30:17,DEV-019,61.33,25,0.509,31.58,Normal,266.5
2024-06-07 06:32:08,DEV-014,82.85,24,2.629,30.17,Critical,348.7
2024-06-07 06:32:34,DEV-006,66.86,37,0.512,32.52,Normal,204.3
2024-06-07 06:33:27,DEV-010,70.72,67,1.531,32.1,Warning,363.7
2024-06-07 06:34:24,DEV-020,35.57,44,0.551,27.0,Normal,178.5
2024-06-07 06:35:37,DEV-013,64.14,49,1.843,25.15,Critical,411.8
2024-06-07 06:37:03,DEV-012,81.73,44,2.409,32.72,Critical,364.5
2024-06-07 06:38:38,DEV-005,45.4,22,0.445,30.54,Normal,269.7
2024-06-07 06:39:43,DEV-006,69.36,29,1.673,28.75,Critical,426.6
2024-06-07 06:41:00,DEV-019,54.44,30,1.05,33.03,Normal,252.0
2024-06-07 06:42:32,DEV-010,57.96,33,1.696,31.5,Critical,401.0
2024-06-07 06:43:08,DEV-016,40.11,66,0.575,30.27,Normal,341.0
2024-06-07 06:43:59,DEV-008,49.54,21,1.668,29.64,Normal,269.0
2024-06-07 06:45:44,DEV-013,42.32,25,0.959,28.43,Normal,208.3
2024-06-07 06:46:24,DEV-008,80.23,84,2.673,28.57,Warning,409.4
2024-06-07 06:47:54,DEV-001,66.78,53,1.883,27.8,Warning,422.2
2024-06-07 06:48:42,DEV-002,58.17,59,0.127,29.56,Normal,352.2
2024-06-07 06:49:21,DEV-013,45.44,45,0.441,30.83,Normal,292.6
2024-06-07 06:50:24,DEV-005,62.16,49,1.526,33.81,Critical,402.4
2024-06-07 06:51:43,DEV-007,44.28,80,0.787,33.29,Normal,274.6
2024-06-07 06:52:31,DEV-019,44.96,68,0.863,30.6,Normal,252.8
2024-06-07 06:53:36,DEV-015,76.85,52,1.23,35.82,Warning,299.4
2024-06-07 06:54:06,DEV-010,74.65,20,2.368,23.52,Warning,249.4
2024-06-07 06:55:06,DEV-005,87.49,49,2.623,33.12,Critical,329.8
2024-06-07 06:56:46,DEV-004,35.65,81,0.62,28.86,Normal,201.3
2024-06-07 06:58:31,DEV-007,53.17,51,0.745,30.69,Normal,193.3
2024-06-07 06:59:15,DEV-004,54.95,67,1.286,26.97,Normal,276.8
2024-06-07 06:59:32,DEV-011,41.21,64,0.744,31.18,Normal,230.1
2024-06-07 07:00:08,DEV-016,61.66,55,0.304,29.93,Normal,301.3
2024-06-07 07:01:37,DEV-006,33.65,34,0.716,32.75,Normal,291.5
2024-06-07 07:02:39,DEV-008,55.8,39,1.788,28.71,Warning,445.3
2024-06-07 07:02:50,DEV-018,67.19,52,2.187,32.35,Critical,378.8
2024-06-07 07:03:38,DEV-005,44.59,58,0.026,29.77,Normal,200.9
2024-06-07 07:05:23,DEV-005,38.45,69,0.312,28.59,Normal,236.4
2024-06-07 07:06:30,DEV-018,34.79,72,0.612,31.1,Normal,239.1
2024-06-07 07:07:12,DEV-005,92.46,80,2.214,30.19,Warning,379.8
2024-06-07 07:08:15,DEV-020,62.97,68,0.504,29.63,Normal,334.2
2024-06-07 07:10:10,DEV-008,75.73,65,1.631,30.5,Critical,296.5
2024-06-07 07:11:04,DEV-004,36.86,82,0.333,28.52,Normal,316.0
2024-06-07 07:11:23,DEV-017,69.37,27,0.29,32.12,Normal,302.1
2024-06-07 07:12:38,DEV-019,76.06,34,2.604,29.39,Warning,444.3
2024-06-07 07:13:21,DEV-003,78.84,64,1.99,27.83,Warning,453.6
2024-06-07 07:14:15,DEV-015,36.58,74,0.067,35.37,Normal,287.1
2024-06-07 07:15:45,DEV-016,79.99,25,2.003,27.42,Warning,346.7
2024-06-07 07:15:58,DEV-001,39.03,20,0.906,33.1,Normal,182.7
2024-06-07 07:17:41,DEV-015,79.48,73,2.952,33.01,Critical,327.4
2024-06-07 07:19:16,DEV-011,51.96,41,0.843,30.35,Normal,285.0
2024-06-07 07:20:17,DEV-009,47.44,25,0.282,34.87,Normal,174.2
2024-06-07 07:22:16,DEV-016,62.71,34,0.742,31.56,Normal,234.0
2024-06-07 07:23:46,DEV-001,43.44,29,0.848,32.96,Normal,138.7
2024-06-07 07:24:08,DEV-004,70.92,40,2.382,33.3,Warning,325.0
2024-06-07 07:24:35,DEV-006,30.21,52,0.039,29.03,Normal,210.6
2024-06-07 07:26:08,DEV-016,59.03,43,1.509,28.1,Normal,187.9
2024-06-07 07:27:23,DEV-012,49.59,20,0.534,32.98,Normal,238.3
2024-06-07 07:28:27,DEV-009,70.8,51,3.123,28.79,Warning,304.6
2024-06-07 07:30:17,DEV-002,59.85,71,0.562,33.15,Normal,256.0
2024-06-07 07:30:34,DEV-003,73.61,43,2.097,25.23,Critical,342.4
2024-06-07 07:30:46,DEV-005,48.71,38,0.241,30.09,Normal,322.6
2024-06-07 07:32:14,DEV-006,51.53,29,0.635,28.43,Normal,339.3
2024-06-07 07:34:07,DEV-009,40.09,47,0.077,33.8,Normal,202.1
2024-06-07 07:34:48,DEV-008,52.99,27,0.034,28.73,Normal,224.5
2024-06-07 07:36:01,DEV-007,42.92,67,0.396,29.67,Normal,276.4
2024-06-07 07:37:15,DEV-005,54.74,62,0.997,28.27,Normal,305.5
2024-06-07 07:37:28,DEV-012,68.08,61,1.984,27.87,Critical,448.9
2024-06-07 07:38:04,DEV-008,76.51,54,1.655,27.57,Critical,427.8
2024-06-07 07:39:07,DEV-011,75.12,72,2.176,24.96,Warning,363.0
2024-06-07 07:39:36,DEV-010,44.61,22,0.107,28.42,Normal,320.3
2024-06-07 07:39:48,DEV-013,84.65,64,2.234,30.99,Critical,351.1
2024-06-07 07:40:43,DEV-009,53.37,79,1.174,24.79,Normal,314.5
2024-06-07 07:42:22,DEV-002,39.02,34,0.768,31.3,Normal,350.3
2024-06-07 07:43:14,DEV-020,48.9,70,0.944,31.6,Normal,165.7
2024-06-07 07:43:46,DEV-011,59.28,24,1.865,32.73,Warning,316.4
2024-06-07 07:45:08,DEV-014,40.59,65,0.437,34.94,Normal,311.4
2024-06-07 07:45:29,DEV-015,38.6,45,0.038,33.07,Normal,263.5
2024-06-07 07:47:15,DEV-008,35.27,64,0.053,24.95,Normal,189.1
2024-06-07 07:47:49,DEV-017,52.56,31,0.327,30.95,Normal,330.4
2024-06-07 07:48:44,DEV-012,56.66,73,0.949,25.6,Normal,169.8
2024-06-07 07:50:16,DEV-006,46.61,41,0.397,29.89,Normal,153.5
2024-06-07 07:50:53,DEV-003,30.02,75,0.709,26.48,Normal,281.4
2024-06-07 07:51:07,DEV-010,74.49,29,1.826,29.07,Critical,408.0
2024-06-07 07:51:19,DEV-017,55.12,75,1.076,30.54,Normal,267.4
2024-06-07 07:53:05,DEV-011,60.7,78,3.178,33.16,Critical,364.2
2024-06-07 07:54:10,DEV-019,50.03,58,0.261,29.29,Normal,303.2
2024-06-07 07:54:21,DEV-015,57.95,20,0.607,31.34,Normal,319.1
2024-06-07 07:56:04,DEV-012,40.12,54,1.247,32.52,Normal,274.6
2024-06-07 07:57:57,DEV-004,92.87,76,1.7,26.85,Critical,392.9
2024-06-07 07:58:36,DEV-001,57.45,33,0.781,31.35,Normal,296.9
2024-06-07 07:59:47,DEV-019,69.01,22,2.734,31.7,Warning,335.0
2024-06-07 08:01:44,DEV-014,55.25,50,0.104,22.51,Normal,220.2
2024-06-07 08:02:42,DEV-009,32.64,25,0.433,33.54,Normal,257.7
2024-06-07 08:02:53,DEV-004,75.8,36,2.239,25.98,Warning,482.0
2024-06-07 08:04:11,DEV-011,37.46,24,1.257,26.99,Normal,309.3
2024-06-07 08:05:53,DEV-008,79.52,82,2.238,27.21,Critical,415.4
2024-06-07 08:07:06,DEV-010,56.15,68,0.839,32.68,Normal,300.9
2024-06-07 08:07:57,DEV-006,63.36,43,1.905,28.41,Critical,411.7
2024-06-07 08:09:35,DEV-001,39.77,51,0.547,35.73,Normal,284.9
2024-06-07 08:10:31,DEV-009,56.28,69,0.279,24.32,Normal,214.6
2024-06-07 08:11:00,DEV-013,49.76,68,0.309,28.92,Normal,281.4
2024-06-07 08:12:07,DEV-019,65.86,78,2.43,33.08,Critical,327.7
2024-06-07 08:14:01,DEV-017,38.92,80,0.066,29.2,Normal,351.4
2024-06-07 08:14:12,DEV-003,51.95,50,0.073,27.71,Normal,283.9
2024-06-07 08:14:57,DEV-003,48.8,77,0.016,29.7,Normal,243.7
2024-06-07 08:16:22,DEV-003,79.19,44,2.609,30.92,Warning,434.5
2024-06-07 08:16:39,DEV-006,50.13,23,1.041,32.52,Normal,256.5
2024-06-07 08:17:28,DEV-009,50.03,51,0.565,24.48,Normal,154.7
2024-06-07 08:17:54,DEV-020,74.78,81,2.027,32.37,Warning,466.8
2024-06-07 08:19:09,DEV-019,38.21,80,0.484,26.52,Normal,268.0
2024-06-07 08:20:15,DEV-003,52.39,50,1.523,34.65,Normal,272.1
2024-06-07 08:21:53,DEV-011,73.41,84,0.731,28.81,Warning,400.7
2024-06-07 08:23:28,DEV-013,36.04,24,1.22,28.03,Normal,209.8
2024-06-07 08:23:45,DEV-004,37.31,24,0.459,38.24,Normal,316.7
2024-06-07 08:24:58,DEV-017,63.96,45,1.834,32.59,Warning,371.7
2024-06-07 08:25:25,DEV-008,82.9,59,1.538,25.95,Critical,293.0
2024-06-07 08:26:13,DEV-019,46.82,41,0.653,32.05,Normal,326.5
2024-06-07 08:27:22,DEV-002,61.25,27,2.171,23.87,Warning,474.3
2024-06-07 08:28:25,DEV-006,53.91,39,0.555,30.65,Normal,316.0
2024-06-07 08:29:11,DEV-019,34.36,80,0.038,28.44,Normal,247.7
2024-06-07 08:30:22,DEV-001,43.81,44,1.211,26.66,Normal,281.1
2024-06-07 08:30:41,DEV-003,22.34,29,0.407,24.05,Normal,229.5
2024-06-07 08:31:58,DEV-001,71.73,57,1.81,31.57,Warning,396.8
2024-06-07 08:33:15,DEV-003,99.19,80,1.767,31.18,Warning,389.0
2024-06-07 08:34:51,DEV-012,51.38,49,0.578,32.18,Normal,245.6
2024-06-07 08:36:38,DEV-006,77.11,62,1.726,31.6,Critical,424.7
2024-06-07 08:36:48,DEV-013,33.81,45,0.102,31.09,Normal,203.9
2024-06-07 08:38:35,DEV-011,48.65,37,0.178,32.21,Normal,204.0
2024-06-07 08:39:07,DEV-018,71.13,20,2.638,28.49,Critical,402.0
2024-06-07 08:39:18,DEV-012,82.46,65,1.613,25.53,Warning,395.1
2024-06-07 08:41:17,DEV-020,27.93,33,0.171,29.43,Normal,185.0
2024-06-07 08:42:34,DEV-004,43.96,45,0.56,24.6,Normal,211.8
2024-06-07 08:42:47,DEV-010,81.1,34,2.395,34.26,Critical,440.3
2024-06-07 08:43:55,DEV-013,49.66,65,0.283,25.84,Normal,230.0
2024-06-07 08:44:34,DEV-007,55.58,35,0.402,29.58,Normal,277.3
2024-06-07 08:45:03,DEV-001,59.45,46,0.824,32.5,Normal,215.5
2024-06-07 08:45:38,DEV-020,65.33,53,0.716,27.65,Normal,258.7
2024-06-07 08:47:01,DEV-004,68.21,59,2.194,30.33,Warning,375.5
2024-06-07 08:48:06,DEV-008,52.5,69,0.351,30.88,Normal,290.7
2024-06-07 08:48:57,DEV-020,72.29,58,1.378,29.33,Critical,421.1
2024-06-07 08:50:47,DEV-007,29.91,66,0.208,28.72,Normal,275.8
2024-06-07 08:51:48,DEV-006,45.57,50,0.124,29.32,Normal,287.8
2024-06-07 08:52:40,DEV-012,42.45,64,0.616,31.93,Normal,303.2
2024-06-07 08:53:41,DEV-008,73.58,84,2.346,27.2,Warning,461.9
2024-06-07 08:53:59,DEV-006,51.81,82,0.622,31.1,Normal,252.5
2024-06-07 08:54:56,DEV-007,38.27,74,0.389,28.13,Normal,261.5
2024-06-07 08:55:24,DEV-012,43.26,58,0.594,26.78,Normal,190.2
2024-06-07 08:56:43,DEV-012,50.31,35,0.396,32.48,Normal,312.3
2024-06-07 08:58:41,DEV-004,70.78,78,1.651,32.66,Critical,370.7
2024-06-07 08:59:35,DEV-002,34.07,25,1.218,33.65,Normal,263.5
2024-06-07 08:59:50,DEV-006,49.19,60,0.334,30.64,Normal,235.0
2024-06-07 09:01:37,DEV-011,73.72,60,2.439,28.71,Warning,425.0
2024-06-07 09:02:00,DEV-017,59.43,72,1.777,30.61,Warning,428.8
2024-06-07 09:02:32,DEV-011,46.73,48,0.239,31.85,Normal,187.6
2024-06-07 09:03:53,DEV-011,44.93,64,0.78,34.34,Normal,329.9
2024-06-07 09:05:17,DEV-018,50.46,29,0.071,33.79,Normal,158.5
2024-06-07 09:05:37,DEV-014,74.06,51,1.654,27.94,Critical,456.9
2024-06-07 09:06:52,DEV-001,27.73,74,0.311,33.39,Normal,219.4
2024-06-07 09:07:07,DEV-004,85.53,72,1.984,29.42,Warning,478.1
2024-06-07 09:08:22,DEV-015,42.1,83,1.51,30.66,Normal,178.8
2024-06-07 09:09:27,DEV-006,54.41,56,1.949,31.04,Warning,448.0
2024-06-07 09:09:45,DEV-012,72.71,30,1.758,29.27,Critical,347.5
2024-06-07 09:11:32,DEV-013,53.54,84,0.613,27.57,Normal,328.2
2024-06-07 09:13:00,DEV-020,41.29,33,0.783,28.21,Normal,275.3
2024-06-07 09:13:23,DEV-003,95.44,64,1.407,28.1,Warning,444.6
2024-06-07 09:14:16,DEV-001,70.54,29,2.34,30.34,Warning,346.6
2024-06-07 09:16:14,DEV-012,65.17,79,1.815,29.97,Warning,393.1
2024-06-07 09:17:28,DEV-008,83.2,79,2.174,29.31,Critical,416.8
2024-06-07 09:18:39,DEV-015,42.7,45,0.452,29.3,Normal,260.0
2024-06-07 09:19:44,DEV-009,41.83,31,0.2,30.35,Normal,288.6
2024-06-07 09:20:26,DEV-016,65.0,20,2.367,30.56,Critical,307.8
2024-06-07 09:21:53,DEV-011,41.5,73,1.95,30.62,Normal,351.8
2024-06-07 09:23:26,DEV-016,71.58,60,1.516,32.93,Warning,425.1
2024-06-07 09:24:15,DEV-015,72.99,58,2.256,30.47,Warning,473.2
2024-06-07 09:24:33,DEV-003,66.39,64,1.308,32.9,Warning,374.1
2024-06-07 09:25:58,DEV-016,48.07,23,0.213,34.32,Normal,304.9
2024-06-07 09:26:44,DEV-012,66.71,42,0.798,35.31,Normal,198.5
2024-06-07 09:27:38,DEV-005,53.46,39,0.078,32.17,Normal,204.3
2024-06-07 09:28:28,DEV-005,43.74,71,1.179,30.47,Normal,185.2
2024-06-07 09:29:27,DEV-002,63.23,59,1.725,27.35,Critical,465.3
2024-06-07 09:30:51,DEV-016,68.9,21,2.359,35.37,Critical,421.8
2024-06-07 09:32:46,DEV-002,70.31,61,1.981,30.44,Critical,324.8
2024-06-07 09:33:30,DEV-006,55.54,29,1.531,27.9,Warning,405.5
2024-06-07 09:35:19,DEV-015,54.54,56,0.667,29.2,Normal,172.4
2024-06-07 09:35:46,DEV-020,76.81,39,2.171,26.62,Warning,399.6
2024-06-07 09:36:20,DEV-004,65.83,45,1.934,22.79,Critical,368.5
2024-06-07 09:37:14,DEV-008,58.97,66,0.267,32.91,Normal,248.4
2024-06-07 09:37:44,DEV-020,81.81,73,2.168,27.01,Critical,400.2
2024-06-07 09:38:19,DEV-015,43.43,27,1.323,30.37,Normal,197.7
2024-06-07 09:39:48,DEV-006,42.89,54,0.364,28.77,Normal,287.1
2024-06-07 09:41:14,DEV-004,22.08,78,1.083,25.3,Normal,196.7
2024-06-07 09:41:35,DEV-017,55.37,76,0.901,29.97,Normal,323.4
2024-06-07 09:42:48,DEV-016,46.96,85,0.396,30.3,Normal,255.9
2024-06-07 09:43:09,DEV-020,63.36,53,1.935,27.56,Warning,379.5
2024-06-07 09:43:53,DEV-009,40.85,23,0.763,26.26,Normal,173.4
2024-06-07 09:45:14,DEV-008,38.76,37,0.154,32.14,Normal,194.0
2024-06-07 09:45:58,DEV-004,52.78,34,1.256,28.64,Normal,247.8
2024-06-07 09:47:14,DEV-005,86.21,76,1.284,30.11,Critical,366.8
2024-06-07 09:48:50,DEV-018,54.04,28,0.917,36.94,Normal,277.6
2024-06-07 09:50:42,DEV-004,42.32,54,0.53,34.62,Normal,171.5
2024-06-07 09:52:24,DEV-007,88.45,74,1.979,32.0,Warning,408.5
2024-06-07 09:53:00,DEV-019,52.21,32,0.061,34.34,Normal,240.1
2024-06-07 09:53:33,DEV-020,45.51,79,0.167,31.68,Normal,232.5
2024-06-07 09:54:55,DEV-018,53.25,64,0.027,35.22,Normal,193.5
2024-06-07 09:56:47,DEV-004,78.4,52,2.583,30.03,Critical,424.6
2024-06-07 09:58:22,DEV-004,84.05,75,2.918,32.32,Warning,375.5
2024-06-07 09:59:40,DEV-012,53.77,63,0.89,31.04,Normal,315.1
2024-06-07 10:00:35,DEV-020,72.51,80,1.819,30.74,Critical,417.5
2024-06-07 10:01:09,DEV-016,38.32,59,0.475,25.62,Normal,216.7
2024-06-07 10:01:29,DEV-018,69.23,21,2.44,29.76,Critical,390.1
2024-06-07 10:03:25,DEV-010,38.54,22,0.651,30.44,Normal,261.2
2024-06-07 10:04:26,DEV-007,84.48,20,2.132,27.23,Warning,320.1
2024-06-07 10:04:42,DEV-009,51.76,67,0.03,31.85,Normal,246.1
2024-06-07 10:05:35,DEV-017,62.49,76,0.502,29.95,Normal,282.9
2024-06-07 10:07:06,DEV-015,38.54,61,1.364,31.5,Normal,244.8
2024-06-07 10:08:23,DEV-015,72.61,24,1.662,33.13,Critical,341.2
2024-06-07 10:08:59,DEV-009,19.76,63,0.413,29.4,Normal,258.8
2024-06-07 10:10:40,DEV-006,65.99,68,1.776,28.16,Critical,420.5
2024-06-07 10:11:38,DEV-017,26.18,42,0.763,25.71,Normal,271.6
2024-06-07 10:12:57,DEV-004,49.88,49,0.469,26.86,Normal,212.3
2024-06-07 10:14:24,DEV-020,51.39,83,0.23,27.06,Normal,242.4
2024-06-07 10:15:09,DEV-019,67.29,84,0.649,29.31,Normal,227.8
2024-06-07 10:15:34,DEV-002,52.56,37,0.69,21.7,Normal,254.7
2024-06-07 10:16:33,DEV-001,46.25,33,0.077,31.72,Normal,183.2
2024-06-07 10:16:59,DEV-009,43.13,50,0.268,29.17,Normal,352.1
2024-06-07 10:18:27,DEV-008,41.62,25,1.726,27.37,Normal,199.9
2024-06-07 10:19:04,DEV-002,55.37,36,0.29,26.48,Normal,278.3
2024-06-07 10:19:45,DEV-016,56.89,72,0.633,30.52,Normal,124.7
2024-06-07 10:20:40,DEV-015,46.92,60,0.512,28.95,Normal,281.0
2024-06-07 10:21:31,DEV-011,26.3,80,0.611,26.99,Normal,240.8
2024-06-07 10:21:59,DEV-001,45.14,69,0.817,35.81,Normal,242.7
2024-06-07 10:22:10,DEV-010,51.98,79,0.561,29.47,Normal,258.5
2024-06-07 10:23:00,DEV-013,62.35,76,0.292,30.61,Normal,209.2
2024-06-07 10:24:52,DEV-002,72.71,79,2.233,32.78,Critical,388.4
2024-06-07 10:26:22,DEV-017,20.81,35,0.153,30.37,Normal,267.4
2024-06-07 10:28:10,DEV-009,21.62,45,0.206,28.31,Normal,275.7
2024-06-07 10:28:47,DEV-008,78.9,51,2.047,33.67,Critical,397.8
2024-06-07 10:29:47,DEV-019,49.53,27,1.077,39.32,Normal,253.5
2024-06-07 10:29:57,DEV-003,54.72,85,0.086,25.74,Normal,273.0
2024-06-07 10:31:32,DEV-015,35.75,37,0.319,26.83,Normal,252.0
2024-06-07 10:33:13,DEV-006,46.37,45,0.081,24.85,Normal,215.2
2024-06-07 10:34:51,DEV-002,46.1,79,0.497,32.77,Normal,312.7
2024-06-07 10:35:18,DEV-017,66.68,71,2.65,34.9,Warning,390.3
2024-06-07 10:35:31,DEV-002,65.7,42,0.828,33.83,Warning,478.1
2024-06-07 10:35:51,DEV-020,44.78,37,0.541,31.14,Normal,309.7
2024-06-07 10:37:25,DEV-015,52.51,45,0.624,25.28,Normal,229.5
2024-06-07 10:39:03,DEV-009,34.95,80,0.196,30.14,Normal,192.5
2024-06-07 10:39:26,DEV-004,68.95,53,2.635,28.07,Warning,332.4
2024-06-07 10:40:13,DEV-013,53.36,27,1.229,30.68,Warning,371.7
2024-06-07 10:41:27,DEV-010,58.24,64,1.097,33.26,Normal,241.6
2024-06-07 10:42:39,DEV-017,51.24,52,1.186,30.03,Normal,214.9
2024-06-07 10:43:20,DEV-007,52.78,77,2.937,29.82,Critical,373.5
2024-06-07 10:44:05,DEV-005,46.78,25,0.006,29.42,Normal,279.3
2024-06-07 10:46:03,DEV-014,34.18,79,1.065,25.49,Normal,229.3
2024-06-07 10:47:03,DEV-015,73.53,63,2.271,32.09,Critical,360.2
2024-06-07 10:48:02,DEV-009,42.88,32,0.005,29.52,Normal,261.1
2024-06-07 10:49:20,DEV-014,53.25,80,1.087,28.96,Normal,209.8
2024-06-07 10:50:27,DEV-020,50.28,66,0.383,31.4,Normal,231.9
2024-06-07 10:50:44,DEV-017,43.7,21,1.146,37.42,Normal,282.0
2024-06-07 10:52:02,DEV-014,32.4,53,0.544,30.98,Normal,220.2
2024-06-07 10:53:52,DEV-006,42.11,61,0.406,25.13,Normal,253.1
2024-06-07 10:54:51,DEV-011,42.98,81,0.73,32.31,Normal,222.6
2024-06-07 10:55:31,DEV-005,57.82,51,0.06,30.49,Normal,261.2
2024-06-07 10:56:23,DEV-019,63.6,31,0.675,29.39,Critical,371.8
2024-06-07 10:57:27,DEV-014,46.05,58,0.366,24.87,Normal,280.9
2024-06-07 10:59:07,DEV-008,23.14,29,0.192,22.51,Normal,265.8
2024-06-07 11:00:45,DEV-009,61.68,74,0.745,30.07,Normal,241.4
2024-06-07 11:02:43,DEV-004,58.41,67,0.619,33.02,Critical,388.2
2024-06-07 11:02:56,DEV-001,35.09,36,0.57,31.29,Normal,268.0
2024-06-07 11:04:21,DEV-019,40.51,71,0.821,33.79,Normal,248.0
2024-06-07 11:06:00,DEV-013,44.33,32,0.11,30.1,Normal,236.2
2024-06-07 11:06:19,DEV-012,44.82,54,1.15,30.12,Normal,222.5
2024-06-07 11:08:07,DEV-017,41.48,21,0.568,28.75,Normal,180.6
2024-06-07 11:08:47,DEV-020,70.86,48,2.502,33.08,Critical,397.6
2024-06-07 11:09:07,DEV-013,27.36,69,1.556,33.44,Normal,313.0
2024-06-07 11:10:05,DEV-003,45.68,23,0.933,34.95,Normal,259.7
2024-06-07 11:10:19,DEV-004,53.04,77,0.864,24.08,Normal,288.4
2024-06-07 11:11:46,DEV-017,35.54,26,0.907,27.19,Normal,305.7
2024-06-07 11:13:30,DEV-012,56.31,48,1.008,29.77,Normal,275.7
2024-06-07 11:14:09,DEV-006,44.56,64,0.939,34.93,Normal,278.2
2024-06-07 11:14:23,DEV-012,63.54,77,1.928,34.59,Critical,438.2
