timestamp,building_id,energy_kwh,temperature_f,humidity_pct,occupancy,building_type,floor_area_sqft,hvac_mode,is_weekend
2024-06-23 15:00:00,BLD-4,8.87,67.2,80,0,Office,18430,Off,True
2024-06-23 16:00:00,BLD-3,10.07,60.4,37,0,Warehouse,14407,Heating,True
2024-06-23 17:00:00,BLD-1,21.71,63.7,39,0,Data Center,69880,Cooling,True
2024-06-23 18:00:00,BLD-4,2.97,74.7,36,0,Office,18430,Off,True
2024-06-23 19:00:00,BLD-1,13.49,67.5,59,0,Data Center,69880,Auto,True
2024-06-23 20:00:00,BLD-2,58.19,57.4,53,0,Retail,87908,Off,True
2024-06-23 21:00:00,BLD-3,5.63,59.9,30,0,Warehouse,14407,Auto,True
2024-06-23 22:00:00,BLD-2,31.56,59.2,75,0,Retail,87908,Heating,True
2024-06-23 23:00:00,BLD-1,28.96,63.6,27,0,Data Center,69880,Off,True
2024-06-24 00:00:00,BLD-5,40.99,60.5,59,0,School,79525,Heating,False
2024-06-24 01:00:00,BLD-1,25.03,65.0,38,0,Data Center,69880,Off,False
2024-06-24 02:00:00,BLD-4,9.31,66.7,49,1,Office,18430,Cooling,False
2024-06-24 03:00:00,BLD-4,11.18,65.6,77,0,Office,18430,Off,False
2024-06-24 04:00:00,BLD-2,57.51,66.5,15,1,Retail,87908,Heating,False
2024-06-24 05:00:00,BLD-5,31.49,72.7,83,1,School,79525,Cooling,False
2024-06-24 06:00:00,BLD-5,73.52,69.1,33,0,School,79525,Auto,False
2024-06-24 07:00:00,BLD-5,54.05,71.8,60,1,School,79525,Auto,False
2024-06-24 08:00:00,BLD-1,127.5,64.3,41,0,Data Center,69880,Cooling,False
2024-06-24 09:00:00,BLD-2,240.3,65.2,84,1,Retail,87908,Off,False
2024-06-24 10:00:00,BLD-1,156.05,62.7,45,0,Data Center,69880,Cooling,False
2024-06-24 11:00:00,BLD-1,185.78,68.4,64,0,Data Center,69880,Cooling,False
2024-06-24 12:00:00,BLD-1,157.56,69.1,88,1,Data Center,69880,Heating,False
2024-06-24 13:00:00,BLD-3,23.94,68.8,65,0,Warehouse,14407,Heating,False
2024-06-24 14:00:00,BLD-2,173.94,64.8,88,0,Retail,87908,Off,False
2024-06-24 15:00:00,BLD-4,40.53,68.7,78,0,Office,18430,Off,False
2024-06-24 16:00:00,BLD-1,201.99,68.1,73,1,Data Center,69880,Auto,False
2024-06-24 17:00:00,BLD-5,190.74,66.4,52,0,School,79525,Heating,False
2024-06-24 18:00:00,BLD-2,233.72,63.4,77,0,Retail,87908,Heating,False
2024-06-24 19:00:00,BLD-1,33.11,58.7,82,0,Data Center,69880,Off,False
2024-06-24 20:00:00,BLD-3,7.63,73.7,73,0,Warehouse,14407,Auto,False
2024-06-24 21:00:00,BLD-5,19.33,64.5,75,0,School,79525,Cooling,False
2024-06-24 22:00:00,BLD-3,8.88,69.2,17,0,Warehouse,14407,Auto,False
2024-06-24 23:00:00,BLD-1,29.87,66.1,60,0,Data Center,69880,Off,False
2024-06-25 00:00:00,BLD-5,47.17,72.7,16,0,School,79525,Heating,False
2024-06-25 01:00:00,BLD-2,43.57,72.2,27,1,Retail,87908,Heating,False
2024-06-25 02:00:00,BLD-3,9.44,49.7,76,0,Warehouse,14407,Heating,False
2024-06-25 03:00:00,BLD-5,29.71,69.1,66,0,School,79525,Off,False
2024-06-25 04:00:00,BLD-2,69.9,66.1,59,1,Retail,87908,Auto,False
2024-06-25 05:00:00,BLD-5,56.56,66.6,26,1,School,79525,Auto,False
2024-06-25 06:00:00,BLD-3,5.72,64.3,55,1,Warehouse,14407,Auto,False
2024-06-25 07:00:00,BLD-1,69.31,62.6,65,0,Data Center,69880,Off,False
2024-06-25 08:00:00,BLD-1,193.8,68.9,36,1,Data Center,69880,Cooling,False
2024-06-25 09:00:00,BLD-5,148.48,66.9,88,0,School,79525,Cooling,False
2024-06-25 10:00:00,BLD-1,170.26,67.6,89,0,Data Center,69880,Heating,False
2024-06-25 11:00:00,BLD-1,183.1,60.6,92,0,Data Center,69880,Cooling,False
2024-06-25 12:00:00,BLD-5,206.09,68.3,58,0,School,79525,Auto,False
2024-06-25 13:00:00,BLD-4,36.86,70.5,74,0,Office,18430,Off,False
2024-06-25 14:00:00,BLD-2,222.71,66.9,84,1,Retail,87908,Off,False
2024-06-25 15:00:00,BLD-1,202.61,65.6,60,1,Data Center,69880,Auto,False
2024-06-25 16:00:00,BLD-1,119.38,74.1,74,0,Data Center,69880,Auto,False
2024-06-25 17:00:00,BLD-5,134.11,55.3,47,1,School,79525,Cooling,False
2024-06-25 18:00:00,BLD-5,176.22,77.8,23,1,School,79525,Auto,False
2024-06-25 19:00:00,BLD-4,10.38,57.0,94,0,Office,18430,Off,False
2024-06-25 20:00:00,BLD-2,29.99,71.4,24,1,Retail,87908,Cooling,False
2024-06-25 21:00:00,BLD-3,5.18,78.1,35,1,Warehouse,14407,Auto,False
2024-06-25 22:00:00,BLD-2,31.07,57.0,72,0,Retail,87908,Cooling,False
2024-06-25 23:00:00,BLD-3,9.72,63.6,20,0,Warehouse,14407,Heating,False
2024-06-26 00:00:00,BLD-2,64.05,72.6,39,1,Retail,87908,Off,False
2024-06-26 01:00:00,BLD-5,40.72,54.1,57,0,School,79525,Off,False
2024-06-26 02:00:00,BLD-4,7.74,68.0,26,1,Office,18430,Off,False
2024-06-26 03:00:00,BLD-4,12.07,64.2,42,0,Office,18430,Off,False
2024-06-26 04:00:00,BLD-2,25.86,64.0,42,0,Retail,87908,Auto,False
2024-06-26 05:00:00,BLD-2,68.45,66.9,33,0,Retail,87908,Off,False
2024-06-26 06:00:00,BLD-2,37.62,63.7,72,0,Retail,87908,Auto,False
2024-06-26 07:00:00,BLD-4,10.23,70.8,45,0,Office,18430,Off,False
2024-06-26 08:00:00,BLD-3,24.06,53.7,32,1,Warehouse,14407,Cooling,False
2024-06-26 09:00:00,BLD-1,111.41,61.8,27,0,Data Center,69880,Off,False
2024-06-26 10:00:00,BLD-2,202.46,75.5,58,0,Retail,87908,Off,False
2024-06-26 11:00:00,BLD-4,29.44,58.9,64,0,Office,18430,Heating,False
2024-06-26 12:00:00,BLD-4,41.87,60.5,51,0,Office,18430,Cooling,False
2024-06-26 13:00:00,BLD-1,137.54,71.3,46,0,Data Center,69880,Cooling,False
2024-06-26 14:00:00,BLD-4,35.25,68.0,19,0,Office,18430,Off,False
2024-06-26 15:00:00,BLD-4,40.95,74.6,37,1,Office,18430,Auto,False
2024-06-26 16:00:00,BLD-2,189.71,64.0,27,1,Retail,87908,Auto,False
2024-06-26 17:00:00,BLD-1,185.16,62.1,41,1,Data Center,69880,Auto,False
2024-06-26 18:00:00,BLD-3,40.08,62.8,18,1,Warehouse,14407,Cooling,False
2024-06-26 19:00:00,BLD-1,37.27,65.3,17,0,Data Center,69880,Auto,False
2024-06-26 20:00:00,BLD-3,9.5,66.5,54,0,Warehouse,14407,Off,False
2024-06-26 21:00:00,BLD-5,37.41,63.9,95,0,School,79525,Auto,False
2024-06-26 22:00:00,BLD-4,12.53,66.4,84,1,Office,18430,Heating,False
2024-06-26 23:00:00,BLD-3,3.79,67.3,19,1,Warehouse,14407,Auto,False
2024-06-27 00:00:00,BLD-2,67.22,72.3,94,0,Retail,87908,Heating,False
2024-06-27 01:00:00,BLD-5,33.05,70.6,92,1,School,79525,Heating,False
2024-06-27 02:00:00,BLD-1,45.13,63.8,18,1,Data Center,69880,Off,False
2024-06-27 03:00:00,BLD-1,37.17,71.5,46,0,Data Center,69880,Off,False
2024-06-27 04:00:00,BLD-4,9.89,62.0,21,1,Office,18430,Cooling,False
2024-06-27 05:00:00,BLD-4,1.38,67.5,35,1,Office,18430,Off,False
2024-06-27 06:00:00,BLD-4,14.0,68.6,84,0,Office,18430,Heating,False
2024-06-27 07:00:00,BLD-4,12.79,65.1,77,0,Office,18430,Heating,False
2024-06-27 08:00:00,BLD-2,236.11,73.8,73,0,Retail,87908,Heating,False
2024-06-27 09:00:00,BLD-2,133.27,55.5,95,1,Retail,87908,Off,False
2024-06-27 10:00:00,BLD-2,186.34,62.7,51,0,Retail,87908,Off,False
2024-06-27 11:00:00,BLD-5,227.59,69.3,89,1,School,79525,Cooling,False
2024-06-27 12:00:00,BLD-2,205.37,66.2,76,1,Retail,87908,Heating,False
2024-06-27 13:00:00,BLD-5,150.16,69.7,58,1,School,79525,Auto,False
2024-06-27 14:00:00,BLD-4,39.66,62.4,54,0,Office,18430,Auto,False
2024-06-27 15:00:00,BLD-4,41.96,68.9,47,1,Office,18430,Auto,False
2024-06-27 16:00:00,BLD-4,52.54,65.1,37,0,Office,18430,Auto,False
2024-06-27 17:00:00,BLD-1,167.88,61.0,88,1,Data Center,69880,Off,False
2024-06-27 18:00:00,BLD-5,170.39,67.5,49,1,School,79525,Cooling,False
2024-06-27 19:00:00,BLD-1,53.99,60.2,84,0,Data Center,69880,Cooling,False
2024-06-27 20:00:00,BLD-1,30.14,73.9,87,1,Data Center,69880,Auto,False
2024-06-27 21:00:00,BLD-2,53.97,61.8,71,1,Retail,87908,Heating,False
2024-06-27 22:00:00,BLD-5,56.64,71.2,55,0,School,79525,Cooling,False
2024-06-27 23:00:00,BLD-2,48.04,57.5,89,1,Retail,87908,Heating,False
2024-06-28 00:00:00,BLD-1,59.68,74.5,73,1,Data Center,69880,Cooling,False
2024-06-28 01:00:00,BLD-5,64.21,64.1,39,1,School,79525,Heating,False
2024-06-28 02:00:00,BLD-3,4.89,67.6,84,0,Warehouse,14407,Heating,False
2024-06-28 03:00:00,BLD-1,55.22,65.2,68,1,Data Center,69880,Off,False
2024-06-28 04:00:00,BLD-4,9.99,72.5,19,0,Office,18430,Off,False
2024-06-28 05:00:00,BLD-1,22.13,55.8,48,1,Data Center,69880,Off,False
2024-06-28 06:00:00,BLD-2,56.57,65.7,38,1,Retail,87908,Heating,False
2024-06-28 07:00:00,BLD-4,10.59,63.5,65,1,Office,18430,Off,False
2024-06-28 08:00:00,BLD-3,41.43,64.1,86,0,Warehouse,14407,Cooling,False
2024-06-28 09:00:00,BLD-5,170.22,71.9,92,1,School,79525,Auto,False
2024-06-28 10:00:00,BLD-1,149.08,66.1,77,0,Data Center,69880,Cooling,False
2024-06-28 11:00:00,BLD-5,174.56,68.4,67,1,School,79525,Off,False
2024-06-28 12:00:00,BLD-4,43.3,63.3,35,0,Office,18430,Off,False
2024-06-28 13:00:00,BLD-3,36.93,57.8,44,1,Warehouse,14407,Off,False
2024-06-28 14:00:00,BLD-3,21.03,59.3,28,1,Warehouse,14407,Cooling,False
2024-06-28 15:00:00,BLD-2,202.0,70.5,67,0,Retail,87908,Off,False
2024-06-28 16:00:00,BLD-2,195.49,68.3,21,1,Retail,87908,Heating,False
2024-06-28 17:00:00,BLD-3,32.92,69.9,82,1,Warehouse,14407,Auto,False
2024-06-28 18:00:00,BLD-5,184.48,60.2,70,1,School,79525,Heating,False
2024-06-28 19:00:00,BLD-4,10.94,59.5,66,1,Office,18430,Auto,False
2024-06-28 20:00:00,BLD-5,22.32,67.6,57,0,School,79525,Off,False
2024-06-28 21:00:00,BLD-4,7.79,55.2,91,1,Office,18430,Cooling,False
2024-06-28 22:00:00,BLD-3,6.74,59.2,38,1,Warehouse,14407,Heating,False
2024-06-28 23:00:00,BLD-1,42.71,56.7,31,1,Data Center,69880,Heating,False
2024-06-29 00:00:00,BLD-4,9.97,59.2,70,0,Office,18430,Cooling,True
2024-06-29 01:00:00,BLD-1,29.55,63.5,44,0,Data Center,69880,Off,True
2024-06-29 02:00:00,BLD-2,48.87,72.4,28,0,Retail,87908,Off,True
2024-06-29 03:00:00,BLD-3,10.71,60.6,46,0,Warehouse,14407,Cooling,True
2024-06-29 04:00:00,BLD-2,45.42,67.7,87,0,Retail,87908,Auto,True
2024-06-29 05:00:00,BLD-4,7.38,57.3,93,0,Office,18430,Cooling,True
2024-06-29 06:00:00,BLD-1,46.28,57.2,15,0,Data Center,69880,Cooling,True
2024-06-29 07:00:00,BLD-5,26.45,66.2,54,0,School,79525,Heating,True
2024-06-29 08:00:00,BLD-5,23.07,62.6,48,0,School,79525,Cooling,True
2024-06-29 09:00:00,BLD-2,58.45,66.6,58,0,Retail,87908,Heating,True
2024-06-29 10:00:00,BLD-4,13.4,62.9,29,0,Office,18430,Auto,True
2024-06-29 11:00:00,BLD-3,11.53,69.6,81,0,Warehouse,14407,Heating,True
2024-06-29 12:00:00,BLD-5,32.64,64.9,86,0,School,79525,Heating,True
2024-06-29 13:00:00,BLD-5,58.9,65.3,40,0,School,79525,Off,True
2024-06-29 14:00:00,BLD-3,7.7,76.8,53,0,Warehouse,14407,Cooling,True
2024-06-29 15:00:00,BLD-3,9.4,62.1,92,0,Warehouse,14407,Auto,True
2024-06-29 16:00:00,BLD-4,11.91,74.3,55,0,Office,18430,Off,True
2024-06-29 17:00:00,BLD-4,8.87,72.3,30,0,Office,18430,Off,True
2024-06-29 18:00:00,BLD-2,58.23,69.1,35,0,Retail,87908,Cooling,True
2024-06-29 19:00:00,BLD-4,7.44,73.9,36,0,Office,18430,Cooling,True
2024-06-29 20:00:00,BLD-4,12.44,54.9,82,0,Office,18430,Off,True
2024-06-29 21:00:00,BLD-4,12.47,55.1,35,0,Office,18430,Heating,True
2024-06-29 22:00:00,BLD-4,12.94,62.5,82,0,Office,18430,Cooling,True
2024-06-29 23:00:00,BLD-5,58.75,70.1,88,0,School,79525,Auto,True
2024-06-30 00:00:00,BLD-4,5.02,66.3,21,0,Office,18430,Off,True
2024-06-30 01:00:00,BLD-1,27.75,52.0,33,0,Data Center,69880,Cooling,True
2024-06-30 02:00:00,BLD-2,56.82,62.3,88,0,Retail,87908,Auto,True
2024-06-30 03:00:00,BLD-2,42.71,69.3,63,0,Retail,87908,Auto,True
2024-06-30 04:00:00,BLD-2,35.11,69.6,86,0,Retail,87908,Off,True
2024-06-30 05:00:00,BLD-2,53.47,61.1,24,0,Retail,87908,Heating,True
2024-06-30 06:00:00,BLD-4,5.48,71.9,48,0,Office,18430,Off,True
2024-06-30 07:00:00,BLD-2,47.49,65.2,46,0,Retail,87908,Off,True
2024-06-30 08:00:00,BLD-4,6.01,64.0,92,0,Office,18430,Off,True
2024-06-30 09:00:00,BLD-5,62.21,66.8,63,0,School,79525,Off,True
2024-06-30 10:00:00,BLD-4,9.27,69.7,52,0,Office,18430,Heating,True
2024-06-30 11:00:00,BLD-1,21.41,53.5,65,0,Data Center,69880,Heating,True
2024-06-30 12:00:00,BLD-4,11.01,67.3,68,0,Office,18430,Heating,True
2024-06-30 13:00:00,BLD-4,7.32,71.7,51,0,Office,18430,Auto,True
2024-06-30 14:00:00,BLD-3,8.48,59.0,86,0,Warehouse,14407,Cooling,True
2024-06-30 15:00:00,BLD-1,40.95,64.4,81,0,Data Center,69880,Auto,True
2024-06-30 16:00:00,BLD-1,36.86,58.0,62,0,Data Center,69880,Off,True
2024-06-30 17:00:00,BLD-4,13.24,68.5,26,0,Office,18430,Cooling,True
2024-06-30 18:00:00,BLD-3,8.71,56.8,57,0,Warehouse,14407,Off,True
2024-06-30 19:00:00,BLD-1,39.3,67.6,72,0,Data Center,69880,Cooling,True
2024-06-30 20:00:00,BLD-1,32.81,68.2,86,0,Data Center,69880,Auto,True
2024-06-30 21:00:00,BLD-1,24.07,67.8,69,0,Data Center,69880,Auto,True
2024-06-30 22:00:00,BLD-5,47.49,68.5,58,0,School,79525,Cooling,True
2024-06-30 23:00:00,BLD-1,31.89,63.0,76,0,Data Center,69880,Auto,True
2024-07-01 00:00:00,BLD-3,6.11,75.5,48,0,Warehouse,14407,Auto,False
2024-07-01 01:00:00,BLD-4,7.43,73.9,62,1,Office,18430,Auto,False
2024-07-01 02:00:00,BLD-3,10.26,59.8,18,0,Warehouse,14407,Off,False
2024-07-01 03:00:00,BLD-5,48.12,66.6,57,0,School,79525,Auto,False
2024-07-01 04:00:00,BLD-4,10.84,63.1,54,0,Office,18430,Cooling,False
2024-07-01 05:00:00,BLD-2,50.83,66.1,30,0,Retail,87908,Auto,False
2024-07-01 06:00:00,BLD-5,34.52,79.9,71,1,School,79525,Off,False
2024-07-01 07:00:00,BLD-2,81.43,76.6,68,1,Retail,87908,Off,False
2024-07-01 08:00:00,BLD-4,56.89,76.1,93,1,Office,18430,Off,False
2024-07-01 09:00:00,BLD-5,189.54,65.5,35,1,School,79525,Cooling,False
2024-07-01 10:00:00,BLD-1,212.68,67.0,62,1,Data Center,69880,Off,False
2024-07-01 11:00:00,BLD-1,112.07,77.3,84,0,Data Center,69880,Heating,False
2024-07-01 12:00:00,BLD-4,47.7,77.1,46,1,Office,18430,Off,False
2024-07-01 13:00:00,BLD-4,54.2,64.7,31,1,Office,18430,Off,False
2024-07-01 14:00:00,BLD-2,197.97,74.0,77,1,Retail,87908,Cooling,False
2024-07-01 15:00:00,BLD-3,41.93,71.5,37,0,Warehouse,14407,Cooling,False
2024-07-01 16:00:00,BLD-3,23.65,66.4,88,1,Warehouse,14407,Heating,False
2024-07-01 17:00:00,BLD-4,55.33,77.4,65,0,Office,18430,Heating,False
2024-07-01 18:00:00,BLD-3,26.75,64.5,75,1,Warehouse,14407,Off,False
2024-07-01 19:00:00,BLD-4,12.93,62.1,36,0,Office,18430,Heating,False
2024-07-01 20:00:00,BLD-2,49.89,71.3,80,1,Retail,87908,Cooling,False
2024-07-01 21:00:00,BLD-4,8.98,77.1,45,1,Office,18430,Off,False
2024-07-01 22:00:00,BLD-3,4.53,70.2,88,1,Warehouse,14407,Auto,False
2024-07-01 23:00:00,BLD-4,7.49,71.3,67,0,Office,18430,Heating,False
2024-07-02 00:00:00,BLD-3,6.34,68.6,34,0,Warehouse,14407,Auto,False
2024-07-02 01:00:00,BLD-5,51.95,83.6,73,0,School,79525,Cooling,False
2024-07-02 02:00:00,BLD-2,37.79,69.4,92,0,Retail,87908,Auto,False
2024-07-02 03:00:00,BLD-4,6.76,69.2,34,0,Office,18430,Auto,False
2024-07-02 04:00:00,BLD-5,38.06,75.9,19,0,School,79525,Heating,False
2024-07-02 05:00:00,BLD-1,50.31,71.4,56,1,Data Center,69880,Off,False
2024-07-02 06:00:00,BLD-4,7.85,70.1,25,0,Office,18430,Cooling,False
2024-07-02 07:00:00,BLD-2,33.59,71.2,17,0,Retail,87908,Off,False
2024-07-02 08:00:00,BLD-3,40.73,70.4,61,1,Warehouse,14407,Off,False
2024-07-02 09:00:00,BLD-3,42.09,72.6,57,0,Warehouse,14407,Heating,False
2024-07-02 10:00:00,BLD-1,135.23,71.9,95,0,Data Center,69880,Heating,False
2024-07-02 11:00:00,BLD-4,52.38,70.5,49,0,Office,18430,Off,False
2024-07-02 12:00:00,BLD-5,201.41,73.2,27,1,School,79525,Heating,False
2024-07-02 13:00:00,BLD-3,25.19,74.4,90,0,Warehouse,14407,Auto,False
2024-07-02 14:00:00,BLD-2,217.49,68.9,90,0,Retail,87908,Heating,False
2024-07-02 15:00:00,BLD-5,238.75,70.5,90,0,School,79525,Cooling,False
2024-07-02 16:00:00,BLD-4,48.35,74.3,33,0,Office,18430,Off,False
2024-07-02 17:00:00,BLD-1,193.68,74.2,80,0,Data Center,69880,Heating,False
2024-07-02 18:00:00,BLD-3,40.59,70.3,22,1,Warehouse,14407,Heating,False
2024-07-02 19:00:00,BLD-3,9.79,72.3,82,0,Warehouse,14407,Off,False
2024-07-02 20:00:00,BLD-2,26.72,66.7,18,1,Retail,87908,Cooling,False
2024-07-02 21:00:00,BLD-1,29.18,75.3,59,1,Data Center,69880,Heating,False
2024-07-02 22:00:00,BLD-2,42.28,78.5,95,0,Retail,87908,Cooling,False
2024-07-02 23:00:00,BLD-4,11.11,76.3,84,1,Office,18430,Cooling,False
2024-07-03 00:00:00,BLD-4,16.82,72.6,50,0,Office,18430,Auto,False
2024-07-03 01:00:00,BLD-2,49.54,74.3,44,0,Retail,87908,Auto,False
2024-07-03 02:00:00,BLD-1,36.59,71.1,24,0,Data Center,69880,Off,False
2024-07-03 03:00:00,BLD-2,63.66,74.3,93,1,Retail,87908,Off,False
2024-07-03 04:00:00,BLD-2,62.86,80.1,52,0,Retail,87908,Auto,False
2024-07-03 05:00:00,BLD-3,7.18,70.1,95,1,Warehouse,14407,Cooling,False
2024-07-03 06:00:00,BLD-2,32.83,73.1,60,1,Retail,87908,Off,False
2024-07-03 07:00:00,BLD-3,5.6,70.3,71,0,Warehouse,14407,Off,False
2024-07-03 08:00:00,BLD-4,52.32,74.7,70,1,Office,18430,Cooling,False
2024-07-03 09:00:00,BLD-1,172.87,69.2,35,1,Data Center,69880,Cooling,False
2024-07-03 10:00:00,BLD-3,30.45,63.9,35,0,Warehouse,14407,Off,False
2024-07-03 11:00:00,BLD-2,209.92,66.3,81,1,Retail,87908,Auto,False
2024-07-03 12:00:00,BLD-1,139.27,77.4,77,1,Data Center,69880,Heating,False
2024-07-03 13:00:00,BLD-4,50.53,71.6,79,1,Office,18430,Off,False
2024-07-03 14:00:00,BLD-5,179.85,64.6,32,0,School,79525,Auto,False
2024-07-03 15:00:00,BLD-1,181.45,76.5,45,1,Data Center,69880,Auto,False
2024-07-03 16:00:00,BLD-5,219.49,70.1,25,1,School,79525,Off,False
2024-07-03 17:00:00,BLD-1,169.79,75.0,29,0,Data Center,69880,Auto,False
2024-07-03 18:00:00,BLD-2,136.34,63.8,46,1,Retail,87908,Auto,False
2024-07-03 19:00:00,BLD-1,50.85,72.9,76,1,Data Center,69880,Heating,False
2024-07-03 20:00:00,BLD-5,43.86,65.5,38,0,School,79525,Heating,False
2024-07-03 21:00:00,BLD-5,46.73,70.0,27,1,School,79525,Auto,False
2024-07-03 22:00:00,BLD-2,52.64,69.3,90,0,Retail,87908,Cooling,False
2024-07-03 23:00:00,BLD-2,39.05,67.1,87,1,Retail,87908,Cooling,False
2024-07-04 00:00:00,BLD-3,5.01,71.3,89,0,Warehouse,14407,Auto,False
2024-07-04 01:00:00,BLD-4,10.32,71.2,46,0,Office,18430,Heating,False
2024-07-04 02:00:00,BLD-2,29.57,66.2,57,1,Retail,87908,Auto,False
2024-07-04 03:00:00,BLD-5,49.15,67.3,45,1,School,79525,Auto,False
2024-07-04 04:00:00,BLD-5,47.07,74.1,85,0,School,79525,Heating,False
2024-07-04 05:00:00,BLD-5,20.52,74.7,27,0,School,79525,Off,False
2024-07-04 06:00:00,BLD-4,14.01,75.4,54,0,Office,18430,Cooling,False
2024-07-04 07:00:00,BLD-4,9.45,77.0,92,0,Office,18430,Auto,False
2024-07-04 08:00:00,BLD-3,31.8,71.0,24,0,Warehouse,14407,Heating,False
2024-07-04 09:00:00,BLD-4,46.05,70.5,47,0,Office,18430,Heating,False
2024-07-04 10:00:00,BLD-3,38.28,62.9,66,1,Warehouse,14407,Auto,False
2024-07-04 11:00:00,BLD-5,208.7,78.9,21,1,School,79525,Off,False
2024-07-04 12:00:00,BLD-5,181.11,69.8,44,1,School,79525,Cooling,False
2024-07-04 13:00:00,BLD-5,141.76,71.9,62,0,School,79525,Cooling,False
2024-07-04 14:00:00,BLD-5,127.44,69.2,35,0,School,79525,Off,False
2024-07-04 15:00:00,BLD-4,51.95,81.9,66,0,Office,18430,Auto,False
2024-07-04 16:00:00,BLD-2,146.44,70.3,34,0,Retail,87908,Cooling,False
2024-07-04 17:00:00,BLD-4,55.04,66.9,92,1,Office,18430,Auto,False
2024-07-04 18:00:00,BLD-1,173.41,65.3,63,1,Data Center,69880,Cooling,False
2024-07-04 19:00:00,BLD-3,6.8,58.9,35,0,Warehouse,14407,Auto,False
2024-07-04 20:00:00,BLD-1,23.85,72.3,37,1,Data Center,69880,Auto,False
2024-07-04 21:00:00,BLD-2,39.24,74.6,37,0,Retail,87908,Off,False
2024-07-04 22:00:00,BLD-3,7.21,72.0,66,0,Warehouse,14407,Auto,False
2024-07-04 23:00:00,BLD-4,8.05,65.0,55,1,Office,18430,Auto,False
2024-07-05 00:00:00,BLD-2,47.91,80.2,16,0,Retail,87908,Off,False
2024-07-05 01:00:00,BLD-2,59.76,67.3,72,1,Retail,87908,Off,False
2024-07-05 02:00:00,BLD-5,27.15,76.5,90,1,School,79525,Off,False
2024-07-05 03:00:00,BLD-3,10.15,65.5,88,1,Warehouse,14407,Auto,False
2024-07-05 04:00:00,BLD-3,1.39,74.5,19,1,Warehouse,14407,Auto,False
2024-07-05 05:00:00,BLD-1,29.39,75.5,66,1,Data Center,69880,Auto,False
2024-07-05 06:00:00,BLD-1,23.36,70.3,77,0,Data Center,69880,Off,False
2024-07-05 07:00:00,BLD-1,29.64,64.4,26,1,Data Center,69880,Off,False
2024-07-05 08:00:00,BLD-3,31.39,68.8,65,0,Warehouse,14407,Auto,False
2024-07-05 09:00:00,BLD-1,137.99,64.3,36,0,Data Center,69880,Heating,False
2024-07-05 10:00:00,BLD-3,31.5,82.1,71,1,Warehouse,14407,Heating,False
2024-07-05 11:00:00,BLD-2,183.54,82.7,40,0,Retail,87908,Off,False
2024-07-05 12:00:00,BLD-4,36.51,74.2,38,1,Office,18430,Auto,False
2024-07-05 13:00:00,BLD-4,30.82,71.7,50,0,Office,18430,Heating,False
2024-07-05 14:00:00,BLD-2,234.31,65.0,62,1,Retail,87908,Heating,False
2024-07-05 15:00:00,BLD-1,160.58,70.6,72,1,Data Center,69880,Off,False
2024-07-05 16:00:00,BLD-4,48.59,69.6,63,0,Office,18430,Cooling,False
2024-07-05 17:00:00,BLD-1,193.0,72.1,35,1,Data Center,69880,Off,False
2024-07-05 18:00:00,BLD-5,168.37,70.4,81,0,School,79525,Off,False
2024-07-05 19:00:00,BLD-4,11.94,69.8,43,1,Office,18430,Cooling,False
2024-07-05 20:00:00,BLD-4,7.21,67.7,65,0,Office,18430,Heating,False
2024-07-05 21:00:00,BLD-5,38.04,69.5,59,1,School,79525,Off,False
2024-07-05 22:00:00,BLD-2,33.87,68.9,75,0,Retail,87908,Heating,False
2024-07-05 23:00:00,BLD-2,31.78,80.0,82,0,Retail,87908,Off,False
2024-07-06 00:00:00,BLD-3,6.74,70.2,28,0,Warehouse,14407,Heating,True
2024-07-06 01:00:00,BLD-1,38.62,72.0,91,0,Data Center,69880,Off,True
2024-07-06 02:00:00,BLD-3,12.13,72.6,63,0,Warehouse,14407,Cooling,True
2024-07-06 03:00:00,BLD-4,7.21,66.3,71,0,Office,18430,Auto,True
2024-07-06 04:00:00,BLD-5,22.99,66.0,43,0,School,79525,Heating,True
2024-07-06 05:00:00,BLD-2,49.18,67.5,61,0,Retail,87908,Cooling,True
2024-07-06 06:00:00,BLD-2,37.79,72.6,57,0,Retail,87908,Off,True
2024-07-06 07:00:00,BLD-2,42.2,62.9,42,0,Retail,87908,Heating,True
2024-07-06 08:00:00,BLD-1,40.31,66.9,83,0,Data Center,69880,Cooling,True
2024-07-06 09:00:00,BLD-3,11.98,70.4,77,0,Warehouse,14407,Heating,True
2024-07-06 10:00:00,BLD-4,9.56,77.4,40,0,Office,18430,Cooling,True
2024-07-06 11:00:00,BLD-1,26.42,63.8,71,0,Data Center,69880,Auto,True
2024-07-06 12:00:00,BLD-2,47.14,66.2,93,0,Retail,87908,Auto,True
2024-07-06 13:00:00,BLD-5,63.71,71.5,35,0,School,79525,Cooling,True
2024-07-06 14:00:00,BLD-4,12.45,69.6,36,0,Office,18430,Cooling,True
2024-07-06 15:00:00,BLD-1,40.5,57.6,83,0,Data Center,69880,Off,True
2024-07-06 16:00:00,BLD-3,11.63,75.6,88,0,Warehouse,14407,Auto,True
2024-07-06 17:00:00,BLD-3,8.44,61.2,88,0,Warehouse,14407,Heating,True
2024-07-06 18:00:00,BLD-1,43.39,66.4,29,0,Data Center,69880,Off,True
2024-07-06 19:00:00,BLD-5,59.29,65.3,31,0,School,79525,Auto,True
