order_id,order_date,customer_id,product_name,num_items,order_value_usd,shipping_cost,is_returning_customer,product_tags,country,promo_code,payment_method,delivery_status
ECO-21071,2024-06-11,CUST-3312,Portable SSD,1,53.99,1.84,False,electronics|productivity|home,KR,FLASH20,PayPal,Delivered
ECO-21072,2024-08-19,CUST-7996,Phone Stand,7,527.93,0.0,False,tech|office,JP,,Apple Pay,Delivered
ECO-21073,2025-08-29,CUST-3402,Mechanical Keyboard,5,128.02,0.0,False,tech,CA,,PayPal,Cancelled
ECO-21074,2025-06-12,CUST-9737,USB Hub,1,77.61,0.0,False,productivity,MX,HOLIDAY30,Debit Card,Cancelled
ECO-21075,2025-09-01,CUST-4216,Laptop Sleeve,8,306.45,0.0,True,office|accessories,IN,,Debit Card,Cancelled
ECO-21076,2025-01-30,CUST-8750,LED Strip,5,544.07,0.0,True,tech|productivity,IT,,Apple Pay,Delivered
ECO-21077,2024-01-16,CUST-7610,LED Strip,8,112.47,0.0,False,productivity|ergonomic,SG,,Apple Pay,Delivered
ECO-21078,2023-09-03,CUST-4918,Screen Cleaner,3,281.88,0.0,True,office,FR,,Apple Pay,Cancelled
ECO-21079,2024-06-03,CUST-9534,Cable Organizer,6,562.51,0.0,True,electronics|office|ergonomic,SE,HOLIDAY30,Apple Pay,Delivered
ECO-21080,2024-11-15,CUST-2083,Mechanical Keyboard,1,78.5,0.0,False,gadgets|tech|productivity,SE,SAVE10,Credit Card,Cancelled
ECO-21081,2023-03-15,CUST-9812,Cable Organizer,8,671.04,0.0,False,home|ergonomic|office,US,,Debit Card,Processing
ECO-21082,2025-08-05,CUST-6383,Cable Organizer,4,282.4,0.0,True,home|ergonomic,FR,SUMMER25,PayPal,Delivered
ECO-21083,2023-01-21,CUST-8400,Desk Pad,4,105.9,0.0,True,productivity|ergonomic|accessories,BR,,Apple Pay,Cancelled
ECO-21084,2025-11-29,CUST-9234,Phone Stand,6,686.73,0.0,False,tech|home,IE,WELCOME15,Google Pay,Delivered
ECO-21085,2023-02-19,CUST-1551,Bluetooth Adapter,4,597.67,0.0,False,tech|productivity,ES,,Apple Pay,Delivered
ECO-21086,2023-09-12,CUST-1618,Webcam,6,193.52,0.0,False,electronics|office,US,,PayPal,Processing
ECO-21087,2025-03-29,CUST-1052,Laptop Sleeve,6,282.38,0.0,True,office|productivity,IT,SAVE10,Credit Card,Delivered
ECO-21088,2025-08-06,CUST-1421,USB Hub,4,557.66,0.0,True,gadgets|office|tech,IE,WELCOME15,Credit Card,Delivered
ECO-21089,2024-08-21,CUST-9711,Webcam,3,114.2,0.0,True,productivity|home|office,UK,SAVE10,Google Pay,Delivered
ECO-21090,2023-03-08,CUST-1916,Headphone Hook,4,549.63,0.0,False,home|gadgets|electronics,JP,HOLIDAY30,Debit Card,Cancelled
ECO-21091,2025-09-21,CUST-9608,Webcam,8,1071.17,0.0,False,gadgets|ergonomic|productivity,ES,,Google Pay,Delivered
ECO-21092,2025-02-06,CUST-8962,Webcam,2,170.02,0.0,True,accessories|electronics|ergonomic,FR,WELCOME15,Credit Card,Processing
ECO-21093,2024-01-14,CUST-8651,Portable SSD,6,366.71,0.0,True,gadgets|home,UK,,Credit Card,Delivered
ECO-21094,2025-05-16,CUST-5289,LED Strip,6,769.77,0.0,False,office|gadgets,ES,,Debit Card,Shipped
ECO-21095,2023-08-24,CUST-9362,Ring Light,6,679.16,0.0,True,home|accessories|electronics,MX,,PayPal,Processing
ECO-21096,2023-02-24,CUST-7766,Microphone,8,1124.71,0.0,False,gadgets|home,JP,WELCOME15,Debit Card,Delivered
ECO-21097,2023-05-07,CUST-8317,Bluetooth Adapter,3,308.9,0.0,False,ergonomic|productivity,KR,SUMMER25,Apple Pay,Shipped
ECO-21098,2025-02-01,CUST-2924,Webcam,3,185.37,0.0,True,ergonomic|office|accessories,NO,,Apple Pay,Cancelled
ECO-21099,2023-03-20,CUST-5669,Mouse Pad,1,79.08,0.0,False,home|ergonomic|accessories,NO,FLASH20,Apple Pay,Shipped
ECO-21100,2023-08-05,CUST-4235,Ring Light,7,487.84,0.0,False,ergonomic|tech,FR,WELCOME15,Debit Card,Delivered
ECO-21101,2024-12-04,CUST-8379,Portable SSD,1,140.22,0.0,False,tech|electronics,MX,,PayPal,Delivered
ECO-21102,2025-10-02,CUST-7509,Headphone Hook,3,315.41,0.0,True,home,IT,,PayPal,Shipped
ECO-21103,2023-07-31,CUST-1809,Mechanical Keyboard,8,1095.17,0.0,False,gadgets|accessories,IE,,Debit Card,Processing
ECO-21104,2024-12-29,CUST-6956,Portable SSD,6,805.69,0.0,True,productivity,IE,,PayPal,Processing
ECO-21105,2025-09-17,CUST-1884,Desk Pad,7,476.47,0.0,False,home,NO,,Credit Card,Returned
ECO-21106,2023-04-15,CUST-8760,Monitor Stand,5,190.65,0.0,False,ergonomic|home,ES,,Credit Card,Cancelled
ECO-21107,2024-04-19,CUST-7286,Mechanical Keyboard,4,258.94,0.0,True,productivity,UK,HOLIDAY30,Google Pay,Processing
ECO-21108,2023-02-20,CUST-4226,Microphone,2,29.36,1.86,True,office,IT,,PayPal,Delivered
ECO-21109,2023-11-28,CUST-1540,Microphone,7,349.33,0.0,True,electronics|gadgets|office,NO,FLASH20,PayPal,Cancelled
ECO-21110,2023-03-29,CUST-4869,Desk Pad,3,412.05,0.0,False,accessories|gadgets|tech,IE,HOLIDAY30,Google Pay,Delivered
ECO-21111,2025-12-17,CUST-8369,LED Strip,5,248.33,0.0,True,ergonomic|electronics,NL,,Debit Card,Delivered
ECO-21112,2023-01-17,CUST-2518,Desk Lamp,4,207.43,0.0,False,productivity,SE,SAVE10,Apple Pay,Shipped
ECO-21113,2023-11-01,CUST-1491,Phone Stand,7,370.81,0.0,False,electronics|productivity|gadgets,AU,SUMMER25,Google Pay,Returned
ECO-21114,2025-04-12,CUST-6361,LED Strip,4,287.71,0.0,True,ergonomic|electronics|accessories,IN,,Debit Card,Returned
ECO-21115,2025-12-14,CUST-6012,Phone Stand,8,823.4,0.0,False,electronics|productivity|home,DK,WELCOME15,PayPal,Delivered
ECO-21116,2024-10-31,CUST-7608,Cable Organizer,6,738.79,0.0,True,home,US,,Apple Pay,Delivered
ECO-21117,2025-02-07,CUST-7366,Screen Cleaner,5,585.97,0.0,False,office|tech|gadgets,IE,,PayPal,Delivered
ECO-21118,2024-05-12,CUST-9038,Webcam,3,141.84,0.0,True,electronics,KR,,PayPal,Cancelled
ECO-21119,2024-07-06,CUST-2053,Ergonomic Chair,1,147.37,0.0,False,home|gadgets,NZ,WELCOME15,Apple Pay,Delivered
ECO-21120,2023-04-16,CUST-6371,Ring Light,5,601.06,0.0,False,gadgets|ergonomic|electronics,NL,WELCOME15,Apple Pay,Returned
ECO-21121,2023-01-05,CUST-6526,Monitor Stand,1,134.14,0.0,True,ergonomic|gadgets,SE,SAVE10,Debit Card,Shipped
ECO-21122,2024-03-15,CUST-3713,Bluetooth Adapter,7,967.18,0.0,True,productivity|tech,IN,FLASH20,Debit Card,Delivered
ECO-21123,2024-05-29,CUST-2006,Cable Organizer,5,174.3,0.0,True,productivity,KR,SAVE10,Apple Pay,Delivered
ECO-21124,2025-01-25,CUST-2518,Ring Light,3,51.3,3.04,False,tech|productivity|accessories,SE,WELCOME15,Credit Card,Delivered
ECO-21125,2024-04-03,CUST-9967,Mouse Pad,6,798.46,0.0,True,office|gadgets|accessories,JP,,PayPal,Cancelled
ECO-21126,2025-05-16,CUST-4355,Desk Lamp,7,766.01,0.0,False,tech|productivity|accessories,FR,,PayPal,Delivered
ECO-21127,2023-01-04,CUST-9280,Microphone,7,109.75,0.0,True,ergonomic|tech|productivity,IT,,PayPal,Delivered
ECO-21128,2025-12-18,CUST-5841,Ring Light,5,294.7,0.0,False,tech|accessories,FR,SUMMER25,Credit Card,Delivered
ECO-21129,2024-12-20,CUST-2852,Cable Organizer,7,163.77,0.0,True,electronics|tech,MX,,Apple Pay,Cancelled
ECO-21130,2025-01-20,CUST-8014,Monitor Stand,2,81.83,0.0,True,accessories|office|tech,NL,HOLIDAY30,Google Pay,Cancelled
ECO-21131,2024-08-11,CUST-4295,Bluetooth Adapter,6,735.0,0.0,True,ergonomic|office,FR,,Debit Card,Delivered
ECO-21132,2023-06-19,CUST-5078,Monitor Stand,3,216.26,0.0,True,productivity|electronics,IT,FLASH20,Credit Card,Delivered
ECO-21133,2024-03-29,CUST-7780,Headphone Hook,4,264.96,0.0,False,tech|electronics|office,IN,SUMMER25,Debit Card,Processing
ECO-21134,2024-11-23,CUST-3274,Mechanical Keyboard,3,206.81,0.0,True,ergonomic|gadgets,UK,,Apple Pay,Processing
ECO-21135,2023-08-19,CUST-8153,Desk Pad,1,11.08,1.29,False,productivity,NO,,Debit Card,Cancelled
ECO-21136,2023-06-05,CUST-2363,LED Strip,2,292.01,0.0,True,ergonomic|productivity,DK,,PayPal,Delivered
ECO-21137,2025-01-17,CUST-4762,Laptop Sleeve,4,361.64,0.0,True,gadgets|accessories|home,MX,WELCOME15,Credit Card,Returned
ECO-21138,2024-11-08,CUST-8247,Ring Light,8,995.82,0.0,False,accessories,DE,HOLIDAY30,PayPal,Delivered
ECO-21139,2023-10-30,CUST-5342,Portable SSD,5,173.65,0.0,False,gadgets|ergonomic|tech,NO,,PayPal,Delivered
ECO-21140,2024-09-15,CUST-2061,Mouse Pad,2,259.73,0.0,False,tech|productivity|accessories,DE,,Google Pay,Delivered
ECO-21141,2024-01-25,CUST-6980,Laptop Sleeve,5,323.95,0.0,True,electronics|productivity,BR,,Debit Card,Cancelled
ECO-21142,2025-01-24,CUST-1867,Wireless Mouse,5,185.46,0.0,False,productivity,IN,,Apple Pay,Cancelled
ECO-21143,2023-03-09,CUST-5416,Bluetooth Adapter,3,70.27,5.03,True,accessories,ES,,Google Pay,Delivered
ECO-21144,2024-03-10,CUST-9832,Headphone Hook,8,183.64,0.0,False,office|electronics|productivity,DK,SUMMER25,Debit Card,Delivered
ECO-21145,2024-12-27,CUST-4878,Ring Light,2,158.2,0.0,True,office,UK,WELCOME15,Debit Card,Delivered
ECO-21146,2025-02-14,CUST-2206,Smart Plug,4,178.52,0.0,True,home|gadgets,SG,,Google Pay,Shipped
ECO-21147,2024-09-06,CUST-5849,Headphone Hook,1,64.0,5.98,True,gadgets|home|office,IT,SUMMER25,Credit Card,Cancelled
ECO-21148,2025-02-21,CUST-3947,Wireless Mouse,6,65.63,3.51,False,gadgets|electronics|office,AU,SUMMER25,Credit Card,Delivered
ECO-21149,2025-04-21,CUST-7275,Monitor Stand,1,116.41,0.0,True,productivity|home|tech,DE,,Google Pay,Delivered
ECO-21150,2025-06-11,CUST-2114,Ring Light,1,92.27,0.0,False,tech|productivity|home,CA,SUMMER25,Credit Card,Delivered
ECO-21151,2024-02-07,CUST-7655,Desk Lamp,3,239.83,0.0,True,ergonomic|electronics,SG,SUMMER25,Credit Card,Delivered
ECO-21152,2024-07-22,CUST-7319,LED Strip,8,230.23,0.0,True,office,NO,WELCOME15,Apple Pay,Returned
ECO-21153,2024-09-18,CUST-9042,Bluetooth Adapter,7,97.61,0.0,True,gadgets|home|accessories,NL,,Google Pay,Delivered
ECO-21154,2023-11-02,CUST-2968,Ergonomic Chair,1,59.57,6.16,False,electronics|productivity,NO,SUMMER25,Debit Card,Delivered
ECO-21155,2024-12-21,CUST-7953,Bluetooth Adapter,1,16.82,1.04,False,productivity|gadgets|electronics,JP,WELCOME15,Google Pay,Delivered
ECO-21156,2023-09-25,CUST-9136,Phone Stand,2,157.22,0.0,False,ergonomic|electronics,DK,,Debit Card,Processing
ECO-21157,2024-09-20,CUST-7108,Screen Cleaner,4,340.75,0.0,False,accessories,IT,,Credit Card,Delivered
ECO-21158,2024-02-14,CUST-5164,Portable SSD,1,107.58,0.0,True,productivity,SG,,Google Pay,Delivered
ECO-21159,2025-05-10,CUST-4915,Mechanical Keyboard,4,158.06,0.0,True,office|ergonomic|home,SG,HOLIDAY30,PayPal,Delivered
ECO-21160,2024-10-19,CUST-9447,Smart Plug,7,589.76,0.0,False,electronics,ES,WELCOME15,PayPal,Returned
ECO-21161,2023-12-18,CUST-9992,Smart Plug,1,29.01,2.63,False,office|tech,AU,HOLIDAY30,PayPal,Returned
ECO-21162,2024-02-08,CUST-3002,Bluetooth Adapter,5,572.21,0.0,True,accessories|productivity|office,FR,,Credit Card,Cancelled
ECO-21163,2025-07-31,CUST-1132,Laptop Sleeve,7,398.93,0.0,False,ergonomic|accessories|gadgets,UK,WELCOME15,Debit Card,Cancelled
ECO-21164,2025-10-10,CUST-2292,Bluetooth Adapter,8,954.69,0.0,False,office,FR,SAVE10,PayPal,Shipped
ECO-21165,2024-10-15,CUST-9239,Monitor Stand,4,235.86,0.0,True,gadgets|electronics|accessories,UK,,Apple Pay,Delivered
ECO-21166,2023-04-13,CUST-4081,Screen Cleaner,5,410.9,0.0,False,gadgets|electronics,AU,SAVE10,PayPal,Delivered
ECO-21167,2023-07-25,CUST-8546,Wireless Mouse,7,595.12,0.0,False,tech|electronics,NO,SAVE10,PayPal,Shipped
ECO-21168,2024-06-28,CUST-1256,Cable Organizer,2,36.92,3.49,True,ergonomic|accessories,DK,,Debit Card,Shipped
ECO-21169,2023-11-04,CUST-1022,USB Hub,2,277.83,0.0,True,productivity|home|ergonomic,DE,,PayPal,Delivered
ECO-21170,2025-01-27,CUST-6258,Ergonomic Chair,8,1167.67,0.0,False,office|tech|productivity,ES,SUMMER25,Credit Card,Delivered
ECO-21171,2024-09-05,CUST-1871,Monitor Stand,8,493.76,0.0,False,accessories|electronics,AU,SAVE10,Debit Card,Processing
ECO-21172,2024-08-04,CUST-1053,Desk Lamp,7,1039.36,0.0,True,gadgets,IN,FLASH20,Google Pay,Delivered
ECO-21173,2023-10-23,CUST-1064,Smart Plug,4,358.98,0.0,True,electronics|gadgets,MX,,Debit Card,Returned
ECO-21174,2025-02-23,CUST-6579,Phone Stand,1,138.57,0.0,False,tech|gadgets|productivity,UK,FLASH20,Credit Card,Delivered
ECO-21175,2025-12-12,CUST-6856,USB Hub,2,34.41,2.82,False,gadgets,FR,,Debit Card,Delivered
ECO-21176,2023-12-30,CUST-3710,Cable Organizer,1,137.77,0.0,True,gadgets|electronics,CA,FLASH20,Google Pay,Delivered
ECO-21177,2024-11-22,CUST-2407,LED Strip,7,318.03,0.0,False,office|ergonomic,JP,,Apple Pay,Returned
ECO-21178,2025-01-06,CUST-2103,Mouse Pad,1,29.67,1.8,False,gadgets|home|tech,KR,,Debit Card,Cancelled
ECO-21179,2023-12-16,CUST-3911,Cable Organizer,1,108.54,0.0,True,office,NO,,Credit Card,Shipped
ECO-21180,2023-11-24,CUST-5754,USB Hub,5,402.64,0.0,False,office,JP,HOLIDAY30,Debit Card,Returned
ECO-21181,2024-01-24,CUST-3759,Portable SSD,2,99.66,0.0,False,tech,DE,,Credit Card,Delivered
ECO-21182,2025-07-11,CUST-3492,Mechanical Keyboard,5,673.02,0.0,False,home|electronics|ergonomic,NZ,HOLIDAY30,Google Pay,Returned
ECO-21183,2025-04-05,CUST-9908,Monitor Stand,6,584.36,0.0,True,accessories|productivity,DK,,PayPal,Returned
ECO-21184,2025-07-25,CUST-2667,Portable SSD,6,857.52,0.0,False,office|accessories,JP,,Credit Card,Delivered
ECO-21185,2023-07-14,CUST-3251,Ergonomic Chair,2,73.39,5.62,True,productivity|ergonomic,IE,,PayPal,Shipped
ECO-21186,2024-01-10,CUST-1202,Webcam,5,703.86,0.0,True,home|electronics|office,NL,SUMMER25,Credit Card,Delivered
ECO-21187,2023-11-20,CUST-6130,Laptop Sleeve,1,149.3,0.0,False,electronics,IE,FLASH20,Apple Pay,Delivered
ECO-21188,2025-07-06,CUST-6094,Webcam,8,511.05,0.0,True,ergonomic|gadgets|productivity,SE,FLASH20,Apple Pay,Shipped
ECO-21189,2023-04-17,CUST-3196,Monitor Stand,8,625.21,0.0,True,gadgets|office,MX,,Credit Card,Delivered
ECO-21190,2024-03-23,CUST-7068,Monitor Stand,1,133.55,0.0,True,ergonomic|office|accessories,KR,,Debit Card,Shipped
ECO-21191,2024-01-10,CUST-2060,Portable SSD,7,409.43,0.0,True,accessories|electronics|productivity,BR,HOLIDAY30,Debit Card,Delivered
ECO-21192,2024-03-25,CUST-3773,LED Strip,2,245.38,0.0,True,electronics|gadgets,AU,SUMMER25,Google Pay,Returned
ECO-21193,2025-11-22,CUST-1650,Phone Stand,1,76.93,0.0,True,electronics|accessories|ergonomic,BR,,Google Pay,Processing
ECO-21194,2024-04-26,CUST-7985,Ring Light,2,249.77,0.0,True,office|gadgets|ergonomic,ES,,Debit Card,Cancelled
ECO-21195,2023-04-27,CUST-1054,Smart Plug,6,65.74,4.75,False,tech|gadgets,IE,HOLIDAY30,Debit Card,Shipped
ECO-21196,2025-03-29,CUST-8472,Screen Cleaner,4,478.05,0.0,False,productivity|office|tech,BR,HOLIDAY30,Credit Card,Processing
ECO-21197,2025-01-04,CUST-5214,Desk Pad,2,191.05,0.0,False,gadgets|accessories|ergonomic,AU,,Debit Card,Processing
ECO-21198,2024-11-20,CUST-4095,Mechanical Keyboard,2,74.92,7.95,False,office|accessories|productivity,DE,FLASH20,PayPal,Processing
ECO-21199,2023-08-13,CUST-6056,Mouse Pad,2,27.25,1.82,True,electronics|productivity|ergonomic,BR,FLASH20,Debit Card,Delivered
ECO-21200,2024-11-17,CUST-9136,Webcam,1,45.25,3.36,True,home,FR,FLASH20,Apple Pay,Cancelled
ECO-21201,2023-03-22,CUST-3826,Ergonomic Chair,4,534.77,0.0,True,office,KR,,Google Pay,Delivered
ECO-21202,2024-12-24,CUST-6245,Webcam,5,522.32,0.0,True,accessories,KR,WELCOME15,Google Pay,Returned
ECO-21203,2024-05-15,CUST-4562,Monitor Stand,8,1078.09,0.0,True,electronics|office,DE,,Google Pay,Returned
ECO-21204,2023-11-28,CUST-6477,Ring Light,4,70.15,4.83,False,tech|ergonomic|office,IE,,Google Pay,Delivered
ECO-21205,2024-05-13,CUST-7098,Monitor Stand,7,361.88,0.0,True,accessories,CA,HOLIDAY30,PayPal,Shipped
ECO-21206,2023-06-05,CUST-1746,Webcam,5,66.61,2.52,False,office|electronics,IE,SUMMER25,Google Pay,Cancelled
ECO-21207,2024-01-28,CUST-5612,Ring Light,3,348.99,0.0,False,electronics,FR,,Debit Card,Delivered
ECO-21208,2024-09-29,CUST-4357,Cable Organizer,8,366.51,0.0,False,office,UK,FLASH20,Debit Card,Delivered
ECO-21209,2023-04-03,CUST-2075,Wireless Mouse,1,51.19,3.36,False,electronics,DE,,Debit Card,Processing
ECO-21210,2024-11-14,CUST-3181,Mechanical Keyboard,8,719.77,0.0,False,accessories,BR,WELCOME15,Apple Pay,Cancelled
ECO-21211,2023-09-25,CUST-2257,LED Strip,2,156.95,0.0,False,ergonomic|electronics|productivity,SG,SUMMER25,Debit Card,Delivered
ECO-21212,2024-03-21,CUST-2252,Webcam,8,600.49,0.0,True,office|home|productivity,BR,SUMMER25,PayPal,Delivered
ECO-21213,2024-07-22,CUST-5504,Headphone Hook,8,331.8,0.0,True,home|accessories|productivity,NZ,FLASH20,Google Pay,Delivered
ECO-21214,2025-07-23,CUST-9823,Desk Pad,4,197.11,0.0,True,productivity|ergonomic,MX,,PayPal,Delivered
ECO-21215,2024-12-13,CUST-9355,Mouse Pad,8,981.44,0.0,True,office|productivity|home,ES,,Apple Pay,Delivered
ECO-21216,2023-03-09,CUST-6008,Microphone,6,816.44,0.0,True,accessories,KR,,Google Pay,Processing
ECO-21217,2024-05-30,CUST-4733,LED Strip,1,142.04,0.0,False,ergonomic|tech,FR,,Apple Pay,Delivered
ECO-21218,2024-12-28,CUST-5572,Desk Lamp,4,296.84,0.0,True,gadgets|accessories|ergonomic,IT,WELCOME15,PayPal,Processing
ECO-21219,2024-06-30,CUST-1590,Bluetooth Adapter,5,705.88,0.0,False,ergonomic|gadgets,NZ,HOLIDAY30,Google Pay,Delivered
ECO-21220,2023-10-05,CUST-1512,Mechanical Keyboard,2,233.44,0.0,False,tech,IN,,Google Pay,Shipped
ECO-21221,2025-10-09,CUST-3847,Cable Organizer,2,296.41,0.0,False,ergonomic,IT,SUMMER25,Google Pay,Delivered
ECO-21222,2024-07-26,CUST-1376,Cable Organizer,2,283.93,0.0,False,ergonomic|tech,NZ,FLASH20,Debit Card,Shipped
ECO-21223,2023-11-02,CUST-5789,Cable Organizer,7,193.56,0.0,False,home,NO,HOLIDAY30,Apple Pay,Cancelled
ECO-21224,2023-06-18,CUST-2924,LED Strip,2,245.46,0.0,False,tech|office,BR,,Debit Card,Cancelled
ECO-21225,2023-04-07,CUST-4672,Wireless Mouse,5,511.73,0.0,False,accessories,MX,FLASH20,Apple Pay,Cancelled
ECO-21226,2024-06-09,CUST-1934,Phone Stand,1,115.67,0.0,True,office|productivity|electronics,KR,HOLIDAY30,Google Pay,Delivered
ECO-21227,2024-06-18,CUST-3635,Cable Organizer,7,894.65,0.0,False,home,NZ,,Credit Card,Delivered
ECO-21228,2023-05-02,CUST-5725,Laptop Sleeve,2,163.26,0.0,True,office,IN,WELCOME15,Apple Pay,Processing
ECO-21229,2023-07-18,CUST-2321,Smart Plug,2,66.49,4.19,True,electronics,IN,,Apple Pay,Shipped
ECO-21230,2024-02-10,CUST-7247,Smart Plug,3,178.72,0.0,False,gadgets,JP,FLASH20,PayPal,Processing
ECO-21231,2023-07-07,CUST-2196,Mouse Pad,3,116.31,0.0,False,office,DE,,PayPal,Delivered
ECO-21232,2025-02-15,CUST-5060,Screen Cleaner,1,78.43,0.0,True,tech,IT,,PayPal,Delivered
ECO-21233,2024-09-25,CUST-7944,Bluetooth Adapter,5,164.77,0.0,True,gadgets|productivity|office,IE,SAVE10,PayPal,Processing
ECO-21234,2025-05-19,CUST-6122,Microphone,2,54.63,3.65,False,accessories|electronics,CA,HOLIDAY30,Debit Card,Processing
ECO-21235,2024-10-06,CUST-6189,Desk Pad,4,285.61,0.0,True,accessories|gadgets,DK,WELCOME15,Credit Card,Delivered
ECO-21236,2024-07-06,CUST-3997,Ergonomic Chair,5,727.24,0.0,True,gadgets,IE,WELCOME15,Google Pay,Delivered
ECO-21237,2024-12-13,CUST-6460,Desk Lamp,1,107.11,0.0,True,tech|productivity,SG,WELCOME15,Credit Card,Cancelled
ECO-21238,2025-11-07,CUST-8390,Ergonomic Chair,2,184.05,0.0,False,home|office,IT,,Debit Card,Cancelled
ECO-21239,2025-10-05,CUST-5673,Phone Stand,8,620.31,0.0,False,electronics|tech,MX,FLASH20,Debit Card,Delivered
ECO-21240,2023-04-10,CUST-9717,LED Strip,7,78.53,0.0,True,home|ergonomic,SE,,Apple Pay,Processing
ECO-21241,2025-01-17,CUST-4733,Desk Pad,4,318.23,0.0,False,home|gadgets|electronics,US,,PayPal,Delivered
ECO-21242,2023-02-15,CUST-6905,Phone Stand,5,67.05,2.96,False,electronics|home|ergonomic,UK,,Apple Pay,Delivered
ECO-21243,2024-03-31,CUST-5143,Bluetooth Adapter,3,383.81,0.0,True,accessories|electronics,FR,WELCOME15,Credit Card,Cancelled
ECO-21244,2024-08-30,CUST-7459,Mechanical Keyboard,4,109.65,0.0,True,gadgets,UK,,Google Pay,Shipped
ECO-21245,2024-05-19,CUST-3532,Bluetooth Adapter,5,713.41,0.0,False,electronics,SE,,Apple Pay,Shipped
ECO-21246,2025-04-28,CUST-6018,Microphone,5,285.29,0.0,False,gadgets|productivity|electronics,NZ,,PayPal,Cancelled
ECO-21247,2024-01-31,CUST-5716,Webcam,2,158.04,0.0,False,office|home|ergonomic,FR,,Debit Card,Delivered
ECO-21248,2023-11-27,CUST-4418,Screen Cleaner,4,375.83,0.0,True,productivity|tech,KR,FLASH20,Debit Card,Delivered
ECO-21249,2024-07-20,CUST-6510,Headphone Hook,1,48.94,5.53,True,accessories,IE,FLASH20,PayPal,Delivered
ECO-21250,2023-09-09,CUST-3150,Desk Pad,1,59.03,6.75,True,ergonomic,MX,WELCOME15,Google Pay,Processing
ECO-21251,2023-12-14,CUST-7881,Smart Plug,3,215.79,0.0,False,accessories|office,DK,,Debit Card,Shipped
ECO-21252,2024-03-20,CUST-8484,Ergonomic Chair,4,499.15,0.0,True,ergonomic|home|office,DK,FLASH20,Google Pay,Delivered
ECO-21253,2023-06-13,CUST-1195,Webcam,6,160.54,0.0,False,ergonomic,KR,,Credit Card,Shipped
ECO-21254,2024-02-01,CUST-9551,Screen Cleaner,5,717.63,0.0,False,electronics|productivity,SG,,Debit Card,Processing
ECO-21255,2025-09-02,CUST-1431,Headphone Hook,4,102.38,0.0,True,electronics,CA,HOLIDAY30,Apple Pay,Delivered
ECO-21256,2023-03-04,CUST-4433,Laptop Sleeve,6,103.46,0.0,False,electronics|tech,FR,SUMMER25,PayPal,Shipped
ECO-21257,2023-06-25,CUST-1846,Desk Lamp,5,412.04,0.0,False,gadgets|home|ergonomic,US,HOLIDAY30,PayPal,Returned
ECO-21258,2023-02-07,CUST-8734,Webcam,1,95.05,0.0,True,ergonomic,CA,,Credit Card,Shipped
ECO-21259,2024-12-12,CUST-6297,Ring Light,3,133.03,0.0,False,accessories,BR,,Credit Card,Processing
ECO-21260,2025-11-22,CUST-2883,Bluetooth Adapter,8,1139.61,0.0,False,tech|office,AU,,Credit Card,Delivered
ECO-21261,2025-06-07,CUST-5636,Monitor Stand,1,134.04,0.0,False,tech|office,IN,,PayPal,Delivered
ECO-21262,2023-04-07,CUST-9949,Portable SSD,8,654.83,0.0,False,gadgets|home|ergonomic,SG,WELCOME15,Debit Card,Processing
ECO-21263,2023-01-11,CUST-2588,Cable Organizer,6,543.03,0.0,False,home,DK,SUMMER25,PayPal,Delivered
ECO-21264,2025-03-11,CUST-7444,Webcam,7,679.58,0.0,False,productivity,ES,,Google Pay,Delivered
ECO-21265,2024-08-12,CUST-4702,Desk Pad,3,46.53,4.72,False,gadgets|tech|ergonomic,IN,FLASH20,PayPal,Delivered
ECO-21266,2025-09-24,CUST-4168,Cable Organizer,7,325.57,0.0,True,home|tech|electronics,NL,SUMMER25,Debit Card,Delivered
ECO-21267,2025-06-23,CUST-6896,Desk Pad,7,622.37,0.0,False,home|ergonomic,CA,,Credit Card,Returned
ECO-21268,2025-06-13,CUST-8025,Cable Organizer,8,798.04,0.0,True,ergonomic|home|office,NO,SUMMER25,Google Pay,Processing
ECO-21269,2024-03-19,CUST-2187,Desk Lamp,8,609.43,0.0,False,electronics|productivity|tech,SE,SAVE10,Debit Card,Delivered
ECO-21270,2024-06-13,CUST-8185,Desk Pad,4,592.48,0.0,True,ergonomic|tech,MX,,Apple Pay,Delivered
ECO-21271,2025-03-07,CUST-9338,Bluetooth Adapter,6,117.35,0.0,False,accessories|electronics,NO,,Credit Card,Delivered
ECO-21272,2023-11-22,CUST-6608,Smart Plug,8,1147.17,0.0,True,gadgets,NL,SUMMER25,PayPal,Delivered
ECO-21273,2023-11-13,CUST-6593,Bluetooth Adapter,4,42.72,3.41,False,office|accessories|ergonomic,FR,SAVE10,PayPal,Processing
ECO-21274,2025-03-06,CUST-9841,Wireless Mouse,7,89.33,0.0,False,electronics|ergonomic,DK,,PayPal,Delivered
ECO-21275,2024-02-19,CUST-5028,Screen Cleaner,5,101.22,0.0,False,electronics|office|home,NZ,WELCOME15,Apple Pay,Shipped
ECO-21276,2025-06-27,CUST-1452,Smart Plug,8,994.33,0.0,True,tech|ergonomic,SG,SAVE10,Apple Pay,Delivered
ECO-21277,2024-07-23,CUST-8293,Mechanical Keyboard,4,178.61,0.0,True,office|gadgets,SG,SAVE10,Debit Card,Delivered
ECO-21278,2025-03-04,CUST-7251,Laptop Sleeve,8,172.34,0.0,False,accessories|productivity,CA,WELCOME15,Apple Pay,Cancelled
