track_id,track_name,artist_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
9BcCTdvI4yfC0R7fT7laf3,Summer Rain,Mia Gonzalez,50,352863,False,0.471,0.591,3,-11.824,1,0.028,0.163,0.001,0.0,0.92,117.495,4,country
UXyTGCf6WbHe1gAWOsG15A,Midnight Soul,Sarah Smith,41,339806,True,0.801,0.744,5,-23.778,0,0.004,0.098,0.138,0.142,0.484,113.683,4,country
ZSLNZyuCYD1kbdtbwTxAz1,Burning Wave,Abigail Green,0,183379,False,0.039,0.167,7,-7.648,1,0.124,0.175,0.022,0.008,0.348,87.682,4,classical
PGtfwvcSDzIrEg5hYf9kri,Blue Rain,Sophia Williams,18,214222,True,0.667,0.451,3,-2.516,1,0.008,0.626,0.162,0.335,0.536,105.072,3,r&b
ZBIvHXplwCpxEJWPFjElgF,Dark Heart,Linda Phillips,88,163506,False,0.254,0.892,9,-8.004,1,0.026,0.365,0.077,0.0,0.325,130.899,4,metal
rRmul1X6lqUZIPJlUVoeQY,Velvet Wind,Theodore Parker,37,265212,False,0.941,0.804,3,-11.12,0,0.069,0.166,0.052,0.031,0.875,114.443,4,latin
CchxOWNsrKV38LpjFJXBe2,Midnight Light,Noah Parker,78,279401,False,0.621,0.784,0,-14.772,1,0.035,0.262,0.0,0.0,0.705,92.885,4,reggae
sy21aUGQKdV4mSkvS9ywuj,Electric Fire,John Smith,80,275396,False,0.577,0.679,4,-6.838,0,0.017,0.372,0.0,0.062,0.49,97.141,4,reggae
4Y5TwZHnbm9YYD5tjCmsjg,Winter City,Richard Edwards,35,179823,True,0.392,0.197,5,-3.77,0,0.198,0.6,0.001,0.141,0.714,115.323,3,folk
zuW3I3Qrhobctqzq6FeOT8,Velvet Sun,Victoria Davis,0,161122,True,0.416,0.537,7,-11.399,1,0.005,0.184,0.024,0.342,0.405,104.369,4,indie
tfDWXrjt5JBO4NvshRLJMF,Velvet Dream,Victoria Perez,59,266440,False,0.709,0.508,0,-7.518,0,0.045,0.228,0.015,0.216,0.685,100.518,4,r&b
gMYC2ZFmFYsPHV1H2lzRMI,Midnight Shadow,John Baker,47,138288,False,0.824,0.582,9,-7.029,1,0.062,0.135,0.061,0.309,0.631,107.562,4,soul
2y7bJHbH6YVPmBW6dvqIPf,Golden Sky,Jackson Anderson,39,165666,False,0.357,0.961,7,-3.072,1,0.044,0.474,0.032,0.325,0.201,140.402,4,metal
wg2Hp6Vejmtt5tjvBf20p2,Golden Shadow,Olivia Young,48,208392,True,0.628,0.749,9,0.199,1,0.006,0.478,0.001,0.216,0.569,112.868,4,country
XHoWyJrQJQo3RZmdLBLPxS,Electric Fire,Noah Roberts,68,347822,False,0.827,0.522,2,-7.636,0,0.06,0.116,0.035,0.399,0.798,107.396,4,reggae
Z3L4MAQrrrscF3oOLLwqWM,Golden Shadow,Jennifer Lewis,78,193801,False,0.781,0.661,0,-9.584,0,0.045,0.302,0.024,0.284,0.693,103.027,4,r&b
BfMxh9c5fdaf15tu5snRfU,Falling Night,Michael Evans,47,165256,True,0.724,0.855,11,-9.952,1,0.098,0.478,0.002,0.011,0.552,106.092,4,hip-hop
QNIQBu0LmDdovHJgH1IBs3,Broken Night,Ava Jackson,61,318678,False,0.532,0.459,1,-9.708,0,0.034,0.155,0.011,0.349,0.228,101.269,4,blues
UrXqVue3kkV7L1zzdZ70vD,Burning Heart,John Phillips,27,256670,False,0.257,1.0,2,-3.037,1,0.049,0.487,0.019,0.08,0.102,142.489,4,metal
DkoRTOUVrVP0c9DxMXuG26,Broken Moon,Sofia Clark,49,291210,False,0.015,0.233,3,-10.211,1,0.058,0.177,0.001,0.167,0.497,87.907,4,classical
HFBChKgeRI9lSU6XWa2BvW,Burning Wave,Thomas Harris,17,337614,False,0.306,1.0,11,-5.714,1,0.071,0.697,0.061,0.057,0.376,132.412,4,metal
8y7HZkCA89S6JLx0hwAePK,Burning Dream,Ella Thomas,87,243467,True,0.262,1.0,4,-11.07,1,0.014,0.365,0.456,0.18,0.097,138.846,4,metal
sqmtjzon9tgFNhw9Btu6y9,Rainy Wind,Owen Roberts,32,228063,False,0.762,0.671,0,-1.093,1,0.025,0.165,0.014,0.193,0.938,111.013,4,reggae
RiBwYhuxRmOfXfWUFiWugG,Electric Memory,Richard Lewis,38,246695,True,0.405,1.0,11,-6.379,0,0.016,0.377,0.023,0.233,0.519,160.952,4,punk
y2lAc675C0A9RrirzgAVnw,Lonely Soul,Thomas Parker,43,289228,False,0.354,0.78,3,-8.943,0,0.083,0.447,0.002,0.307,0.318,139.673,4,metal
UXSzg5muDud0DFLRPkrmSr,Velvet Sun,Ryan Jackson,21,251701,True,0.616,0.603,5,-3.731,1,0.163,0.272,0.083,0.511,0.576,117.688,4,country
YJX45utnlfGddCVrGeyKCL,Lonely Echo,Evelyn Smith,44,316671,False,0.616,0.726,6,-6.488,0,0.032,0.244,0.094,0.279,0.676,151.124,4,rock
NrkbnjCFkG9LQ9x0Qe0B0v,Blue City,Isabella Hernandez,53,325903,False,0.694,0.812,11,-1.829,1,0.079,0.304,0.042,0.26,0.616,130.328,5,electronic
fskGlBtphWrGzIaf6tzB9d,Dark Love,Isabella Hall,67,135000,False,0.525,0.624,5,1.5,1,0.064,0.138,0.206,0.233,0.39,84.288,4,blues
Tin6yQMepVFMFcmRFnORaQ,Empty Rain,Mary Nelson,42,214693,False,0.556,0.595,4,-7.197,1,0.082,0.74,0.0,0.358,0.758,104.893,4,soul
f8Nz0s13XYSzbyTXu5CgLC,Summer Wave,David Hall,43,243077,False,0.506,0.584,10,-7.285,1,0.025,0.237,0.015,0.252,0.824,102.8,5,soul
l9i2nYt7fcjHnyEdTRikhL,Lonely Shadow,Lucas Parker,63,214672,False,0.549,0.576,6,-4.469,1,0.029,0.075,0.277,0.294,0.473,128.72,4,pop
L3KkDTJkDZ8HYLISAYIGV4,Winter Wind,Theodore Martin,77,331362,False,0.402,0.967,8,1.5,1,0.096,0.34,0.003,0.0,0.56,132.29,4,rock
6D7p8SirUgCyEh08yJRtHe,Blue Soul,Michael Wilson,53,333048,False,0.214,0.319,10,-11.448,1,0.001,0.215,0.112,0.518,0.394,86.022,4,classical
6Ab28Jj1jfX6k9XanwCRSc,Neon Light,Barbara Martinez,22,328919,False,0.875,0.641,5,-1.728,0,0.018,0.086,0.139,0.041,0.883,90.82,4,latin
XeZn3dg0i2cDBPk14hwy5m,Neon Shadow,Richard Brown,55,217943,False,0.363,0.681,9,-6.818,1,0.066,0.191,0.021,0.0,0.208,172.25,4,metal
w2XtLpSdDKlwMZS4BGfcsg,Lonely Moon,Robert Garcia,54,158345,True,0.647,0.705,7,-10.444,0,0.029,0.188,0.001,0.305,0.542,117.201,4,r&b
SUcdiJDHuflWfHhboLNCqC,Burning Light,Robert Campbell,48,183823,False,0.583,0.459,8,-15.729,0,0.057,0.303,0.17,0.229,0.526,106.503,4,jazz
BBN5k2WNjj9zAEE5ngq1Rw,Velvet Soul,Owen Hernandez,60,344062,True,0.595,0.854,4,-17.229,0,0.015,0.09,0.102,0.0,0.424,147.228,4,metal
kKUdx6ZGu2AlSPErhqf5Uz,Neon Love,Jessica Williams,0,242321,False,0.35,0.908,0,-6.441,1,0.057,0.218,0.006,0.128,0.002,145.092,5,metal
mwcnGqqroe6YbUSvgKrScx,Rising Moon,Sarah Thomas,36,191337,False,0.401,0.294,3,-5.091,1,0.179,0.163,0.0,0.364,0.441,95.64,4,classical
F780RCIHlxfLghgwxaBx4v,Blue Wind,Sophia Young,44,260877,True,0.729,0.593,6,-12.226,1,0.108,0.165,0.309,0.059,0.616,100.567,4,reggae
sW18bs1P2wuFXUtZEBrl8C,Silent Wind,Scarlett Young,44,155863,True,0.106,0.559,10,-15.619,1,0.097,0.227,0.134,0.056,0.228,95.266,4,classical
nVQ8pVQ3tvxAeLvQ260GD9,Velvet Light,Charles Jones,14,201397,False,0.501,0.37,5,-9.25,1,0.011,0.181,0.014,0.444,0.719,112.963,4,folk
pDWDyj4hPkVhWcvPEj0cVI,Silent Wind,Theodore Evans,74,239966,True,0.426,1.0,4,-4.102,0,0.122,0.286,0.002,0.297,0.379,137.949,4,metal
aaywaBVZgrLtW5GRD43bu9,Rainy Soul,Logan Williams,26,199994,False,0.634,0.832,9,-0.655,0,0.19,0.157,0.019,0.409,0.413,136.83,4,electronic
zBuHp11I98I3TbvLqCftG7,Wild Dream,Robert Johnson,58,174687,False,1.0,0.573,3,-5.555,1,0.08,0.19,0.032,0.123,0.709,107.823,5,pop
jTtc5qWkaf2Bg0tdCrxn8w,Rising Night,Barbara Lopez,21,258938,False,0.888,0.758,10,-8.606,1,0.309,0.108,0.007,0.036,0.704,120.656,4,latin
0qCTSx2WiEJ1B7GY6Z0D1K,Winter Shadow,Sophia Allen,63,333277,False,0.571,0.393,2,-9.813,1,0.068,0.178,0.002,0.116,0.667,137.092,4,jazz
IQjOoilHWsRlPR3CZV19vC,Electric Love,Mason Lopez,68,268466,False,0.96,0.817,0,-4.796,0,0.031,0.608,0.128,0.474,0.502,130.177,4,electronic
Oi5MJExqZy3rtbzapNky4i,Wild Sun,Elizabeth Walker,73,265506,False,0.601,0.452,11,-6.406,1,0.031,0.018,0.004,0.485,0.621,103.194,4,jazz
hIae94c7qvwjj3wCwQHJ0P,Blue Wave,Harper Roberts,53,215672,False,0.68,0.785,9,-15.962,1,0.046,0.598,0.006,0.0,0.27,118.996,4,electronic
Lu6BIe5ijynv5PXH6ddG3k,Rainy Sun,Sophia Edwards,60,131631,False,0.531,0.649,9,-1.765,1,0.034,0.136,0.004,0.23,0.499,125.343,4,rock
0spq3bRUDLtb4Xfeh6bL94,Neon Road,Evelyn Mitchell,70,304742,False,0.542,0.572,1,-6.279,1,0.291,0.553,0.002,0.111,0.796,88.19,4,reggae
PsAmmwtlgexTfu9Yp3u9qo,Rising City,Charlotte Gonzalez,41,186280,False,0.415,0.65,2,-1.774,0,0.039,0.127,0.033,0.27,0.296,96.396,4,indie
EU9hwD6wrt1BLi8woJHZpX,Blue Star,Jack Johnson,39,326304,False,0.72,0.504,1,-4.893,1,0.399,0.48,0.014,0.412,0.636,92.686,4,soul
0w1hIg17195w0akYtpJx3D,Frozen Heart,Jack Collins,12,215980,True,0.467,0.747,2,-4.866,0,0.004,0.084,0.007,0.045,0.441,133.648,4,metal
rPLQ7tPxAlUYfQGjuqTK2f,Burning Sun,Avery Johnson,57,292886,False,0.549,0.69,1,-4.499,1,0.027,0.231,0.069,0.417,0.657,127.089,3,rock
5o1xtSthOo624PelOMoPpa,Golden Storm,Abigail Martinez,28,169947,False,0.587,0.691,9,-11.917,1,0.013,0.164,0.023,0.223,0.381,111.792,4,indie
vI6CI743vRxGKHTkyJ6t7l,Winter Sun,Jennifer Roberts,8,175603,False,0.566,0.454,1,-10.001,1,0.075,0.114,0.037,0.0,0.74,103.469,4,jazz
P3KpxjRjNSGQfqi8T2Dcif,Falling Sun,John Sanchez,49,276401,False,0.479,0.906,3,1.5,0,0.017,0.191,0.044,0.438,0.631,157.134,4,punk
p00u4Xq6MMeelKbcaeXmYA,Neon Shadow,Ethan Thomas,14,186964,True,0.646,0.842,10,-8.255,0,0.06,0.341,0.22,0.167,0.42,167.632,4,punk
8i22PWvklg0H3sCtjCuuyJ,Lonely Love,Victoria Turner,18,319948,False,0.736,0.611,8,-12.43,1,0.001,0.369,0.001,0.117,0.73,102.509,4,reggae
fqMsQ6bCyhiiaw2AgGxTiT,Falling Wind,Michael Nelson,51,185513,False,0.789,0.461,3,-2.603,0,0.021,0.204,0.051,0.271,0.556,109.707,4,r&b
ZWfOZUGSuZjjBGlNfBbeeo,Golden Night,Richard Walker,0,145947,False,1.0,1.0,9,-15.451,0,0.161,0.166,0.049,0.147,0.864,113.113,4,latin
cWxhqEVnK14XxEEI4RD19U,Frozen Soul,Patricia Parker,50,200963,False,0.758,0.675,7,-5.796,1,0.011,0.343,0.0,0.11,0.714,93.392,4,latin
MDWcQLfftivnYhnV8bi8k4,Wild Sky,Olivia Smith,64,167724,True,0.453,1.0,4,1.5,1,0.0,0.186,0.009,0.35,0.261,129.733,4,metal
ywbuJCDrXin1MHFWz4bq24,Lost Storm,Robert Collins,94,197345,False,0.644,0.655,9,-6.688,1,0.061,0.318,0.092,0.224,0.582,102.204,4,folk
VffcDjFpcJBW2AbGIEeOfP,Rainy Moon,Scarlett Turner,64,160777,False,0.375,0.963,4,-12.028,1,0.077,0.026,0.0,0.0,0.305,131.127,4,metal
BUNIZUFZy9wGXovDS1SnAJ,Dark Star,Logan Williams,65,123377,False,0.702,0.95,7,-7.004,1,0.05,0.326,0.054,0.515,0.751,110.776,4,country
cl4AeE12BTALyhKDhbdXrE,Frozen Light,Jennifer Evans,36,313843,False,0.425,0.883,9,-0.633,1,0.087,0.356,0.074,0.285,0.396,169.541,4,punk
Ql36x455kOHkqkZ2b50G9o,Burning Dream,Emma Green,51,323304,False,0.58,1.0,3,0.187,1,0.114,0.116,0.209,0.2,0.338,156.977,4,punk
K1GpboKg3pLEXr649AHnug,Neon Shadow,Theodore Green,23,227955,False,0.554,0.856,8,-4.705,1,0.014,0.14,0.003,0.165,0.208,171.653,4,punk
t7xAeX08XsF0mv2v5uJVJt,Frozen City,Mia Perez,51,344846,True,0.731,0.595,2,-9.934,1,0.114,0.71,0.002,0.46,0.68,89.217,4,reggae
BDDwwq8PzbFgjpfYYv9LNf,Lonely Moon,John Wilson,56,296123,True,0.418,0.936,3,-8.377,1,0.152,0.63,0.021,0.245,0.09,110.011,4,rock
cKkBslSvCvqYIp8iISPOas,Lonely Night,Lucas Williams,3,318754,False,0.508,0.378,5,-4.214,0,0.18,0.239,0.042,0.276,0.23,99.03,4,blues
F2zwZu4k1LoLVzF2Bziqjv,Empty Road,Joseph Johnson,16,243944,False,0.693,0.491,4,-1.399,0,0.077,0.148,0.005,0.272,0.539,107.489,4,jazz
QQIo2jKDwq3LaTtkClrKEe,Golden Star,Noah Carter,58,239020,False,0.674,0.477,4,-8.242,0,0.126,0.03,0.118,0.117,0.538,90.182,4,hip-hop
pNK5BSO7RWrNUZwB4S9mZt,Rising Shadow,Ava Brown,55,254014,False,0.383,0.415,2,-4.319,1,0.011,0.09,0.074,0.248,0.642,100.232,4,jazz
CvDkzwzXJbCnGYRf8EGd9y,Blue Memory,Sophia Smith,54,120217,False,0.185,0.313,7,-1.075,0,0.005,0.29,0.055,0.305,0.105,108.413,4,classical
ZtC1VtYfr2azVdnOMIn7H8,Silent Memory,Charlotte Young,79,193308,False,0.806,0.664,5,-5.903,1,0.211,0.358,0.021,0.174,0.592,96.98,4,latin
kcYIFR9uo3pp6LV8QIk3Vv,Lonely Moon,Sofia King,5,196612,True,0.811,0.621,5,-2.995,1,0.098,0.2,0.103,0.131,0.791,98.718,4,hip-hop
nD3qFxtOQLBciHnULOrgDu,Falling Dream,Avery Roberts,44,145918,True,0.193,0.327,7,-11.044,0,0.057,0.224,0.056,0.047,0.371,88.834,4,classical
v3FR5nHPTfnLruC1bf00qq,Rising Wave,Victoria Miller,17,253006,False,0.482,0.432,6,-12.298,1,0.028,0.123,0.013,0.391,0.783,107.488,4,soul
GIoShBjb2b8h4RqZFCd2XM,Rising Sun,Patricia Adams,60,174696,False,0.759,0.56,0,-7.802,1,0.196,0.395,0.137,0.092,0.641,113.416,4,pop
IPSvRnBR0IlO4WD2Ijqcei,Golden Love,Jackson Lopez,24,152843,False,0.693,0.775,9,-14.864,1,0.077,0.084,0.004,0.119,0.381,157.033,4,electronic
QEsFwiDhAa5OS3AyMWl7Uo,Dark Light,Charlotte Brown,57,281734,False,0.603,0.627,9,-17.29,1,0.031,0.29,0.001,0.375,0.578,98.572,4,country
VGp1iZwee7tYhrywk4N1WT,Silent Rain,Ethan Lewis,50,163565,False,0.873,1.0,4,-8.063,1,0.036,0.644,0.0,0.345,0.638,118.771,4,electronic
PkI2nzlV2T345ppWXvRnEY,Rising Light,Owen Perez,2,289056,False,0.929,0.658,11,-8.738,1,0.086,0.596,0.053,0.004,0.953,84.95,4,r&b
shwKmPIipgXeH7BwNUFpYK,Rising Storm,Jayden Perez,0,216637,False,0.223,0.279,4,-10.244,1,0.033,0.036,0.022,0.189,0.565,98.414,4,classical
xqNP2JCxylGqYWZtJobxXp,Winter Road,Noah Perez,30,129934,False,0.297,1.0,4,-11.778,1,0.005,0.082,0.0,0.226,0.321,156.478,4,metal
4SDuMPazhC9gS6BVtQI2c9,Frozen Wind,Sophia Walker,33,328555,False,0.843,0.69,9,-8.491,0,0.129,0.454,0.065,0.181,0.806,129.878,4,latin
k92HmVLU4hHkZWqH4HYmGf,Lonely Light,Elizabeth Wilson,36,146444,False,0.39,0.747,0,-7.012,0,0.026,0.54,0.015,0.301,0.308,164.213,4,punk
kvG5PDZpEJgk8sH2Qm3IWy,Neon Light,Jessica King,58,307495,False,0.765,0.601,4,-2.212,0,0.155,0.008,0.004,0.211,0.601,95.296,4,reggae
C0XuEwYWK4sBTXFaRqxujF,Broken Sky,Avery Moore,24,148735,False,0.809,0.791,7,1.5,0,0.071,0.231,0.033,0.178,0.54,90.271,4,reggae
RVvEGYAPdUYohxC5aH2Ftb,Dark Light,Isabella Baker,43,177574,False,0.98,0.805,4,-11.155,1,0.007,0.193,0.022,0.228,0.642,115.53,4,hip-hop
L89zvziIUZfxTLst4neBAQ,Broken Moon,Ethan Miller,76,278826,False,0.265,0.818,4,-6.427,1,0.168,0.14,0.002,0.127,0.386,152.692,4,metal
s3FPi7Hj7nNuwaM7MAOQwY,Midnight Fire,Richard Davis,54,259993,False,0.781,0.556,2,-8.804,0,0.049,0.31,0.005,0.411,0.684,94.739,4,soul
LNmGVk6tgsSJ4TmLMHQ3zw,Velvet Sky,Liam Taylor,57,270410,False,0.574,0.685,6,-0.727,1,0.07,0.19,0.006,0.101,0.765,127.585,4,pop
K9Q6oIJXFwTAoZeTka25bi,Winter Rain,Madison Robinson,8,303420,True,0.662,0.826,4,-11.964,1,0.023,0.029,0.157,0.097,0.585,180.726,4,punk
pYbXWzUqhPDtd9FUaiSFY0,Summer City,Mary Green,44,287903,True,0.189,0.319,1,-15.716,0,0.141,0.079,0.293,0.362,0.544,81.362,4,classical
U5bengQ2H3BFP9ti4JSkMZ,Silent Road,Barbara Carter,69,147773,False,0.854,0.747,8,-11.988,1,0.176,0.489,0.013,0.103,0.582,85.794,3,reggae
PgWMDE0M0P0ANiNRMxSXyb,Burning Heart,Jennifer Scott,5,249398,False,0.832,0.565,11,-2.034,1,0.049,0.258,0.107,0.14,0.665,129.088,4,latin
FJPlzQfvyuHqjFRmshYUqx,Silent Night,Logan Parker,77,287857,True,0.475,0.567,9,-6.056,1,0.172,0.065,0.003,0.049,0.641,98.284,4,folk
XiBRy8ZeU6aE3xDtCT55QJ,Summer Fire,Amelia White,0,207777,False,0.811,0.504,10,-7.928,1,0.037,0.131,0.007,0.329,0.749,98.488,4,r&b
4gCXIdmB3aeUyDZDlbqArF,Falling Light,Ryan Thomas,48,318870,False,0.254,0.192,2,-7.466,1,0.166,0.02,0.004,0.075,0.496,114.16,4,classical
vwXHe4rZsdsCpIbdsVdWZh,Velvet Heart,Joseph King,29,144341,False,0.782,0.955,2,-12.733,0,0.141,0.105,0.095,0.114,0.586,97.959,4,hip-hop
Nk4gS7szMyIZeYTnV0gFau,Lonely Storm,Jessica Young,75,173608,False,0.458,0.406,9,-13.395,0,0.0,0.338,0.0,0.0,0.631,81.291,4,folk
EWroLQDzlrwALeqM81hHTj,Electric Night,Liam Perez,66,200513,False,0.835,0.792,1,-9.263,1,0.211,0.284,0.272,0.194,0.743,96.771,4,latin
mNEsEJMsDVRIy1VbqFU0PP,Neon Night,Isabella Collins,2,305621,True,0.919,0.599,1,-8.687,1,0.02,0.162,0.108,0.242,0.687,100.925,4,reggae
vrbKiKPV5sZyH0t2ESVCOi,Empty Sun,Madison Carter,60,124235,False,0.403,0.301,0,-6.532,1,0.159,0.499,0.016,0.259,0.381,101.167,4,blues
Ok908SKiE9gSpQ2CliPOEk,Rising City,Ava Jones,57,224732,False,0.534,0.737,7,-1.916,1,0.144,0.231,0.001,0.242,0.841,72.387,4,blues
gdBVHuMZA4WQq7XzCT3mPH,Broken Love,Emily Baker,16,141427,True,0.362,0.218,11,-9.198,1,0.004,0.628,0.057,0.07,0.811,99.142,3,jazz
w0gPikYHJR1pKUQI8yIlGj,Empty City,Scarlett Lopez,72,159418,False,0.113,0.379,6,-4.567,0,0.019,0.358,0.0,0.0,0.396,84.95,4,classical
iDe2LZsQShuY0Ra5Hu6iZg,Lonely Wave,Theodore King,43,120378,False,0.491,0.391,6,0.913,1,0.151,0.06,0.022,0.428,0.503,101.641,4,blues
A7z7gbgBm6ci305Ez4viNx,Golden Wind,Ella Hernandez,80,230216,False,0.433,0.601,8,0.759,0,0.116,0.302,0.178,0.128,0.484,101.763,4,indie
BviTP1HBsEYGD8KH1pM7ST,Wild Heart,John Thomas,65,250096,False,0.278,0.334,9,-9.238,1,0.019,0.228,0.081,0.187,0.335,78.343,4,classical
DDWL1VpqdjRrE2K9UHSeW2,Silent Shadow,Madison Carter,46,154318,True,0.68,0.943,8,-13.857,1,0.008,0.142,0.034,0.165,0.292,140.26,4,electronic
VEIcrTlm7y1uJew5vdLlFK,Falling Road,Elizabeth Evans,28,240787,True,0.811,0.561,4,-8.654,0,0.076,0.128,0.165,0.026,0.516,85.088,4,r&b
vcvzS4aldUjwgETvhfgBK6,Dark Love,Noah Phillips,24,302470,False,0.678,0.355,8,-12.655,1,0.07,0.15,0.07,0.101,0.674,73.523,4,r&b
YQXt5KxkbUy3dmAuqOD7B6,Rising Rain,Emily Lopez,65,342561,False,0.975,0.877,3,-4.868,0,0.005,0.092,0.046,0.0,0.688,116.328,4,electronic
FxRUXQk42IqMFWG808IQmO,Frozen City,Robert King,42,137833,False,0.535,0.395,6,-7.694,1,0.025,0.29,0.048,0.078,0.635,122.72,3,jazz
hSzFBXU7FDmiGV0MTTX0ro,Midnight Storm,Ella Gonzalez,57,234796,True,0.915,0.745,3,-3.341,1,0.054,0.464,0.002,0.404,0.457,107.732,4,r&b
IY7ZTYA1leEbaCy3wJTPFd,Lonely Shadow,Harper Perez,35,356844,False,0.788,0.956,10,-6.909,1,0.109,0.086,0.006,0.398,0.228,89.43,4,hip-hop
olUxssjQbLPP4b93zyXOPl,Broken Echo,Ethan White,45,341531,True,0.72,0.621,10,-8.914,1,0.077,0.008,0.025,0.297,0.504,112.83,3,pop
BGCtyK9uKCG6YX3t8l7vtz,Blue Shadow,Harper Jones,41,350217,False,0.516,0.894,8,-9.713,1,0.093,0.385,0.001,0.264,0.341,126.093,4,rock
ZDYEjSgV0OYaFr0v91eGWL,Summer Light,Logan Adams,82,355243,True,0.563,0.453,8,0.109,1,0.08,0.109,0.004,0.171,0.541,96.16,4,r&b
67QXLlUA6jQOaa1AiPFVKQ,Rising Soul,Susan Davis,2,287658,False,0.764,0.776,1,-5.367,1,0.026,0.122,0.016,0.38,0.646,102.261,4,electronic
DBSOGdnvvdNwQERA9kDL98,Lonely Fire,Emily Edwards,48,124049,False,0.749,0.577,1,-8.067,1,0.044,0.133,0.15,0.13,0.803,118.687,4,soul
2MjtyRWqZPgb4jAKnt3BhW,Rainy Heart,Ethan Brown,44,264926,True,0.511,0.922,7,-7.284,1,0.008,0.1,0.088,0.292,0.484,133.492,5,rock
ljLhUsy7KGcpYM2dZkP22V,Burning Memory,Ava Robinson,42,166015,True,0.503,0.312,6,-6.756,0,0.033,0.381,0.006,0.535,0.765,106.421,4,r&b
843sSlmTTbsSWLLkrOHXlb,Silent Love,Abigail Jones,0,304328,False,0.508,0.578,3,-10.541,1,0.205,0.226,0.002,0.077,0.521,113.256,3,blues
K0BNPJoWLQ9YdHqVBOMpqA,Golden Fire,Emma Nelson,67,123966,False,0.571,0.701,9,-10.068,0,0.001,0.033,0.039,0.215,0.604,102.717,4,pop
BEb4gJ7KdXFRbSkQH766qs,Blue Wind,Jennifer Lopez,61,130377,False,0.596,0.524,5,-5.474,0,0.053,0.168,0.075,0.317,0.441,103.737,4,blues
aETiorz4gr895tA97X8z9g,Rainy Memory,Harper Allen,36,245856,False,0.899,0.666,11,-8.172,1,0.094,0.046,0.086,0.418,0.68,106.206,4,hip-hop
eQeqiks8mYlUj072o7nO7A,Summer Star,Barbara Scott,73,242541,False,0.577,0.671,4,-11.889,1,0.072,0.286,0.193,0.202,0.433,92.008,4,hip-hop
MoDdQEzflfsszxpi8E0LKi,Velvet Heart,Joseph Robinson,14,333500,False,0.681,0.535,6,-10.282,1,0.078,0.266,0.0,0.303,0.517,105.918,4,indie
7vibi9qHoSqA2enHWGqQOj,Golden City,Susan Lewis,75,328695,False,0.594,0.378,1,-3.389,1,0.051,0.173,0.257,0.138,0.489,112.12,4,soul
uLp3lb21FSpyIl3gxRmZ1I,Empty Wave,Scarlett Wilson,62,301835,False,0.64,0.774,3,-9.633,1,0.018,0.254,0.001,0.359,0.659,107.268,4,country
E2YXGqrGsOO3oBFswTdBCw,Neon Wave,Ava Campbell,0,199067,False,0.493,1.0,11,-16.123,0,0.068,0.215,0.083,0.295,0.499,168.397,4,punk
i1jbjIA0K7k5iKuDOvkzHq,Blue Soul,Jennifer Phillips,68,210739,False,0.711,0.609,1,-4.905,1,0.002,0.342,0.117,0.154,0.778,119.766,4,country
rC34IIoezsI5w9Z6b2ZUh2,Lost Memory,Emma Anderson,22,351803,False,0.455,0.58,4,-12.696,0,0.117,0.273,0.088,0.1,0.542,104.175,4,blues
ghzBCApB4eFFfVexFsJAjR,Neon Wave,Sarah Davis,45,277988,False,0.147,0.138,7,-5.309,1,0.046,0.017,0.04,0.295,0.392,88.55,4,classical
L82gJq4m9u9hLGsG2rTXg8,Winter Light,Liam Hernandez,43,234675,False,0.518,0.655,5,-3.243,0,0.076,0.179,0.01,0.337,0.424,112.733,4,indie
qdpmszMboh4C7sJv3H2nEq,Lonely Fire,William Sanchez,50,257675,True,0.467,0.366,8,-7.916,1,0.047,0.248,0.107,0.085,0.635,97.064,4,jazz
BofBWwuW7iVJM8mtVPtAXM,Wild Love,William White,0,180811,True,0.452,0.547,1,-8.678,0,0.011,0.35,0.052,0.188,0.455,119.845,4,folk
PmbuXqBaqaDTwNL7T6bUK9,Empty Rain,Jennifer Sanchez,0,340333,False,0.717,0.586,3,-15.28,1,0.057,0.345,0.004,0.133,0.372,94.532,4,r&b
Xc6OpW05dpznfdMSnc8JRM,Electric Moon,Ryan Campbell,49,210999,True,0.935,0.639,7,-14.648,0,0.156,0.765,0.047,0.256,0.572,102.041,3,pop
PppLRkCwNZv0EOZJF2HAwY,Lonely Sky,Harper Wright,21,186561,True,0.491,0.895,8,0.56,0,0.002,0.181,0.005,0.083,0.301,125.122,4,rock
yRCnQIDlJXgSlD1XmD0tVz,Wild City,Owen Brown,35,355051,False,0.689,0.46,8,-9.122,1,0.233,0.665,0.023,0.132,0.844,114.053,4,jazz
JwXKB0n88tblgZdmghAhNJ,Frozen Wave,Sarah Davis,69,265138,False,0.702,0.668,5,-7.813,1,0.006,0.139,0.08,0.237,0.743,105.235,4,pop
bUGB7p0j8iw73nl1rQng11,Summer Soul,Ryan Hernandez,13,310438,True,0.699,0.984,8,-8.136,0,0.013,0.313,0.032,0.291,0.526,133.179,4,electronic
2gpsH1E1l40PO0OSCRfDug,Electric Wave,Sarah Perez,88,320950,False,0.428,0.909,7,-9.056,1,0.005,0.008,0.001,0.381,0.213,148.302,4,metal
2pWiVrZ5ZFH8tmuRrRpfws,Electric Road,Charlotte Mitchell,45,279579,False,0.621,0.599,11,-2.672,1,0.035,0.131,0.016,0.089,0.475,133.086,5,pop
