VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
2,2023-08-08,2023-08-08 00:12:11,1,0.86,-73.8071,40.845908,1,N,-73.81893,40.85,2,10.74,0.5,0.5,0.0,0.0,11.74
1,2023-01-31,2023-01-31 00:08:12,1,5.35,-73.853593,40.634394,2,N,-73.84824,40.711729,1,19.98,0.5,0.5,0.0,0.0,20.98
1,2023-05-25,2023-05-25 00:04:17,1,2.59,-73.785324,40.711207,1,N,-73.80013,40.676712,2,11.12,0.5,0.5,3.19,0.0,15.31
1,2023-05-03,2023-05-03 00:03:53,1,3.03,-73.793731,40.798131,1,N,-73.75574,40.776008,1,12.01,0.5,0.5,3.46,0.0,16.47
1,2023-10-14,2023-10-14 00:31:56,1,3.46,-73.800626,40.748635,2,N,-73.76718,40.7112,1,27.12,0.5,0.5,6.03,0.0,34.15
1,2023-09-14,2023-09-14 00:24:15,1,7.44,-73.786764,40.754227,1,N,-73.75,40.65286,1,33.22,0.5,0.5,0.0,0.0,34.22
1,2023-10-01,2023-10-01 00:36:02,6,2.61,-73.795578,40.665714,1,N,-73.820644,40.694018,2,27.04,0.5,0.5,8.0,0.0,36.04
2,2023-01-17,2023-01-17 00:06:44,4,1.56,-73.923515,40.792732,1,N,-73.907594,40.776593,1,9.76,0.5,0.5,0.0,0.0,10.76
2,2023-10-10,2023-10-10 00:14:03,1,1.64,-73.916346,40.81929,1,N,-73.933259,40.835932,1,13.62,0.5,0.5,3.45,0.0,18.07
2,2023-05-21,2023-05-21 00:03:43,1,2.62,-73.821288,40.832037,1,N,-73.784147,40.823997,1,10.91,0.5,0.5,3.24,0.0,15.15
1,2023-12-13,2023-12-13 00:13:26,1,3.72,-73.864594,40.797761,6,N,-73.820981,40.829464,1,18.52,0.5,0.5,0.0,0.0,19.52
2,2023-03-16,2023-03-16 00:12:46,1,4.12,-73.865266,40.753295,1,N,-73.88706,40.697678,1,19.18,0.5,0.5,3.03,0.0,23.21
1,2023-05-16,2023-05-16 00:07:20,1,2.7,-73.76475,40.77723,2,Y,-73.787049,40.744987,1,12.92,0.5,0.5,2.32,13.0,29.24
2,2023-04-01,2023-04-01 00:13:41,1,0.19,-73.893716,40.694091,1,N,-73.891818,40.692077,1,9.82,0.5,0.5,1.39,0.0,12.21
1,2023-06-04,2023-06-04 00:04:35,1,3.58,-73.77601,40.780465,1,N,-73.772369,40.728764,1,13.74,0.5,0.5,1.87,0.0,16.61
2,2023-08-08,2023-08-08 00:04:12,1,0.34,-73.877522,40.659827,1,N,-73.882318,40.66114,1,5.45,0.5,0.5,0.81,0.0,7.26
1,2023-02-21,2023-02-21 00:28:08,1,0.99,-73.804477,40.840181,1,N,-73.814972,40.85,1,19.04,0.5,0.5,2.32,0.0,22.36
2,2023-10-08,2023-10-08 00:42:10,3,1.43,-73.770518,40.632728,1,N,-73.75,40.63,1,27.16,0.5,0.5,7.91,0.0,36.07
1,2023-10-21,2023-10-21 00:24:49,1,1.69,-73.904961,40.70191,1,N,-73.886658,40.685613,1,19.13,0.5,0.5,3.61,0.0,23.74
2,2023-05-14,2023-05-14 00:27:53,2,3.63,-73.772698,40.698898,2,N,-73.778852,40.751169,1,25.51,0.5,0.5,4.53,13.0,44.04
2,2023-08-26,2023-08-26 00:35:04,1,3.43,-73.781197,40.809732,6,N,-73.821322,40.780391,1,28.61,0.5,0.5,0.0,0.0,29.61
2,2023-11-11,2023-11-11 00:19:41,1,1.3,-73.970797,40.832042,1,N,-73.958405,40.817944,2,15.6,0.5,0.5,2.41,0.0,19.01
2,2023-04-14,2023-04-14 00:18:37,1,1.22,-73.892073,40.640473,1,N,-73.909782,40.639682,3,14.85,0.5,0.5,2.14,0.0,17.99
2,2023-12-23,2023-12-23 01:26:43,2,1.65,-73.962271,40.844994,1,N,-73.98475,40.836961,1,49.99,0.5,0.5,0.0,0.0,50.99
2,2023-07-20,2023-07-20 00:26:26,3,2.48,-73.967106,40.678291,1,N,-74.001877,40.687167,1,21.91,0.5,0.5,3.38,0.0,26.29
1,2023-07-26,2023-07-26 00:11:34,1,2.23,-73.819905,40.676232,1,N,-73.787939,40.671617,2,13.86,0.5,0.5,0.0,0.0,14.86
1,2023-11-08,2023-11-08 00:27:14,1,1.9,-73.809635,40.743387,1,N,-73.784866,40.755409,1,20.87,0.5,0.5,2.79,0.0,24.66
1,2023-10-09,2023-10-09 00:08:41,1,1.88,-73.854859,40.678495,1,N,-73.882046,40.675958,1,11.54,0.5,0.5,3.11,13.0,28.65
2,2023-10-27,2023-10-27 00:18:15,1,0.45,-73.820815,40.843548,1,N,-73.819819,40.85,2,12.75,0.5,0.5,0.0,0.0,13.75
1,2023-05-20,2023-05-20 00:06:55,1,2.73,-73.956029,40.816908,1,N,-73.927876,40.789179,1,12.79,0.5,0.5,1.88,0.0,15.67
1,2023-06-20,2023-06-20 00:08:49,1,0.68,-73.837394,40.849075,1,N,-73.847219,40.85,1,8.6,0.5,0.5,1.29,0.0,10.89
1,2023-04-30,2023-04-30 00:21:46,4,2.31,-73.909865,40.697373,1,N,-73.917083,40.664654,1,19.16,0.5,0.5,0.0,0.0,20.16
2,2023-11-01,2023-11-01 00:10:03,3,2.17,-73.835245,40.806498,1,N,-73.81781,40.832652,2,12.95,0.5,0.5,0.0,0.0,13.95
2,2023-02-10,2023-02-10 00:01:44,1,2.27,-73.981963,40.693673,6,N,-73.950898,40.682684,2,9.04,0.5,0.5,0.0,0.0,10.04
1,2023-04-05,2023-04-05 00:01:56,1,2.31,-74.018697,40.683493,5,N,-74.02,40.650067,1,9.24,0.5,0.5,0.0,0.0,10.24
1,2023-02-27,2023-02-27 00:08:07,2,1.2,-73.862022,40.84116,1,N,-73.876916,40.85,1,9.56,0.5,0.5,2.37,0.0,12.93
1,2023-04-12,2023-04-12 00:41:40,1,2.24,-73.753971,40.694713,1,N,-73.785379,40.702916,2,28.93,0.5,0.5,5.42,0.0,35.35
2,2023-08-27,2023-08-27 00:10:16,1,2.08,-73.900793,40.787461,1,N,-73.902337,40.817593,1,12.84,0.5,0.5,1.74,0.0,15.58
2,2023-07-17,2023-07-17 00:21:15,6,3.31,-73.873029,40.742851,1,N,-73.915295,40.765631,2,21.4,0.5,0.5,2.91,0.0,25.31
2,2023-03-01,2023-03-01 00:09:45,2,3.83,-73.838296,40.668082,1,N,-73.881342,40.633052,2,16.95,0.5,0.5,2.97,6.55,27.47
1,2023-01-14,2023-01-14 00:13:13,2,3.36,-73.907119,40.810418,1,N,-73.935592,40.85,3,17.51,0.5,0.5,5.13,0.0,23.64
2,2023-07-31,2023-07-31 00:20:22,1,1.64,-73.898485,40.657778,2,N,-73.875164,40.653229,1,16.79,0.5,0.5,0.0,0.0,17.79
1,2023-12-05,2023-12-05 00:28:06,2,1.09,-73.817145,40.661158,1,N,-73.802342,40.666745,1,19.27,0.5,0.5,0.0,0.0,20.27
2,2023-04-15,2023-04-15 00:06:07,2,1.37,-73.839561,40.714535,6,N,-73.844863,40.733675,2,8.98,0.5,0.5,0.0,0.0,9.98
1,2023-10-06,2023-10-06 00:34:13,1,2.85,-73.919449,40.798065,3,N,-73.878959,40.789932,2,26.73,0.5,0.5,5.42,6.55,39.7
1,2023-12-29,2023-12-29 00:15:16,1,3.92,-73.80642,40.722162,1,N,-73.839397,40.768382,2,19.93,0.5,0.5,3.38,0.0,24.31
1,2023-08-15,2023-08-15 00:12:45,1,0.46,-73.830065,40.704914,1,N,-73.82979,40.698182,1,10.03,0.5,0.5,1.65,0.0,12.68
1,2023-11-01,2023-11-01 00:08:40,1,5.88,-73.868632,40.675315,2,N,-73.784039,40.665412,2,21.53,0.5,0.5,0.0,0.0,22.53
1,2023-11-21,2023-11-21 00:13:15,1,1.86,-73.898325,40.832673,1,N,-73.887789,40.807816,2,13.77,0.5,0.5,3.24,0.0,18.01
2,2023-04-04,2023-04-04 00:05:10,1,1.48,-73.921415,40.688731,1,N,-73.900284,40.684694,1,8.78,0.5,0.5,0.89,0.0,10.67
1,2023-05-10,2023-05-10 00:15:07,1,1.31,-73.990659,40.844317,1,N,-73.972514,40.85,2,13.33,0.5,0.5,3.79,0.0,18.12
2,2023-11-26,2023-11-26 00:08:56,1,2.57,-73.830474,40.829228,1,N,-73.79739,40.84642,1,13.39,0.5,0.5,1.68,0.0,16.07
1,2023-02-27,2023-02-27 00:13:14,1,1.87,-73.828863,40.697947,1,N,-73.815414,40.674456,2,13.79,0.5,0.5,3.33,0.0,18.12
1,2023-05-07,2023-05-07 00:19:56,1,1.57,-73.828774,40.744015,1,N,-73.817006,40.763426,2,16.39,0.5,0.5,3.79,0.0,21.18
2,2023-04-24,2023-04-24 00:06:47,4,3.23,-73.922732,40.681039,1,N,-73.8784,40.696199,1,13.97,0.5,0.5,2.03,0.0,17.0
2,2023-07-23,2023-07-23 00:45:24,1,2.48,-73.863036,40.847073,1,N,-73.827189,40.85,2,31.4,0.5,0.5,0.0,0.0,32.4
2,2023-02-06,2023-02-06 00:14:13,1,1.66,-73.928934,40.794543,1,N,-73.927208,40.818564,2,13.76,0.5,0.5,0.0,0.0,14.76
2,2023-07-16,2023-07-16 00:04:25,1,1.76,-73.780075,40.638485,1,N,-73.804126,40.63,1,9.11,0.5,0.5,0.0,0.0,10.11
1,2023-06-22,2023-06-22 00:04:34,4,0.97,-73.826315,40.683751,1,N,-73.81419,40.676542,1,7.21,0.5,0.5,0.0,0.0,8.21
2,2023-01-13,2023-01-13 00:13:08,3,1.74,-73.790745,40.668028,1,N,-73.815411,40.662671,1,13.42,0.5,0.5,2.22,0.0,16.64
1,2023-04-16,2023-04-16 00:13:14,1,3.29,-73.938178,40.822609,1,N,-73.977172,40.85,1,17.34,0.5,0.5,0.0,0.0,18.34
2,2023-05-01,2023-05-01 00:01:06,1,1.46,-73.986293,40.752565,1,N,-73.969344,40.739966,1,6.7,0.5,0.5,1.04,0.0,8.74
1,2023-01-21,2023-01-21 00:16:03,1,1.63,-73.790168,40.673584,1,N,-73.813727,40.67551,1,14.6,0.5,0.5,3.18,13.0,31.78
2,2023-01-04,2023-01-04 00:11:14,1,0.88,-74.0182,40.644759,1,N,-74.010074,40.634988,1,10.32,0.5,0.5,2.47,0.0,13.79
1,2023-01-13,2023-01-13 00:09:20,3,3.43,-73.919142,40.683406,1,N,-73.887451,40.721719,1,15.74,0.5,0.5,0.0,0.0,16.74
2,2023-09-16,2023-09-16 00:18:06,2,2.88,-73.753823,40.693107,1,N,-73.795299,40.688727,2,18.75,0.5,0.5,2.34,0.0,22.09
2,2023-10-29,2023-10-29 00:05:05,1,2.33,-73.781874,40.654593,1,N,-73.758702,40.63,1,10.87,0.5,0.5,1.54,0.0,13.41
1,2023-07-19,2023-07-19 01:41:56,1,3.5,-73.814582,40.839064,1,N,-73.81087,40.788496,1,62.21,0.5,0.5,12.0,0.0,75.21
1,2023-03-09,2023-03-09 00:11:02,1,1.55,-74.013167,40.739629,5,N,-73.997874,40.756002,1,11.89,0.5,0.5,1.34,0.0,14.23
1,2023-10-14,2023-10-14 00:20:25,3,3.54,-73.848435,40.816123,1,N,-73.809928,40.85,1,21.56,0.5,0.5,4.43,0.0,26.99
1,2023-07-14,2023-07-14 00:07:00,6,4.03,-73.761141,40.796459,1,N,-73.793872,40.748069,1,16.07,0.5,0.5,0.0,0.0,17.07
1,2023-01-31,2023-01-31 00:16:44,1,1.37,-73.794508,40.639411,1,N,-73.800391,40.658414,3,14.29,0.5,0.5,4.02,0.0,19.31
1,2023-06-24,2023-06-24 00:05:13,2,1.89,-73.803817,40.759663,1,N,-73.791254,40.735371,1,9.83,0.5,0.5,0.0,0.0,10.83
1,2023-12-29,2023-12-29 00:01:57,1,0.95,-73.847913,40.818554,2,N,-73.845471,40.832143,1,5.85,0.5,0.5,1.11,0.0,7.96
2,2023-02-14,2023-02-14 00:04:32,2,3.05,-73.853871,40.697042,5,N,-73.867812,40.738943,1,12.39,0.5,0.5,2.19,0.0,15.58
2,2023-12-07,2023-12-07 00:10:46,2,5.07,-73.825868,40.737587,1,N,-73.855304,40.804973,1,20.56,0.5,0.5,4.78,0.0,26.34
2,2023-11-28,2023-11-28 00:06:11,2,1.39,-73.87188,40.638833,1,N,-73.852048,40.642381,1,9.07,0.5,0.5,2.48,0.0,12.55
2,2023-09-13,2023-09-13 00:15:09,1,3.12,-73.921655,40.723094,1,N,-73.877744,40.733851,3,17.87,0.5,0.5,2.95,0.0,21.82
2,2023-07-15,2023-07-15 00:05:18,1,2.51,-73.784553,40.75717,1,N,-73.820447,40.763301,2,11.42,0.5,0.5,1.28,0.0,13.7
1,2023-12-05,2023-12-05 00:07:14,2,0.32,-73.765727,40.787637,5,N,-73.761281,40.788743,1,6.92,0.5,0.5,0.0,0.0,7.92
1,2023-05-20,2023-05-20 00:14:20,1,1.02,-73.787741,40.72953,2,N,-73.801852,40.734014,2,12.21,0.5,0.5,1.38,0.0,14.59
1,2023-06-25,2023-06-25 00:26:31,2,4.92,-73.905639,40.809298,1,N,-73.975849,40.821954,2,28.06,0.5,0.5,2.84,0.0,31.9
1,2023-10-28,2023-10-28 00:09:06,1,3.86,-73.80371,40.717193,3,N,-73.75,40.732806,1,16.7,0.5,0.5,4.03,0.0,21.73
1,2023-03-03,2023-03-03 00:19:11,1,1.12,-73.959513,40.809695,1,N,-73.95774,40.793503,1,14.89,0.5,0.5,2.22,0.0,18.11
1,2023-07-19,2023-07-19 00:03:06,2,1.17,-73.832103,40.693336,2,N,-73.830449,40.710267,2,6.97,0.5,0.5,1.34,0.0,9.31
1,2023-01-24,2023-01-24 00:07:16,2,3.44,-73.948909,40.780086,1,N,-73.922538,40.822382,1,14.74,0.5,0.5,0.0,13.0,28.74
2,2023-11-05,2023-11-05 00:08:26,5,3.43,-73.762553,40.692489,1,N,-73.75,40.740559,4,15.3,0.5,0.5,0.0,6.55,22.85
2,2023-04-13,2023-04-13 00:06:32,1,3.03,-73.807874,40.731387,1,N,-73.837146,40.764116,1,13.35,0.5,0.5,0.0,0.0,14.35
2,2023-10-01,2023-10-01 00:07:02,1,0.7,-74.012786,40.832343,1,N,-74.02,40.839387,1,7.77,0.5,0.5,0.0,0.0,8.77
2,2023-01-01,2023-01-01 00:03:36,1,1.37,-73.987365,40.792498,1,N,-73.967519,40.791812,1,7.72,0.5,0.5,1.51,0.0,10.23
2,2023-05-14,2023-05-14 00:14:43,1,6.06,-73.85131,40.696132,1,N,-73.774091,40.738039,1,25.01,0.5,0.5,5.47,0.0,31.48
1,2023-07-04,2023-07-04 00:09:36,1,2.19,-73.823546,40.814707,1,N,-73.854879,40.80927,2,12.78,0.5,0.5,0.0,0.0,13.78
2,2023-01-11,2023-01-11 00:07:52,1,3.08,-73.954867,40.673182,1,N,-73.966434,40.63,1,14.14,0.5,0.5,0.0,0.0,15.14
1,2023-04-02,2023-04-02 00:12:10,1,1.48,-73.867471,40.689391,1,N,-73.884155,40.675804,1,12.28,0.5,0.5,1.58,0.0,14.86
1,2023-07-10,2023-07-10 00:50:16,1,2.25,-73.905965,40.661491,1,N,-73.914287,40.63,1,33.25,0.5,0.5,0.0,0.0,34.25
1,2023-09-16,2023-09-16 00:38:13,3,4.52,-73.812013,40.71119,1,N,-73.78387,40.770285,1,32.91,0.5,0.5,0.0,0.0,33.91
2,2023-06-26,2023-06-26 00:06:51,1,0.96,-73.978731,40.752695,1,N,-73.991168,40.746307,1,8.32,0.5,0.5,2.31,0.0,11.63
2,2023-10-23,2023-10-23 00:03:10,1,0.26,-73.879883,40.846387,1,N,-73.880677,40.85,1,4.73,0.5,0.5,0.52,0.0,6.25
2,2023-12-12,2023-12-12 00:15:21,1,0.72,-73.771905,40.643555,1,N,-73.764706,40.635985,2,11.98,0.5,0.5,2.39,0.0,15.37
1,2023-05-22,2023-05-22 00:13:03,3,1.35,-73.762002,40.675293,1,N,-73.75,40.690752,1,12.4,0.5,0.5,2.73,0.0,16.13
1,2023-06-17,2023-06-17 00:20:51,1,0.97,-73.913732,40.816643,1,N,-73.927285,40.81289,2,15.35,0.5,0.5,4.32,0.0,20.67
2,2023-11-09,2023-11-09 00:09:12,1,4.03,-73.892038,40.74151,1,N,-73.946415,40.762988,1,17.18,0.5,0.5,3.17,0.0,21.35
2,2023-04-08,2023-04-08 00:13:50,1,1.96,-73.774089,40.767449,1,N,-73.802422,40.770129,1,14.31,0.5,0.5,2.98,0.0,18.29
1,2023-10-14,2023-10-14 00:08:43,1,0.76,-73.815359,40.713889,1,N,-73.826306,40.714024,1,8.76,0.5,0.5,0.96,0.0,10.72
2,2023-12-22,2023-12-22 00:02:21,1,4.77,-73.839419,40.761311,1,N,-73.830744,40.692766,1,15.6,0.5,0.5,0.0,0.0,16.6
2,2023-01-18,2023-01-18 00:03:51,2,0.56,-73.931762,40.662974,1,N,-73.930777,40.654958,2,5.83,0.5,0.5,0.78,0.0,7.61
1,2023-12-03,2023-12-03 00:12:09,1,0.77,-73.985382,40.644466,1,N,-73.995306,40.63944,1,10.5,0.5,0.5,1.78,0.0,13.28
1,2023-06-04,2023-06-04 00:25:32,1,1.74,-73.935562,40.771654,1,N,-73.927258,40.795392,2,19.62,0.5,0.5,0.0,0.0,20.62
2,2023-07-13,2023-07-13 00:15:37,1,0.71,-73.852839,40.843518,1,N,-73.842691,40.842272,1,12.08,0.5,0.5,1.36,0.0,14.44
2,2023-07-02,2023-07-02 00:13:32,1,5.13,-73.943624,40.63592,1,N,-73.91134,40.702931,1,22.09,0.5,0.5,0.0,0.0,23.09
2,2023-04-24,2023-04-24 00:09:16,4,1.54,-73.822614,40.732894,1,N,-73.809398,40.750943,2,10.98,0.5,0.5,1.58,0.0,13.56
2,2023-03-07,2023-03-07 00:12:42,1,1.54,-73.980667,40.733628,1,N,-73.990172,40.713438,1,12.7,0.5,0.5,2.57,0.0,16.27
1,2023-11-25,2023-11-25 00:17:10,4,4.59,-73.865472,40.714493,1,N,-73.915086,40.670236,1,22.56,0.5,0.5,4.77,0.0,28.33
1,2023-01-21,2023-01-21 00:18:08,1,3.02,-73.950254,40.746323,1,N,-73.957275,40.789495,1,19.12,0.5,0.5,0.0,0.0,20.12
2,2023-11-17,2023-11-17 00:20:35,1,2.33,-73.923915,40.812195,3,N,-73.951276,40.792314,1,18.62,0.5,0.5,4.68,0.0,24.3
2,2023-02-21,2023-02-21 00:15:40,1,3.41,-73.998262,40.681231,6,N,-74.02,40.725583,1,18.85,0.5,0.5,0.0,0.0,19.85
1,2023-05-30,2023-05-30 00:40:39,1,0.39,-74.005798,40.836478,1,N,-74.00026,40.835181,1,23.8,0.5,0.5,3.84,0.0,28.64
1,2023-09-21,2023-09-21 00:08:48,1,2.39,-73.767135,40.775705,1,N,-73.75,40.80575,2,12.87,0.5,0.5,3.74,0.0,17.61
2,2023-06-10,2023-06-10 00:06:03,1,2.13,-74.015025,40.749511,1,N,-74.02,40.719089,1,10.85,0.5,0.5,1.18,13.0,26.03
1,2023-03-29,2023-03-29 00:12:16,1,5.32,-73.979398,40.658875,5,N,-74.02,40.724444,1,21.93,0.5,0.5,2.43,0.0,25.36
1,2023-09-13,2023-09-13 00:05:26,1,0.87,-73.989598,40.729259,1,N,-73.993497,40.74122,1,7.39,0.5,0.5,0.96,0.0,9.35
1,2023-07-20,2023-07-20 00:06:25,2,4.61,-73.929946,40.725602,2,N,-73.984933,40.763613,2,17.24,0.5,0.5,0.0,0.0,18.24
1,2023-09-20,2023-09-20 00:08:50,1,2.41,-73.948917,40.813668,1,N,-73.950198,40.848503,1,12.94,0.5,0.5,0.0,0.0,13.94
1,2023-10-27,2023-10-27 00:08:23,2,2.96,-73.939008,40.848849,1,N,-73.898069,40.836185,1,14.1,0.5,0.5,2.37,0.0,17.47
1,2023-03-12,2023-03-12 00:14:30,1,3.51,-73.868013,40.690103,1,N,-73.901299,40.651708,1,18.52,0.5,0.5,0.0,0.0,19.52
2,2023-02-11,2023-02-11 00:25:57,1,1.26,-73.9528,40.7749,1,N,-73.963203,40.75995,1,18.62,0.5,0.5,3.87,0.0,23.49
1,2023-05-18,2023-05-18 00:10:34,2,0.61,-73.861406,40.638528,3,N,-73.86387,40.63,4,9.31,0.5,0.5,2.03,0.0,12.34
2,2023-09-26,2023-09-26 00:06:50,1,2.87,-73.900231,40.808251,1,N,-73.885736,40.847237,1,13.09,0.5,0.5,2.69,6.55,23.33
2,2023-12-23,2023-12-23 00:20:05,1,4.4,-74.017062,40.807018,1,N,-74.018952,40.743265,2,23.54,0.5,0.5,5.39,0.0,29.93
2,2023-02-01,2023-02-01 00:08:36,1,1.1,-74.004345,40.743432,1,N,-74.02,40.746186,1,9.55,0.5,0.5,0.0,0.0,10.55
2,2023-12-28,2023-12-28 00:05:22,2,0.48,-73.972527,40.640871,1,N,-73.966477,40.63736,1,6.38,0.5,0.5,1.64,0.0,9.02
1,2023-04-20,2023-04-20 00:47:40,1,1.94,-73.845083,40.641705,1,N,-73.817195,40.637603,2,31.19,0.5,0.5,0.0,0.0,32.19
1,2023-12-01,2023-12-01 00:05:04,2,1.36,-73.818447,40.74715,1,N,-73.813817,40.728017,1,8.44,0.5,0.5,0.0,0.0,9.44
2,2023-11-15,2023-11-15 00:20:40,1,3.03,-73.790332,40.778874,1,N,-73.75,40.796316,1,20.41,0.5,0.5,0.0,0.0,21.41
1,2023-09-24,2023-09-24 00:21:08,2,1.46,-73.932666,40.689186,1,N,-73.911475,40.688476,2,16.72,0.5,0.5,0.0,0.0,17.72
1,2023-07-16,2023-07-16 00:06:03,3,1.94,-73.996817,40.80994,1,N,-73.982814,40.834263,1,10.37,0.5,0.5,2.6,0.0,13.97
1,2023-02-19,2023-02-19 00:14:08,4,4.2,-73.98767,40.716962,1,N,-73.956096,40.76892,1,20.07,0.5,0.5,0.0,0.0,21.07
1,2023-02-06,2023-02-06 00:30:14,1,5.06,-73.88525,40.679403,1,N,-73.837678,40.735119,2,30.26,0.5,0.5,0.0,9.0,40.26
1,2023-09-10,2023-09-10 00:08:55,1,2.59,-73.987861,40.735582,1,N,-73.978883,40.771971,1,13.43,0.5,0.5,0.0,0.0,14.43
2,2023-11-10,2023-11-10 00:24:55,4,4.03,-73.762111,40.778296,1,N,-73.814703,40.752762,1,25.03,0.5,0.5,4.36,0.0,30.39
2,2023-10-28,2023-10-28 00:05:11,3,1.13,-73.898928,40.640536,1,N,-73.886422,40.63,2,7.92,0.5,0.5,0.0,0.0,8.92
1,2023-01-02,2023-01-02 00:48:07,1,0.41,-73.894083,40.814508,1,N,-73.896154,40.808887,1,27.58,0.5,0.5,0.0,0.0,28.58
2,2023-08-29,2023-08-29 00:02:02,1,1.28,-73.878237,40.827782,1,N,-73.890591,40.814019,1,6.71,0.5,0.5,0.7,0.0,8.41
1,2023-02-18,2023-02-18 00:15:48,2,1.96,-73.778317,40.708229,1,N,-73.75,40.705462,1,15.3,0.5,0.5,4.23,0.0,20.53
2,2023-12-19,2023-12-19 00:15:42,2,3.86,-73.805085,40.70762,1,N,-73.791601,40.761901,2,20.0,0.5,0.5,4.35,9.0,34.35
1,2023-02-04,2023-02-04 00:22:52,6,4.68,-73.883144,40.660993,1,N,-73.898315,40.727036,1,25.63,0.5,0.5,2.57,0.0,29.2
2,2023-03-27,2023-03-27 00:19:35,5,2.86,-73.945398,40.789031,1,N,-73.923158,40.823957,1,19.44,0.5,0.5,3.68,13.0,37.12
1,2023-07-11,2023-07-11 00:09:49,1,3.7,-74.012736,40.834973,1,N,-73.985943,40.78858,1,16.66,0.5,0.5,3.95,0.0,21.61
2,2023-03-18,2023-03-18 00:08:59,1,3.36,-73.874981,40.809904,1,N,-73.923128,40.817417,1,15.39,0.5,0.5,0.0,0.0,16.39
1,2023-09-25,2023-09-25 00:07:04,1,4.63,-73.836255,40.668563,1,N,-73.891171,40.63,1,17.61,0.5,0.5,2.86,0.0,21.47
2,2023-11-24,2023-11-24 00:04:28,1,2.19,-74.004545,40.652524,1,N,-73.973194,40.657409,1,10.21,0.5,0.5,1.36,0.0,12.57
2,2023-03-26,2023-03-26 00:03:31,2,2.47,-73.847026,40.808852,1,N,-73.848547,40.844629,1,10.43,0.5,0.5,1.78,0.0,13.21
1,2023-03-12,2023-03-12 00:02:15,1,2.99,-73.858478,40.707089,1,N,-73.824166,40.733514,1,11.1,0.5,0.5,3.15,9.0,24.25
2,2023-12-21,2023-12-21 00:22:20,1,4.41,-73.94998,40.699582,1,N,-73.886504,40.692077,2,24.69,0.5,0.5,0.0,0.0,25.69
1,2023-11-06,2023-11-06 02:00:00,2,0.86,-73.782471,40.849943,1,N,-73.773535,40.841179,1,64.65,0.5,0.5,0.0,0.0,65.65
2,2023-11-27,2023-11-27 00:12:05,1,1.38,-73.774896,40.707444,1,N,-73.769132,40.726631,2,11.99,0.5,0.5,0.0,0.0,12.99
2,2023-10-04,2023-10-04 00:05:21,1,0.8,-73.818969,40.820164,1,N,-73.828991,40.826033,1,7.17,0.5,0.5,1.82,0.0,9.99
1,2023-12-24,2023-12-24 00:08:38,1,0.54,-73.979934,40.808734,1,N,-73.976431,40.801679,1,8.17,0.5,0.5,0.98,0.0,10.15
2,2023-02-21,2023-02-21 00:33:19,2,3.58,-73.754162,40.810293,1,N,-73.787573,40.85,1,28.11,0.5,0.5,0.0,0.0,29.11
2,2023-08-16,2023-08-16 00:33:35,1,0.82,-73.971767,40.649428,1,N,-73.960176,40.652275,1,21.34,0.5,0.5,2.76,0.0,25.1
1,2023-01-29,2023-01-29 00:27:49,3,3.09,-73.766346,40.834521,2,N,-73.808401,40.85,1,24.13,0.5,0.5,0.0,0.0,25.13
1,2023-07-08,2023-07-08 00:10:56,1,1.6,-73.866504,40.760144,1,N,-73.880338,40.741516,2,11.96,0.5,0.5,0.0,0.0,12.96
1,2023-09-03,2023-09-03 00:36:07,4,1.02,-73.86642,40.785327,1,N,-73.853296,40.792121,1,23.11,0.5,0.5,4.13,0.0,28.24
2,2023-07-08,2023-07-08 00:02:53,1,0.25,-73.953105,40.640529,1,N,-73.949539,40.641031,1,4.56,0.5,0.5,0.62,0.0,6.18
1,2023-11-24,2023-11-24 00:15:16,2,2.62,-73.862562,40.834155,1,N,-73.833044,40.810363,1,16.69,0.5,0.5,3.25,0.0,20.94
1,2023-08-31,2023-08-31 00:02:25,4,2.53,-73.794619,40.725484,1,N,-73.811184,40.692792,4,10.03,0.5,0.5,2.12,0.0,13.15
2,2023-10-21,2023-10-21 00:40:07,1,2.36,-74.015062,40.761939,1,N,-74.01475,40.796104,1,28.46,0.5,0.5,5.73,0.0,35.19
1,2023-06-11,2023-06-11 00:02:44,3,2.21,-73.882901,40.779789,1,N,-73.855326,40.796064,2,9.4,0.5,0.5,0.0,0.0,10.4
1,2023-10-12,2023-10-12 00:08:27,1,1.44,-73.825637,40.831161,1,N,-73.808103,40.819717,1,10.33,0.5,0.5,1.67,0.0,13.0
1,2023-05-31,2023-05-31 00:02:40,1,6.9,-73.856013,40.761528,1,N,-73.75876,40.785103,1,21.08,0.5,0.5,3.17,0.0,25.25
2,2023-11-13,2023-11-13 00:02:45,1,2.44,-73.889564,40.810498,1,N,-73.855625,40.800577,1,9.97,0.5,0.5,0.0,0.0,10.97
1,2023-11-15,2023-11-15 00:17:24,1,2.7,-73.934297,40.667204,1,N,-73.92211,40.63,1,17.95,0.5,0.5,0.0,0.0,18.95
1,2023-10-12,2023-10-12 00:11:18,1,3.79,-73.841746,40.663146,1,N,-73.895066,40.65004,1,17.62,0.5,0.5,0.0,0.0,18.62
